"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","PEN","PIM","GWG","PPG","SHG","ENG","Season","Team"
"Lauren Cuculino","D","Sr","20","1","1","2","0.1000","7","14","1","0","0","0","2016-2017","st-michaels"
"Christiana Akiki","D","So","17","1","0","1","0.0588","6","12","0","1","0","0","2016-2017","st-michaels"
"Lauren Sullivan","D","Sr","25","0","1","1","0.0400","7","14","0","0","0","0","2016-2017","st-michaels"
"Holly Sullivan","F","So","2","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","st-michaels"
"Tina Frasca","G","Sr","17","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","st-michaels"
"Brenna Galvin","F","So","6","0","0","0","0.0000","2","4","0","0","0","0","2016-2017","st-michaels"
"Abby Burke","G","Sr","10","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","st-michaels"
"Torrie Gray","D/F","Fr","8","0","0","0","0.0000","2","4","0","0","0","0","2016-2017","st-michaels"
"Amanda Donahoe","D/F","Jr","25","0","0","0","0.0000","5","10","0","0","0","0","2016-2017","st-michaels"
"Amanda Nelson","D/F","Fr","2","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","st-michaels"
"Erica Ragazzo","G","Sr","5","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","st-michaels"
"Jillian Kosteck","F","Sr","23","6","5","11","0.4783","9","18","1","1","0","0","2016-2017","st-norbert"
"Natasha Smith","D","Jr","25","3","8","11","0.4400","20","40","2","2","0","0","2016-2017","st-norbert"
"Selena Stromer","F","Jr","22","5","3","8","0.3636","1","2","0","4","0","0","2016-2017","st-norbert"
"Reaghan Chadwick","F","Jr","6","4","3","7","1.1667","3","6","0","3","0","0","2016-2017","st-norbert"
"Emily Bondrager","F","Jr","25","2","4","6","0.2400","12","24","0","0","0","0","2016-2017","st-norbert"
"Kylie Gazzolo","F","Sr","25","2","4","6","0.2400","8","16","1","2","0","0","2016-2017","st-norbert"
"Jessica Sherman","D","Jr","15","1","5","6","0.4000","6","12","0","1","0","0","2016-2017","st-norbert"
"Jessica Schlaff","F","So","20","1","5","6","0.3000","2","4","0","0","0","0","2016-2017","st-norbert"
"Lauren Michael","F","So","25","3","2","5","0.2000","2","4","0","0","0","0","2016-2017","st-norbert"
"Kelli Sorge","D","So","25","2","3","5","0.2000","14","28","0","0","0","0","2016-2017","st-norbert"
"KJ Wallace","F","So","25","2","2","4","0.1600","9","18","0","1","0","0","2016-2017","st-norbert"
"Lexi Pyykkonen","F","Jr","18","1","3","4","0.2222","8","16","0","0","0","0","2016-2017","st-norbert"
"Allie Patrick","D","Sr","15","0","4","4","0.2667","2","4","0","0","0","0","2016-2017","st-norbert"
"Rebecka Olsson","F","So","25","2","1","3","0.1200","6","12","1","0","0","0","2016-2017","st-norbert"
"Rachael Goodrow","F","Jr","25","0","3","3","0.1200","6","12","0","0","0","0","2016-2017","st-norbert"
"Lisa Lenell","F","Fr","22","2","0","2","0.0909","2","4","1","0","0","0","2016-2017","st-norbert"
"Kenna Farrey","F","Jr","18","0","2","2","0.1111","3","6","0","0","0","0","2016-2017","st-norbert"
"Libbie Doney","F","Fr","22","1","0","1","0.0455","5","10","0","1","0","0","2016-2017","st-norbert"
"Katherine Wohletz","D","Fr","24","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","st-norbert"
"Brianna Kelly","G","Jr","13","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","st-norbert"
"Leigh Grall","G","Jr","13","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","st-norbert"
"Malin Höglund","D","Jr","25","0","0","0","0.0000","4","8","0","0","0","0","2016-2017","st-norbert"
"Sierra Hanowski","F","Sr","27","10","24","34","1.2593","2","4","2","5","0","0","2016-2017","st-scholastica"
"Emily Stegora","F","Jr","26","14","12","26","1.0000","10","23","2","1","1","2","2016-2017","st-scholastica"
"Alexia Klaas","F","So","21","15","7","22","1.0476","3","6","3","5","0","0","2016-2017","st-scholastica"
"Abby Sawyer","F","Jr","27","10","7","17","0.6296","4","8","2","2","0","0","2016-2017","st-scholastica"
"Mac Johnson","F","Jr","27","9","7","16","0.5926","8","27","2","4","0","0","2016-2017","st-scholastica"
"Greta Nundahl","D","Fr","27","1","13","14","0.5185","10","20","0","1","0","0","2016-2017","st-scholastica"
"Denisa Lalíková","D","So","26","5","7","12","0.4615","7","14","0","4","0","1","2016-2017","st-scholastica"
"Kennedy Houge","D","So","27","2","9","11","0.4074","2","4","0","1","0","0","2016-2017","st-scholastica"
"Amanda Broman","F","Jr","26","4","4","8","0.3077","11","22","1","3","0","0","2016-2017","st-scholastica"
"Giorgia Battisti","F","Fr","25","3","3","6","0.2400","4","8","2","1","0","0","2016-2017","st-scholastica"
"Kaleigh Hamann","F","Jr","27","1","5","6","0.2222","6","12","0","0","0","0","2016-2017","st-scholastica"
"Tessa Lowry","D","Fr","25","1","4","5","0.2000","14","28","0","0","0","0","2016-2017","st-scholastica"
"Anja Kadijević","F","Sr","22","2","2","4","0.1818","2","4","0","1","0","0","2016-2017","st-scholastica"
"Paige Forsman","F","Fr","27","0","4","4","0.1481","5","10","0","0","0","0","2016-2017","st-scholastica"
"Brenna Smith","D","Sr","7","0","3","3","0.4286","1","2","0","0","0","0","2016-2017","st-scholastica"
"Sami Anderson","D","Jr","24","0","2","2","0.0833","0","0","0","0","0","0","2016-2017","st-scholastica"
"Sam Gorecki","D","Fr","24","0","0","0","0.0000","4","8","0","0","0","0","2016-2017","st-scholastica"
"Hailee Johnson","D","Jr","10","0","0","0","0.0000","2","4","0","0","0","0","2016-2017","st-scholastica"
"Lexi Thomeczek","G","Fr","14","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","st-scholastica"
"Brandi Malwitz","F","Jr","17","0","0","0","0.0000","12","24","0","0","0","0","2016-2017","st-scholastica"
"Lindsey Hartfiel","G","Sr","15","0","0","0","0.0000","2","4","0","0","0","0","2016-2017","st-scholastica"
"Kassidy Westrom","F","Fr","22","0","0","0","0.0000","4","11","0","0","0","0","2016-2017","st-scholastica"
"Lindsey Wright","F","Jr","16","0","0","0","0.0000","2","4","0","0","0","0","2016-2017","st-scholastica"
"Jane Vezina","F","Jr","25","11","5","16","0.6400","1","2","2","5","0","1","2016-2017","st-olaf"
"Xandi Swedberg","F","So","25","3","11","14","0.5600","12","24","0","2","0","0","2016-2017","st-olaf"
"Megan Skelly","F","Sr","25","6","5","11","0.4400","14","28","0","1","1","0","2016-2017","st-olaf"
"Hannah Forliti","D","Sr","25","3","6","9","0.3600","9","18","1","0","0","1","2016-2017","st-olaf"
"Drue Engleman","F","Sr","24","4","2","6","0.2500","6","12","1","2","0","0","2016-2017","st-olaf"
"Johanna Glaaser","F","Fr","21","2","4","6","0.2857","10","20","1","1","0","0","2016-2017","st-olaf"
"Natalie Kelly","F","Jr","24","3","2","5","0.2083","9","18","1","0","0","0","2016-2017","st-olaf"
"Maddy Johnson","F","So","23","3","2","5","0.2174","0","0","0","2","0","0","2016-2017","st-olaf"
"Karma Knutson","D","Sr","17","3","2","5","0.2941","3","6","0","1","0","1","2016-2017","st-olaf"
"Kiki Platek","D","Sr","23","0","5","5","0.2174","3","6","0","0","0","0","2016-2017","st-olaf"
"Kalli McCullen","D","So","23","3","1","4","0.1739","3","6","1","0","0","0","2016-2017","st-olaf"
"Riley Anderson","F","Jr","20","0","4","4","0.2000","7","14","0","0","0","0","2016-2017","st-olaf"
"Molly Andrews","D","So","23","1","2","3","0.1304","7","14","0","0","0","0","2016-2017","st-olaf"
"Annie Pumper","F","Sr","15","0","3","3","0.2000","3","6","0","0","0","0","2016-2017","st-olaf"
"Bridget Roche","F","Sr","21","0","3","3","0.1429","2","4","0","0","0","0","2016-2017","st-olaf"
"Abbey Smith","F","Jr","17","1","1","2","0.1176","1","2","0","0","0","0","2016-2017","st-olaf"
"Becky Weingarten","D","Jr","25","0","2","2","0.0800","7","14","0","0","0","0","2016-2017","st-olaf"
"Francesca Principe","F","Sr","16","1","0","1","0.0625","0","0","0","0","0","0","2016-2017","st-olaf"
"Cassie Alexander","G","Sr","16","0","0","0","0.0000","1","2","0","0","0","0","2016-2017","st-olaf"
"Hailey Sampson","G","Sr","5","0","0","0","0.0000","1","2","0","0","0","0","2016-2017","st-olaf"
"Emilie Smolders","F","Jr","1","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","st-olaf"
"Jessica Krysik","D","So","1","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","st-olaf"
"Margeaux Cohen","D","So","6","0","0","0","0.0000","1","2","0","0","0","0","2016-2017","st-olaf"
"Ali Griffin","F","So","2","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","st-olaf"
"Mae Moris","G","So","9","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","st-olaf"
"Sam Klemann","G","Fr","1","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","st-olaf"
"Katie Murney","F","So","1","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","st-olaf"
"Maddie Etienne","F","Fr","8","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","st-olaf"
"Emily Lobin","D","Jr","6","0","0","0","0.0000","2","4","0","0","0","0","2016-2017","st-olaf"
"Lainie Baldwin","D","So","23","0","0","0","0.0000","5","10","0","0","0","0","2016-2017","st-olaf"
"Michaela Crowley","F","Fr","7","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","st-olaf"
"Katy Shadek","F","So","1","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","st-olaf"
"Kathryn Larson","F","Sr","29","18","18","36","1.2414","6","12","2","5","1","0","2016-2017","st-thomas"
"Leah Schwartzman","F","So","29","15","16","31","1.0690","5","10","4","6","0","0","2016-2017","st-thomas"
"Kaylee Druk","F","Jr","29","5","13","18","0.6207","11","22","0","0","1","0","2016-2017","st-thomas"
"Becca Zarembinski","F","So","19","7","10","17","0.8947","8","16","0","0","0","0","2016-2017","st-thomas"
"Allison Borgstrom","D","Jr","29","7","9","16","0.5517","8","16","1","5","0","0","2016-2017","st-thomas"
"Demi Cooper","D","So","29","4","11","15","0.5172","6","12","0","1","0","0","2016-2017","st-thomas"
"Anna Williams","D","Fr","29","3","11","14","0.4828","2","4","1","0","0","0","2016-2017","st-thomas"
"Ellie Tabaka","F","So","29","4","9","13","0.4483","6","12","1","1","0","0","2016-2017","st-thomas"
"Rachel Werdin","F","Fr","29","5","4","9","0.3103","6","12","2","0","0","0","2016-2017","st-thomas"
"Allison Parnell","F","Fr","29","2","6","8","0.2759","2","4","1","0","0","0","2016-2017","st-thomas"
"Erika Bjorkman","F","Jr","29","3","4","7","0.2414","1","2","0","1","0","0","2016-2017","st-thomas"
"Heidi Hannula","D","So","29","0","6","6","0.2069","4","8","0","0","0","0","2016-2017","st-thomas"
"Emily Michaelson","D","So","20","3","1","4","0.2000","4","8","1","0","0","0","2016-2017","st-thomas"
"Isabel Bianci","F","Fr","28","1","3","4","0.1429","3","6","1","0","0","0","2016-2017","st-thomas"
"Breanna Mahoney","F","Jr","29","0","3","3","0.1034","0","0","0","0","0","0","2016-2017","st-thomas"
"Hannah Bird","D","Sr","29","0","2","2","0.0690","11","22","0","0","0","0","2016-2017","st-thomas"
"Rylie McDonell","F","So","23","1","0","1","0.0435","1","2","0","0","0","0","2016-2017","st-thomas"
"Mackenzie Torpy","G","So","27","0","1","1","0.0370","0","0","0","0","0","0","2016-2017","st-thomas"
"Frani Marshall","G","So","1","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","st-thomas"
"Valerie Brown","F","So","28","0","0","0","0.0000","2","4","0","0","0","0","2016-2017","st-thomas"
"Paige Kittelson","G","Jr","2","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","st-thomas"
"Megan Sweet","D","So","4","0","0","0","0.0000","4","8","0","0","0","0","2016-2017","st-thomas"
"Kelsey Milanovich","F","Fr","19","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","st-thomas"
"Chelsea Blackburn","F","Jr","26","24","9","33","1.2692","8","16","7","5","1","1","2016-2017","stevenson"
"Monica Pozuc","F","Jr","26","9","18","27","1.0385","7","14","1","5","0","0","2016-2017","stevenson"
"Natalie Rosendahl","D","Jr","26","4","11","15","0.5769","11","22","0","1","0","0","2016-2017","stevenson"
"Maddy Ricci","F","So","26","3","11","14","0.5385","7","14","1","0","0","1","2016-2017","stevenson"
"Jordan Pirrello","F","Fr","26","5","6","11","0.4231","4","8","0","0","0","0","2016-2017","stevenson"
"Allie Sabatini","F","So","26","4","6","10","0.3846","3","6","0","1","0","0","2016-2017","stevenson"
"Cierra Siemasko","F","So","26","4","5","9","0.3462","5","10","0","1","0","0","2016-2017","stevenson"
"Allie Bruns","D","Jr","26","3","6","9","0.3462","5","10","1","0","0","0","2016-2017","stevenson"
"Rachel Grewette","D","Fr","26","2","6","8","0.3077","9","18","0","0","0","0","2016-2017","stevenson"
"Chelsea Ellis","F","Jr","24","3","4","7","0.2917","4","8","1","0","0","0","2016-2017","stevenson"
"Sarah Antonelli","D","Jr","26","3","4","7","0.2692","13","26","0","1","0","0","2016-2017","stevenson"
"Allyson Barlow","F","Fr","26","5","1","6","0.2308","6","12","1","1","0","0","2016-2017","stevenson"
"Carly McGee","D","Fr","26","2","4","6","0.2308","1","2","1","1","0","0","2016-2017","stevenson"
"Savannah Sommers","F","Jr","26","1","2","3","0.1154","11","22","0","1","0","0","2016-2017","stevenson"
"Laura Brezinski","D","So","25","1","1","2","0.0800","1","2","1","0","0","0","2016-2017","stevenson"
"Brittany Rose","G","Fr","2","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","stevenson"
"Annie Smyth-Hammond","G","Fr","11","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","stevenson"
"Caitie Darosa","G","So","17","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","stevenson"
"Stephanie Grossi","F","Jr","34","14","16","30","0.8824","7","14","1","2","1","1","2016-2017","syracuse"
"Emily Costales","F","Jr","34","9","16","25","0.7353","16","32","1","2","0","1","2016-2017","syracuse"
"Alysha Burriss","F","Jr","34","10","13","23","0.6765","8","16","1","2","0","0","2016-2017","syracuse"
"Heather Schwarz","F","Sr","33","11","10","21","0.6364","9","18","3","1","0","2","2016-2017","syracuse"
"Allie Munroe","D","So","34","7","14","21","0.6176","12","24","0","2","0","0","2016-2017","syracuse"
"Savannah Rennie","F","Fr","34","9","10","19","0.5588","13","26","4","3","0","0","2016-2017","syracuse"
"Jessica Sibley","F","Sr","31","4","15","19","0.6129","23","46","1","1","0","0","2016-2017","syracuse"
"Megan Quinn","D","Jr","34","4","8","12","0.3529","15","38","1","2","0","0","2016-2017","syracuse"
"Larissa Martyniuk","D","Sr","34","2","9","11","0.3235","11","22","1","1","0","0","2016-2017","syracuse"
"Lindsay Eastwood","D","So","34","2","8","10","0.2941","8","16","1","1","0","0","2016-2017","syracuse"
"Dakota Derrer","D","Jr","34","2","7","9","0.2647","36","72","1","0","0","0","2016-2017","syracuse"
"Brooke Avery","F","Jr","33","4","2","6","0.1818","5","10","0","0","0","2","2016-2017","syracuse"
"Kelli Rowswell","F","Fr","34","3","3","6","0.1765","5","10","0","0","0","0","2016-2017","syracuse"
"Laurence Porlier","F","Sr","34","2","2","4","0.1176","6","12","1","0","0","0","2016-2017","syracuse"
"Morgan Blank","F","Sr","34","1","3","4","0.1176","5","10","0","0","0","0","2016-2017","syracuse"
"Sarah Stuehr","F","So","31","1","0","1","0.0323","4","8","0","0","0","0","2016-2017","syracuse"
"Amanda Bäckebo","D","Fr","18","0","1","1","0.0556","1","2","0","0","0","0","2016-2017","syracuse"
"Ady Cohen","G","Fr","2","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","syracuse"
"Maddi Welch","G","So","4","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","syracuse"
"Allie Olnowich","D","Fr","23","0","0","0","0.0000","1","2","0","0","0","0","2016-2017","syracuse"
"Karleigh Scully","F","So","10","0","0","0","0.0000","3","6","0","0","0","0","2016-2017","syracuse"
"Logan Hicks","D","Fr","24","0","0","0","0.0000","1","2","0","0","0","0","2016-2017","syracuse"
"Abbey Miller","G","Jr","31","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","syracuse"
"Kaleigh Beauregard","F","So","27","9","9","18","0.6667","13","26","3","3","0","0","2016-2017","umass-boston"
"Emily Harris","F","So","22","8","10","18","0.8182","12","24","2","1","0","0","2016-2017","umass-boston"
"Julia Nolan","F","Fr","26","7","9","16","0.6154","8","16","3","1","0","1","2016-2017","umass-boston"
"Rachel Peacock","F","Fr","27","7","6","13","0.4815","5","10","1","2","0","0","2016-2017","umass-boston"
"Lizzie Aveson","F","Sr","24","6","7","13","0.5417","8","16","3","0","0","0","2016-2017","umass-boston"
"Maren Brown","F","Jr","27","8","4","12","0.4444","12","24","1","4","1","0","2016-2017","umass-boston"
"Alli Bianchini","F","Jr","27","5","7","12","0.4444","1","2","2","1","1","1","2016-2017","umass-boston"
"Kat Armstrong","D","Sr","27","2","10","12","0.4444","3","6","0","0","0","0","2016-2017","umass-boston"
"Edy Moritz","F","So","27","8","2","10","0.3704","10","20","1","3","0","0","2016-2017","umass-boston"
"Kristen Embrey","F","Sr","24","5","5","10","0.4167","6","12","2","0","0","0","2016-2017","umass-boston"
"Arielle Gallucci","D","So","27","0","7","7","0.2593","9","18","0","0","0","0","2016-2017","umass-boston"
"Kateri McClellan","D","Fr","26","1","5","6","0.2308","4","8","1","0","0","0","2016-2017","umass-boston"
"Erica Lunn","F","Fr","22","3","2","5","0.2273","1","2","0","3","0","0","2016-2017","umass-boston"
"Grace Fisher","D","Fr","19","2","3","5","0.2632","8","16","0","0","0","0","2016-2017","umass-boston"
"Katie Jeter","D","Jr","27","1","4","5","0.1852","3","6","0","0","0","0","2016-2017","umass-boston"
"Lizzy Saxer","D","Fr","20","0","3","3","0.1500","4","8","0","0","0","0","2016-2017","umass-boston"
"Jane Morrisette","F","Jr","5","2","0","2","0.4000","3","6","0","1","1","0","2016-2017","umass-boston"
"Katie Barry","F","Jr","26","0","1","1","0.0385","0","0","0","0","0","0","2016-2017","umass-boston"
"Brianna Colucci","D","Fr","14","0","1","1","0.0714","4","8","0","0","0","0","2016-2017","umass-boston"
"Ysa Breen","D","Fr","4","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","umass-boston"
"Chloe Austin","F","Fr","10","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","umass-boston"
"Rachel Myette","G","Jr","19","0","0","0","0.0000","1","2","0","0","0","0","2016-2017","umass-boston"
"Chaislyn Burgio","G","So","2","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","umass-boston"
"Sara Alonardo","F","Sr","22","0","0","0","0.0000","2","4","0","0","0","0","2016-2017","umass-boston"
"Alyssa DePippo","G","So","7","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","umass-boston"
"Haley Shugart","F","Fr","34","7","4","11","0.3235","12","24","1","3","0","0","2016-2017","union"
"Emily Erickson","F","Sr","32","5","6","11","0.3438","15","30","0","1","0","0","2016-2017","union"
"Cheyenne Harris","F","Fr","34","4","7","11","0.3235","17","34","1","2","0","0","2016-2017","union"
"Caitlyn McLaren","D","Jr","34","4","7","11","0.3235","3","6","0","4","0","0","2016-2017","union"
"Katelynn Russ","F","Fr","34","4","5","9","0.2647","8","16","0","2","0","0","2016-2017","union"
"Alli Devins","F","Sr","34","3","5","8","0.2353","8","16","1","2","0","0","2016-2017","union"
"Rachel de Perio","F","Fr","34","3","5","8","0.2353","10","20","0","1","0","0","2016-2017","union"
"Katie Laughlin","F","Jr","34","2","4","6","0.1765","6","12","2","0","0","0","2016-2017","union"
"Arianna Kosakowski","D","So","34","2","4","6","0.1765","6","12","0","1","0","0","2016-2017","union"
"Jordi Naidrich","F","Fr","34","2","3","5","0.1471","4","8","0","1","0","0","2016-2017","union"
"Abby Ellis","D","Fr","30","1","4","5","0.1667","7","14","0","1","0","0","2016-2017","union"
"Ava Reynolds","F","Fr","34","0","4","4","0.1176","3","6","0","0","0","0","2016-2017","union"
"Eastyn Yuen","F","Sr","32","1","2","3","0.0938","5","10","0","0","0","0","2016-2017","union"
"Kathryn Davis","D","Sr","34","0","1","1","0.0294","19","38","0","0","0","0","2016-2017","union"
"Bridgit Sullivan","F","Fr","30","0","1","1","0.0333","1","2","0","0","0","0","2016-2017","union"
"Brandy Streeter","D","Jr","34","0","1","1","0.0294","8","16","0","0","0","0","2016-2017","union"
"Kate Spooner","G","Fr","25","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","union"
"Céline Tessier","G","Fr","5","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","union"
"Amelia Murray","G","Fr","10","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","union"
"Kelcie Finn","F","Jr","25","8","5","13","0.5200","20","40","1","1","0","0","2016-2017","trinity"
"Melissa Maffeo","F","Jr","17","5","6","11","0.6471","0","0","0","0","0","0","2016-2017","trinity"
"Hannah Oganeku","F","Jr","25","3","4","7","0.2800","11","22","2","1","0","0","2016-2017","trinity"
"Olivia White","F","Fr","25","2","5","7","0.2800","2","4","1","0","0","0","2016-2017","trinity"
"Tasha Adams","D","Jr","25","2","2","4","0.1600","6","12","0","1","0","0","2016-2017","trinity"
"Chandler Solimine","F","So","25","2","2","4","0.1600","1","2","1","0","0","0","2016-2017","trinity"
"Allie Bravi","D","Sr","25","1","3","4","0.1600","15","30","0","0","0","0","2016-2017","trinity"
"Delaney Harrop","D","Jr","25","0","4","4","0.1600","9","18","0","0","0","0","2016-2017","trinity"
"Lindsay Miller","F","So","25","1","2","3","0.1200","6","12","0","0","0","0","2016-2017","trinity"
"Jessica Stowell","D","Sr","25","1","2","3","0.1200","3","6","1","0","0","0","2016-2017","trinity"
"Taylor Foy","D","Fr","25","1","2","3","0.1200","6","12","1","1","0","0","2016-2017","trinity"
"Kate Fraley","F","Sr","25","1","2","3","0.1200","4","8","0","0","0","0","2016-2017","trinity"
"Alex Sinson","D","Fr","25","1","2","3","0.1200","3","6","0","0","0","0","2016-2017","trinity"
"Alex Wallin","F","Fr","25","1","1","2","0.0800","8","16","1","0","0","0","2016-2017","trinity"
"Kayla O'Connor","F","Jr","25","0","2","2","0.0800","5","10","0","0","0","0","2016-2017","trinity"
"Lauren MacMaster","F","Fr","24","0","2","2","0.0833","1","2","0","0","0","0","2016-2017","trinity"
"Maggie Cusick","F","Fr","25","1","0","1","0.0400","7","14","1","0","0","0","2016-2017","trinity"
"Jess Thulin","G","Jr","9","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","trinity"
"Sydney Belinskas","G","Jr","13","0","0","0","0.0000","3","6","0","0","0","0","2016-2017","trinity"
"Claire Foran","F","So","9","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","trinity"
"Kai-Lilly Karpman","G","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","trinity"
"Caroline Howell","D","Jr","25","0","0","0","0.0000","1","2","0","0","0","0","2016-2017","trinity"
"Mary Wirth","F/D","Sr","27","6","12","18","0.6667","18","36","1","3","0","0","2016-2017","university-of-new-england"
"Gabby Crugnale","F","Sr","27","11","6","17","0.6296","12","24","1","8","0","0","2016-2017","university-of-new-england"
"Annie Mullen","F","Jr","27","6","10","16","0.5926","9","18","1","2","1","0","2016-2017","university-of-new-england"
"Kierra Wright","F","Jr","25","1","13","14","0.5600","7","14","0","1","0","0","2016-2017","university-of-new-england"
"Abby Kinens","F","Sr","27","6","5","11","0.4074","1","2","1","2","1","0","2016-2017","university-of-new-england"
"Shannon Smith","F","Sr","24","4","7","11","0.4583","15","30","1","3","0","0","2016-2017","university-of-new-england"
"Emily Corrales","F","Sr","19","6","4","10","0.5263","3","6","0","3","0","0","2016-2017","university-of-new-england"
"Tatum Gietl","F","Fr","27","5","5","10","0.3704","13","26","1","1","0","0","2016-2017","university-of-new-england"
"Gabriella Moscato","F","Sr","25","6","3","9","0.3600","2","4","2","1","0","0","2016-2017","university-of-new-england"
"Julianne Sheehan","F","So","20","1","6","7","0.3500","3","6","1","0","0","0","2016-2017","university-of-new-england"
"Cassandra Connolly","D","Sr","27","3","3","6","0.2222","8","16","0","0","0","0","2016-2017","university-of-new-england"
"Marykate Drinkwater","F","Fr","27","3","1","4","0.1481","7","14","1","0","0","0","2016-2017","university-of-new-england"
"Melissa Boudreau","D","Sr","26","1","3","4","0.1538","10","20","1","1","0","0","2016-2017","university-of-new-england"
"Vanessa VanBuskirk","D","Fr","12","1","1","2","0.1667","4","8","0","0","0","0","2016-2017","university-of-new-england"
"Haley Gorman","F","Jr","22","1","1","2","0.0909","2","4","0","0","0","0","2016-2017","university-of-new-england"
"Carly Perreault","D","So","9","0","1","1","0.1111","5","10","0","0","0","0","2016-2017","university-of-new-england"
"Michaela McLaughlin","F","Fr","14","0","1","1","0.0714","2","4","0","0","0","0","2016-2017","university-of-new-england"
"Sydney Helmbrecht","G","Sr","24","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","university-of-new-england"
"Caty Flagg","G","Fr","9","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","university-of-new-england"
"Justine Michaud","F","Fr","10","0","0","0","0.0000","1","2","0","0","0","0","2016-2017","university-of-new-england"
"Madison Perry","D","Fr","8","0","0","0","0.0000","1","2","0","0","0","0","2016-2017","university-of-new-england"
"Alyssa Roof","D","Fr","26","0","0","0","0.0000","4","8","0","0","0","0","2016-2017","university-of-new-england"
"Gabrielle Schnepp","F","Sr","27","8","21","29","1.0741","12","24","1","1","0","0","2016-2017","utica"
"Jane Pagano","D","Sr","27","9","12","21","0.7778","14","36","2","2","1","0","2016-2017","utica"
"Elizabeth Dohner","F","So","27","8","13","21","0.7778","10","20","3","3","0","0","2016-2017","utica"
"Emily Coope","F","Sr","27","9","10","19","0.7037","8","16","2","2","0","0","2016-2017","utica"
"Meghan Power","F","Jr","27","5","12","17","0.6296","8","16","2","3","0","0","2016-2017","utica"
"Taylor Osowski","F","Jr","27","10","6","16","0.5926","10","20","0","3","0","0","2016-2017","utica"
"Kayla Dion","D","So","27","4","11","15","0.5556","8","16","0","3","0","0","2016-2017","utica"
"Lauren Patterson","F","So","23","5","7","12","0.5217","7","14","0","2","0","0","2016-2017","utica"
"Danielle Haasbeek","D","So","23","3","8","11","0.4783","4","8","1","1","0","0","2016-2017","utica"
"Jennifer Liu","F","So","26","3","7","10","0.3846","7","14","3","1","0","0","2016-2017","utica"
"Samantha Husak","D","Jr","27","2","8","10","0.3704","18","39","0","0","0","1","2016-2017","utica"
"Carlie Smith","F","Jr","27","7","2","9","0.3333","2","4","1","0","0","0","2016-2017","utica"
"Véronique Lortie","D","Jr","27","2","6","8","0.2963","10","20","1","0","0","0","2016-2017","utica"
"Olivia Hirschy","F","Fr","14","3","4","7","0.5000","2","4","0","1","0","0","2016-2017","utica"
"Taylor Dion","F","So","24","2","4","6","0.2500","1","2","0","0","0","0","2016-2017","utica"
"Kaitlin Parent","F","So","23","2","2","4","0.1739","2","4","1","0","0","0","2016-2017","utica"
"Kendra Mac","D","So","13","0","3","3","0.2308","4","8","0","0","0","0","2016-2017","utica"
"Kelly Critzer","F","Jr","22","0","2","2","0.0909","10","20","0","0","0","0","2016-2017","utica"
"Jennifer Arts","F","Jr","10","0","2","2","0.2000","3","6","0","0","0","0","2016-2017","utica"
"Victoria Pelton","F","Sr","19","1","0","1","0.0526","1","2","0","0","0","0","2016-2017","utica"
"Colby Begis","D","So","14","0","1","1","0.0714","3","6","0","0","0","0","2016-2017","utica"
"Kirsten Johnson","D","So","5","0","0","0","0.0000","2","4","0","0","0","0","2016-2017","utica"
"Keira Goin","G","Sr","23","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","utica"
