"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","GWG","PPG","SHG","ENG","Season","Team"
"Lauren Smith","F","Jr","23","1","4","5","0.2174","0","0","0","0","2002-2003","rensselaer"
"Colleen Bonner","F","Fr","3","2","2","4","1.3333","0","0","0","0","2002-2003","rensselaer"
"Taylor Walker","F/D","So","6","2","1","3","0.5000","0","0","0","0","2002-2003","rensselaer"
"Ariel Lampell","F","Fr","8","0","1","1","0.1250","0","0","0","0","2002-2003","rensselaer"
"Rosina Schiff","G","Fr","14","0","0","0","0.0000","0","0","0","0","2002-2003","rensselaer"
"Julie Vallarelli","G","So","18","0","0","0","0.0000","0","0","0","0","2002-2003","rensselaer"
"Angela Yuhas","F","Sr","26","12","14","26","1.0000","2","1","0","0","2002-2003","sacred-heart"
"Rori Jean","F","Sr","27","14","8","22","0.8148","3","3","1","0","2002-2003","sacred-heart"
"Siobhan Russell","D","So","26","7","6","13","0.5000","0","3","0","0","2002-2003","sacred-heart"
"Kim Corcoran","F","Sr","22","5","8","13","0.5909","2","0","0","0","2002-2003","sacred-heart"
"Erin Resso","F","Fr","26","4","8","12","0.4615","1","0","0","0","2002-2003","sacred-heart"
"Emily Lapworth","D","Fr","23","4","8","12","0.5217","1","0","1","0","2002-2003","sacred-heart"
"Sarah Turbert","F","Fr","25","6","5","11","0.4400","0","2","0","0","2002-2003","sacred-heart"
"Stacey Sheridan","D","Jr","22","4","7","11","0.5000","1","0","1","0","2002-2003","sacred-heart"
"Danielle Campbell","F","Fr","25","5","4","9","0.3600","2","2","0","0","2002-2003","sacred-heart"
"Lyndsey Bennett","F","So","18","5","4","9","0.5000","0","0","1","0","2002-2003","sacred-heart"
"Jane Auxier","D","Fr","22","2","6","8","0.3636","0","0","0","0","2002-2003","sacred-heart"
"Kylie Ammel","D","Fr","24","1","6","7","0.2917","0","0","0","0","2002-2003","sacred-heart"
"Kristin Dudenbostel","D","Sr","25","1","6","7","0.2800","0","0","0","0","2002-2003","sacred-heart"
"Meredith Glavin","F","So","24","3","3","6","0.2500","0","0","0","0","2002-2003","sacred-heart"
"Kristina DeRita","F","So","16","2","2","4","0.2500","0","0","0","0","2002-2003","sacred-heart"
"Rebecca Gelinas","D","Jr","27","2","2","4","0.1481","0","0","0","0","2002-2003","sacred-heart"
"Tamara Flanagan","F","So","12","1","2","3","0.2500","0","0","0","0","2002-2003","sacred-heart"
"Sarah Lautenbach","F","Fr","20","1","2","3","0.1500","0","0","0","0","2002-2003","sacred-heart"
"Jessica Felt","F","Fr","10","1","2","3","0.3000","0","0","0","0","2002-2003","sacred-heart"
"Kara McFadden","D","Sr","24","1","1","2","0.0833","0","0","0","0","2002-2003","sacred-heart"
"Brittany Hoole","F","So","2","1","0","1","0.5000","0","0","1","0","2002-2003","sacred-heart"
"Nicole Farrelly","D","Fr","22","0","1","1","0.0455","0","0","0","0","2002-2003","sacred-heart"
"Ashliegh Nyborg","D","Fr","9","0","1","1","0.1111","0","0","0","0","2002-2003","sacred-heart"
"Caitlin Tyburski","F","Fr","2","0","1","1","0.5000","0","0","0","0","2002-2003","sacred-heart"
"Kathryn Preston","F","Fr","3","0","0","0","0.0000","0","0","0","0","2002-2003","sacred-heart"
"Taryn Catania","G","Jr","19","0","0","0","0.0000","0","0","0","0","2002-2003","sacred-heart"
"Renee Weeks","F","Jr","1","0","0","0","0.0000","0","0","0","0","2002-2003","sacred-heart"
"Jennifer Barris","G","Fr","12","0","0","0","0.0000","0","0","0","0","2002-2003","sacred-heart"
"Colleen Jackson","D","Fr","3","0","0","0","0.0000","0","0","0","0","2002-2003","sacred-heart"
"Meaghen Toland","F","So","22","6","7","13","0.5909","0","1","0","0","2002-2003","salve-regina"
"Courtney Caulfield","F","So","22","5","6","11","0.5000","0","1","0","0","2002-2003","salve-regina"
"Jillian Egan","F","Fr","21","4","5","9","0.4286","0","0","1","0","2002-2003","salve-regina"
"Jennifer Murray","D","So","20","6","2","8","0.4000","1","1","0","0","2002-2003","salve-regina"
"Danielle Darisse","F","So","21","5","3","8","0.3810","0","0","0","0","2002-2003","salve-regina"
"Nicole Cote","F","Jr","20","2","6","8","0.4000","1","0","1","0","2002-2003","salve-regina"
"Katie Jo Hallowell","C","Fr","22","1","7","8","0.3636","0","0","0","0","2002-2003","salve-regina"
"Rebecca Goncarovs","D","Fr","19","2","1","3","0.1579","0","0","0","0","2002-2003","salve-regina"
"Julie Lenahan","F","Sr","21","2","0","2","0.0952","0","0","0","0","2002-2003","salve-regina"
"Nora Connolly","F","Fr","20","1","1","2","0.1000","0","0","0","0","2002-2003","salve-regina"
"Laura Quincy","F","So","19","1","1","2","0.1053","0","0","0","0","2002-2003","salve-regina"
"Sara Peterson","F","Jr","22","0","2","2","0.0909","0","0","0","0","2002-2003","salve-regina"
"Shannon Ryan","F","Fr","22","1","0","1","0.0455","0","0","0","0","2002-2003","salve-regina"
"Sarah Kuecher","G","Fr","10","0","1","1","0.1000","0","0","0","0","2002-2003","salve-regina"
"Cristina Marfuggi","F","Jr","17","0","1","1","0.0588","0","0","0","0","2002-2003","salve-regina"
"Cara Judd","D","Jr","18","0","1","1","0.0556","0","0","0","0","2002-2003","salve-regina"
"Kristin Suslowicz","G","So","15","0","0","0","0.0000","0","0","0","0","2002-2003","salve-regina"
"Darcie Ouellette","F","So","13","0","0","0","0.0000","0","0","0","0","2002-2003","salve-regina"
"Michelle Lavoie","D","Jr","3","0","0","0","0.0000","0","0","0","0","2002-2003","salve-regina"
"Erika Milliun","F","Jr","11","0","0","0","0.0000","0","0","0","0","2002-2003","salve-regina"
"Dana Alan","F","Fr","6","0","0","0","0.0000","0","0","0","0","2002-2003","salve-regina"
"Ashely James","F","Fr","6","0","0","0","0.0000","0","0","0","0","2002-2003","salve-regina"
"Jennifer Dunnirvine","G","So","6","0","0","0","0.0000","0","0","0","0","2002-2003","salve-regina"
"Holly Manning","F","Sr","26","25","10","35","1.3462","3","3","0","1","2002-2003","southern-maine"
"Amy Matuewezski","F","Sr","27","12","13","25","0.9259","1","4","2","0","2002-2003","southern-maine"
"Courtney Rideout","F","Sr","27","7","12","19","0.7037","1","0","1","0","2002-2003","southern-maine"
"Tricia Kamp","F","Sr","27","5","12","17","0.6296","0","0","0","1","2002-2003","southern-maine"
"Katie True","D","Sr","27","6","9","15","0.5556","3","1","0","0","2002-2003","southern-maine"
"Audra Hill","F","Fr","26","7","6","13","0.5000","1","2","0","0","2002-2003","southern-maine"
"Molly Zogby","F","So","27","8","2","10","0.3704","5","1","0","0","2002-2003","southern-maine"
"Halley Grabarz","F","Fr","25","4","6","10","0.4000","0","0","0","0","2002-2003","southern-maine"
"Valerie Atkinson","F/D","Fr","27","5","4","9","0.3333","1","0","0","0","2002-2003","southern-maine"
"Andrea Cotty","F","Fr","15","4","4","8","0.5333","0","0","0","0","2002-2003","southern-maine"
"Sarah Sandwick","F","Fr","26","3","5","8","0.3077","0","1","0","0","2002-2003","southern-maine"
"Caitlin Cashman","D","Fr","26","0","7","7","0.2692","0","0","0","0","2002-2003","southern-maine"
"Andrea Maillett","F","Fr","15","4","1","5","0.3333","0","0","0","0","2002-2003","southern-maine"
"Rachael Wollstadt","F","So","14","2","3","5","0.3571","0","0","0","0","2002-2003","southern-maine"
"Heather Aube","D","Sr","27","0","5","5","0.1852","0","0","0","0","2002-2003","southern-maine"
"Heather Kornmann","F","Fr","22","3","1","4","0.1818","0","0","0","0","2002-2003","southern-maine"
"Jeanna Leclerc","D","Jr","25","1","3","4","0.1600","0","0","0","0","2002-2003","southern-maine"
"Avery McGill","D","Sr","27","0","4","4","0.1481","0","0","0","0","2002-2003","southern-maine"
"Michelle Stephen","D","Fr","15","0","2","2","0.1333","0","0","0","0","2002-2003","southern-maine"
"Rachael Hublitz","D","Fr","24","1","0","1","0.0417","0","0","0","0","2002-2003","southern-maine"
"Elyce Bonnell","G","Fr","5","0","0","0","0.0000","0","0","0","0","2002-2003","southern-maine"
"Karen Jamnik","G","Jr","26","0","0","0","0.0000","0","0","0","0","2002-2003","southern-maine"
"Deidre Lindstrom","F/D","So","25","13","10","23","0.9200","1","3","0","0","2002-2003","st-catherine"
"Kim Hayes","F","Sr","25","14","8","22","0.8800","4","0","1","0","2002-2003","st-catherine"
"Katie Eichten","F","Jr","25","10","11","21","0.8400","1","3","0","0","2002-2003","st-catherine"
"Angie Carstenbrock","F","So","25","4","7","11","0.4400","1","0","0","0","2002-2003","st-catherine"
"Kate Mitchell","D","Fr","25","5","5","10","0.4000","1","2","0","0","2002-2003","st-catherine"
"Debralyn Bryant","F","Fr","25","5","5","10","0.4000","0","0","0","0","2002-2003","st-catherine"
"Michelle Byers","F","Fr","25","3","5","8","0.3200","1","1","0","0","2002-2003","st-catherine"
"Robyn Lunda","D","Sr","25","3","2","5","0.2000","0","1","0","0","2002-2003","st-catherine"
"Nichole Hottinger","F/D","Fr","25","3","1","4","0.1600","1","3","0","0","2002-2003","st-catherine"
"Laurel Volenec","F/D","Fr","23","2","2","4","0.1739","0","2","0","0","2002-2003","st-catherine"
"Jill Ament","F","Jr","25","2","2","4","0.1600","0","0","0","0","2002-2003","st-catherine"
"Heather Tudahl","F","Sr","6","1","1","2","0.3333","0","0","0","0","2002-2003","st-catherine"
"JoAnn Olson","F/D","Fr","11","1","0","1","0.0909","0","0","0","0","2002-2003","st-catherine"
"Jenna Kane","F/D","Fr","22","0","1","1","0.0455","0","0","0","0","2002-2003","st-catherine"
"Kari Smith","F/D","Fr","8","0","1","1","0.1250","0","0","0","0","2002-2003","st-catherine"
"Marie Benesh","G","Fr","6","0","0","0","0.0000","0","0","0","0","2002-2003","st-catherine"
"Morgan Kane","G","Fr","18","0","0","0","0.0000","0","0","0","0","2002-2003","st-catherine"
"Davin Boesinger","F","","4","0","0","0","0.0000","0","0","0","0","2002-2003","st-catherine"
"Cassandra Carlson","D","Fr","2","0","0","0","0.0000","0","0","0","0","2002-2003","st-catherine"
"Debbie McLoughlin","F","Sr","22","0","0","0","0.0000","0","0","0","0","2002-2003","st-catherine"
"Katie Drew","F","So","13","0","0","0","0.0000","0","0","0","0","2002-2003","st-catherine"
"Katie Kuenzi","F","So","3","0","0","0","0.0000","0","0","0","0","2002-2003","st-catherine"
"Kendra Graper","G","Jr","6","0","0","0","0.0000","0","0","0","0","2002-2003","st-catherine"
"Carrie Holldorf","F/D","So","33","8","17","25","0.7576","2","0","1","0","2002-2003","st-cloud-state"
"Melanie Pudsey","F","So","31","10","11","21","0.6774","1","4","0","0","2002-2003","st-cloud-state"
"Ashley Stewart","F","Fr","34","11","8","19","0.5588","4","3","0","1","2002-2003","st-cloud-state"
"Roxanne Stang","F","Jr","33","8","9","17","0.5152","1","4","0","0","2002-2003","st-cloud-state"
"Abby Cooper","F","Sr","34","8","5","13","0.3824","0","2","0","2","2002-2003","st-cloud-state"
"Erin McNamara","F","Sr","32","6","6","12","0.3750","0","4","0","0","2002-2003","st-cloud-state"
"Tina Ciraulo","D","So","33","5","7","12","0.3636","0","3","0","0","2002-2003","st-cloud-state"
"Kelly Stewart","D","Fr","34","3","9","12","0.3529","2","1","1","0","2002-2003","st-cloud-state"
"Kobi Kawamoto","D","Jr","27","3","9","12","0.4444","1","1","0","0","2002-2003","st-cloud-state"
"Katie Hauge","F","Fr","28","5","5","10","0.3571","0","0","0","0","2002-2003","st-cloud-state"
"Krista Simonson","F","Fr","34","4","6","10","0.2941","0","1","0","0","2002-2003","st-cloud-state"
"Jennifer Swanson","F","Sr","34","2","6","8","0.2353","0","0","0","0","2002-2003","st-cloud-state"
"Amanda Mathison","D","Sr","34","1","2","3","0.0882","0","0","0","0","2002-2003","st-cloud-state"
"Randie Jelinski","D","Fr","34","0","3","3","0.0882","0","0","0","0","2002-2003","st-cloud-state"
"Leanne Perrin","D","Jr","31","0","2","2","0.0645","0","0","0","0","2002-2003","st-cloud-state"
"Josefin Pettersson","F","Fr","13","1","0","1","0.0769","0","1","0","0","2002-2003","st-cloud-state"
"Laura Gieselman","G","Sr","23","0","1","1","0.0435","0","0","0","0","2002-2003","st-cloud-state"
"Calise Johnson","F","Fr","32","0","1","1","0.0313","0","0","0","0","2002-2003","st-cloud-state"
"Rachel Solgon","F","Fr","20","0","0","0","0.0000","0","0","0","0","2002-2003","st-cloud-state"
"Brie Anderson","G","Fr","13","0","0","0","0.0000","0","0","0","0","2002-2003","st-cloud-state"
"Ellen Brinkman","G","Jr","3","0","0","0","0.0000","0","0","0","0","2002-2003","st-cloud-state"
"Alison Ribar","F","Jr","10","0","0","0","0.0000","0","0","0","0","2002-2003","st-cloud-state"
"Nicki DelCastillo","F","So","26","0","0","0","0.0000","0","0","0","0","2002-2003","st-cloud-state"
"Brie Adams","D","Jr","18","0","0","0","0.0000","0","0","0","0","2002-2003","st-cloud-state"
"Gretchen Dahl","F","Fr","1","0","0","0","0.0000","0","0","0","0","2002-2003","st-cloud-state"
"Amanda Sargeant","F","Sr","35","16","22","38","1.0857","3","1","1","0","2002-2003","st-lawrence"
"Shannon Smith","F","Sr","35","13","25","38","1.0857","3","2","1","0","2002-2003","st-lawrence"
"Gina Kingsbury","F","Jr","28","15","20","35","1.2500","2","3","1","0","2002-2003","st-lawrence"
"Trisha Powers","F","Sr","35","10","25","35","1.0000","1","1","1","0","2002-2003","st-lawrence"
"Chera Marshall","F","Sr","34","19","15","34","1.0000","2","8","0","0","2002-2003","st-lawrence"
"Rebecca Russell","F","So","33","16","17","33","1.0000","4","1","1","0","2002-2003","st-lawrence"
"Emilie Berlinguette","F","Fr","30","13","18","31","1.0333","1","5","0","0","2002-2003","st-lawrence"
"Rickie-Lee Doyle","F","So","35","16","14","30","0.8571","2","3","0","0","2002-2003","st-lawrence"
"Kelly Sage","D","Sr","35","4","13","17","0.4857","1","1","1","0","2002-2003","st-lawrence"
"Whitney Carbone","F","So","35","4","9","13","0.3714","0","0","1","0","2002-2003","st-lawrence"
"Tracy Muzerall","D","Fr","34","1","12","13","0.3824","0","0","0","0","2002-2003","st-lawrence"
"Laurie Ross","D","Fr","34","4","7","11","0.3235","1","1","0","0","2002-2003","st-lawrence"
"Sara Simard","F","Jr","32","3","8","11","0.3438","1","0","0","0","2002-2003","st-lawrence"
"Lindsay Charlebois","D","Jr","34","2","9","11","0.3235","0","1","0","0","2002-2003","st-lawrence"
"Christin Powers","F","So","34","4","2","6","0.1765","0","0","0","0","2002-2003","st-lawrence"
"Vicky Hauck","F","Sr","35","2","4","6","0.1714","0","0","0","0","2002-2003","st-lawrence"
"Kate Michael","D","Fr","31","1","2","3","0.0968","1","0","0","0","2002-2003","st-lawrence"
"Barat Wolfe","D","Jr","10","0","2","2","0.2000","0","0","0","0","2002-2003","st-lawrence"
"Dana Hasson","F","Jr","4","1","0","1","0.2500","0","0","0","0","2002-2003","st-lawrence"
"Amy Hewitt","D","Sr","25","0","1","1","0.0400","0","0","0","0","2002-2003","st-lawrence"
"Shari Bryksa","G","Sr","1","0","0","0","0.0000","0","0","0","0","2002-2003","st-lawrence"
"Casey Peterson","F","Sr","3","0","0","0","0.0000","0","0","0","0","2002-2003","st-lawrence"
"Jessica Knapp","D","Sr","18","0","0","0","0.0000","0","0","0","0","2002-2003","st-lawrence"
"Lea Armendariz","G","So","9","0","0","0","0.0000","0","0","0","0","2002-2003","st-lawrence"
"Rachel Barrie","G","Jr","29","0","0","0","0.0000","0","0","0","0","2002-2003","st-lawrence"
"Emily Kearns","F","Jr","27","24","3","27","1.0000","5","3","1","0","2002-2003","st-marys"
"Christy Hicks","F","Sr","22","6","5","11","0.5000","0","2","0","0","2002-2003","st-marys"
"Tennie McCabe","F","Jr","27","5","5","10","0.3704","3","0","0","0","2002-2003","st-marys"
"Tasa Kostel","F","Jr","27","3","7","10","0.3704","0","1","0","0","2002-2003","st-marys"
"Josie Nechodom","F","Sr","27","3","7","10","0.3704","2","1","0","0","2002-2003","st-marys"
"Alissa Schultz","F","Jr","27","3","3","6","0.2222","1","0","0","0","2002-2003","st-marys"
"Kate Williams","D","So","27","0","6","6","0.2222","0","0","0","0","2002-2003","st-marys"
"Beth Zubrzycki","D","Jr","26","2","3","5","0.1923","0","1","0","0","2002-2003","st-marys"
"Jaimie Mussehl","F","So","19","3","1","4","0.2105","0","1","0","0","2002-2003","st-marys"
"Monica Deringer","F","Sr","27","1","3","4","0.1481","0","0","0","0","2002-2003","st-marys"
"Aja Walters","F","So","19","0","4","4","0.2105","0","0","0","0","2002-2003","st-marys"
"Ashley Graf","F","Fr","27","2","1","3","0.1111","0","0","0","0","2002-2003","st-marys"
"Jenna Hanifl","F","Fr","8","1","2","3","0.3750","0","0","0","0","2002-2003","st-marys"
"Diane Amsden","D","Jr","27","0","3","3","0.1111","0","0","0","0","2002-2003","st-marys"
"Sarah Gibbons","F","Sr","27","0","2","2","0.0741","0","0","0","0","2002-2003","st-marys"
"Katie McClellan","F","Fr","27","0","1","1","0.0370","0","0","0","0","2002-2003","st-marys"
"Ann Kennedy","F","Jr","26","0","1","1","0.0385","0","0","0","0","2002-2003","st-marys"
"Samantha Hessel","G","Fr","1","0","0","0","0.0000","0","0","0","0","2002-2003","st-marys"
"Missie Meemken","G","Sr","25","0","0","0","0.0000","0","0","0","0","2002-2003","st-marys"
"Nitara Frost","G","Sr","4","0","0","0","0.0000","0","0","0","0","2002-2003","st-marys"
"Steph Evenson","D","So","23","0","0","0","0.0000","0","0","0","0","2002-2003","st-marys"
"Meghan Gehr","F","Fr","10","0","0","0","0.0000","0","0","0","0","2002-2003","st-marys"
"Tina Keaton","D","Fr","4","0","0","0","0.0000","0","0","0","0","2002-2003","st-marys"
"Noreen Russo","F","Fr","23","17","11","28","1.2174","2","2","2","0","2002-2003","st-michaels"
"Meg Lyons","F","So","19","8","15","23","1.2105","1","2","1","0","2002-2003","st-michaels"
"Michelle Miaskiewicz","F","Fr","23","4","9","13","0.5652","0","1","0","0","2002-2003","st-michaels"
"Holly Brandl","F","So","23","2","7","9","0.3913","1","0","0","0","2002-2003","st-michaels"
"Rachel Lamothe","F","So","22","2","3","5","0.2273","0","1","0","0","2002-2003","st-michaels"
"Meghan Dukette","RW","Sr","23","2","1","3","0.1304","0","0","0","0","2002-2003","st-michaels"
"Kate Talbot","F/D","So","23","1","2","3","0.1304","0","0","0","0","2002-2003","st-michaels"
"Sarah Brown","LW","Sr","23","1","2","3","0.1304","0","0","0","0","2002-2003","st-michaels"
"Lauren Landrigan","D","Jr","23","0","3","3","0.1304","0","0","0","0","2002-2003","st-michaels"
"Sarah Walker","F","Fr","23","2","0","2","0.0870","0","1","0","0","2002-2003","st-michaels"
"Erin Cleary","D","So","23","1","0","1","0.0435","0","0","0","0","2002-2003","st-michaels"
"Rebecca Marquis","D","Fr","21","0","1","1","0.0476","0","0","0","0","2002-2003","st-michaels"
"Adriana Montalbano","F","Fr","23","0","1","1","0.0435","0","0","0","0","2002-2003","st-michaels"
"Sarah MacConnell","G","Sr","2","0","0","0","0.0000","0","0","0","0","2002-2003","st-michaels"
"Ruth D'Amico","F/D","So","22","0","0","0","0.0000","0","0","0","0","2002-2003","st-michaels"
"Danielle Hicks","","","18","0","0","0","0.0000","0","0","0","0","2002-2003","st-michaels"
"Erin Gilmore","G","Fr","3","0","0","0","0.0000","0","0","0","0","2002-2003","st-michaels"
"Marcy Ring","G","So","11","0","0","0","0.0000","0","0","0","0","2002-2003","st-michaels"
"Hillary Gagnon","D","Sr","16","0","0","0","0.0000","0","0","0","0","2002-2003","st-michaels"
"Annice Mason","G","Fr","14","0","0","0","0.0000","0","0","0","0","2002-2003","st-michaels"
"Melissa Hill","D","Fr","3","0","0","0","0.0000","0","0","0","0","2002-2003","st-michaels"
"Erin Baxter","F","So","24","11","17","28","1.1667","2","4","0","0","2002-2003","st-olaf"
"Lindsay Weier","D","Fr","24","14","9","23","0.9583","1","4","0","0","2002-2003","st-olaf"
"Kate Barnett","F","So","24","11","12","23","0.9583","2","1","0","0","2002-2003","st-olaf"
"Brit Schultheis","F","So","24","6","11","17","0.7083","0","3","0","0","2002-2003","st-olaf"
"Sarah Ray","D","Sr","24","5","11","16","0.6667","1","4","0","0","2002-2003","st-olaf"
"Jennifer Welch","F","Fr","24","10","4","14","0.5833","3","0","0","0","2002-2003","st-olaf"
"Melissa Mueller","D","Fr","24","1","7","8","0.3333","0","0","0","0","2002-2003","st-olaf"
"Kayla Wente","F","So","24","3","4","7","0.2917","0","0","0","0","2002-2003","st-olaf"
"Kirsten Paulson","F","Fr","22","0","5","5","0.2273","0","0","0","0","2002-2003","st-olaf"
"Sarah Johnson","D","So","24","2","1","3","0.1250","0","0","0","0","2002-2003","st-olaf"
"Lorna Wilson","D","So","23","1","2","3","0.1304","1","0","0","0","2002-2003","st-olaf"
"Annie Whipple","F","Sr","24","1","0","1","0.0417","0","0","0","0","2002-2003","st-olaf"
"Jennifer Luke","F","So","23","1","0","1","0.0435","0","0","0","0","2002-2003","st-olaf"
"Kendra Ruff","D","Fr","22","0","1","1","0.0455","0","0","0","0","2002-2003","st-olaf"
"Andrea Smith","G","So","12","0","0","0","0.0000","0","0","0","0","2002-2003","st-olaf"
"Jenny Groth","D","So","10","0","0","0","0.0000","0","0","0","0","2002-2003","st-olaf"
"Sunshine Pearson","F","Fr","21","0","0","0","0.0000","0","0","0","0","2002-2003","st-olaf"
"Kristen Spindler","F","Fr","8","0","0","0","0.0000","0","0","0","0","2002-2003","st-olaf"
"Amanda Chumbley","G","Sr","2","0","0","0","0.0000","0","0","0","0","2002-2003","st-olaf"
"Kerry Rollwagen","G","So","11","0","0","0","0.0000","0","0","0","0","2002-2003","st-olaf"
"Andra Curtis","F","Fr","20","0","0","0","0.0000","0","0","0","0","2002-2003","st-olaf"
"Maureen Hardwick","F","Fr","28","22","21","43","1.5357","2","1","1","0","2002-2003","st-thomas"
"Tanaya Reitz","F","Fr","28","13","26","39","1.3929","3","1","1","0","2002-2003","st-thomas"
"Tomery Stolz","F","Jr","26","16","20","36","1.3846","3","1","1","0","2002-2003","st-thomas"
"Jenny Sorensen","F","Fr","28","10","15","25","0.8929","1","2","1","0","2002-2003","st-thomas"
"Melanie Drake","F/D","Fr","28","9","13","22","0.7857","2","6","0","0","2002-2003","st-thomas"
"Tiff Petermeier","F","So","24","6","12","18","0.7500","0","2","0","0","2002-2003","st-thomas"
"Sue Heinmiller","F","Fr","28","11","5","16","0.5714","2","4","1","0","2002-2003","st-thomas"
"Tedra Mitchell","F","So","26","5","11","16","0.6154","1","0","0","0","2002-2003","st-thomas"
"Susan Hosford","F","Fr","27","3","5","8","0.2963","1","0","0","0","2002-2003","st-thomas"
"Katie Strassener","RW","So","23","5","1","6","0.2609","2","2","0","0","2002-2003","st-thomas"
"Jordan Benson","F/D","Jr","23","1","3","4","0.1739","1","0","0","0","2002-2003","st-thomas"
"Alison Holland","F/D","Sr","27","0","4","4","0.1481","0","0","0","0","2002-2003","st-thomas"
"Kelly Kopel","F","Sr","28","2","1","3","0.1071","0","0","0","0","2002-2003","st-thomas"
"Michelle Radzik","D","So","22","1","2","3","0.1364","1","0","0","0","2002-2003","st-thomas"
"Rachel Reinhardt","D","So","25","0","3","3","0.1200","0","0","0","0","2002-2003","st-thomas"
"Katie Moore","F","Jr","14","1","1","2","0.1429","0","0","0","0","2002-2003","st-thomas"
"Lindsay Jacobs","D","Jr","24","1","1","2","0.0833","0","0","0","0","2002-2003","st-thomas"
"Jana Jurkovich","D","So","4","0","1","1","0.2500","0","0","0","0","2002-2003","st-thomas"
"Steph Kilpatrick","G","Fr","3","0","0","0","0.0000","0","0","0","0","2002-2003","st-thomas"
"Cathy Dreyer","F","Fr","9","0","0","0","0.0000","0","0","0","0","2002-2003","st-thomas"
"Lindsay Allen","D","Fr","8","0","0","0","0.0000","0","0","0","0","2002-2003","st-thomas"
"Kristen Ponsolle","F","Sr","17","0","0","0","0.0000","0","0","0","0","2002-2003","st-thomas"
"Becky Kilpatrick","G","Sr","21","0","0","0","0.0000","0","0","0","0","2002-2003","st-thomas"
"Nikki Sailer","F","So","9","0","0","0","0.0000","0","0","0","0","2002-2003","st-thomas"
"Vanessa Miller","D","Jr","23","0","0","0","0.0000","0","0","0","0","2002-2003","st-thomas"
"Danielle Mikolai","G","Jr","16","0","0","0","0.0000","0","0","0","0","2002-2003","st-thomas"
"Tara Borawski","F","Fr","18","15","4","19","1.0556","2","0","0","0","2002-2003","trinity"
"Jessica Keeley","F","Fr","18","3","7","10","0.5556","0","0","0","0","2002-2003","trinity"
"Kristy Hadeka","F","So","12","7","2","9","0.7500","2","0","0","0","2002-2003","trinity"
"Elizabeth Goldsmith","F","Fr","18","1","8","9","0.5000","0","0","0","0","2002-2003","trinity"
"Katelyn Bowman","F","Sr","18","3","3","6","0.3333","0","1","1","0","2002-2003","trinity"
"Michelle O'Neil","F","So","18","1","4","5","0.2778","0","1","0","0","2002-2003","trinity"
"Victoria Fox","F","So","14","0","4","4","0.2857","0","0","0","0","2002-2003","trinity"
"Libby Jakes","D","So","18","1","1","2","0.1111","0","0","0","0","2002-2003","trinity"
"Leah Culver","D","Jr","8","0","2","2","0.2500","0","0","0","0","2002-2003","trinity"
"Sabra Carman","F","So","18","1","0","1","0.0556","0","1","0","0","2002-2003","trinity"
"Jillian Nelsen","F","Jr","18","0","1","1","0.0556","0","0","0","0","2002-2003","trinity"
"Courtney Bergh","G","Fr","4","0","0","0","0.0000","0","0","0","0","2002-2003","trinity"
"Shannon Lindgren","D","Fr","17","0","0","0","0.0000","0","0","0","0","2002-2003","trinity"
"Mimi MacKinnon","G","Jr","17","0","0","0","0.0000","0","0","0","0","2002-2003","trinity"
"Samantha Lee","F","Jr","7","0","0","0","0.0000","0","0","0","0","2002-2003","trinity"
"Lydia Ansen-Wilson","D","Fr","11","0","0","0","0.0000","0","0","0","0","2002-2003","trinity"
"Emily Ciccolo","F","Fr","18","0","0","0","0.0000","0","0","0","0","2002-2003","trinity"
"Sarah Shoukimas","F","Jr","12","0","0","0","0.0000","0","0","0","0","2002-2003","trinity"
"Emily Costello","D","Fr","16","0","0","0","0.0000","0","0","0","0","2002-2003","trinity"
"Elizabeth Flanagan","F","So","24","14","26","40","1.6667","0","3","4","0","2002-2003","union"
"Courtney Riepenhoff","F","So","25","21","12","33","1.3200","3","2","0","0","2002-2003","union"
"Molly Flanagan","F","So","18","14","16","30","1.6667","4","2","1","0","2002-2003","union"
"Kate Gustafson","F","Fr","26","9","21","30","1.1538","1","1","0","0","2002-2003","union"
"Hannah Baldwin","D","So","24","9","10","19","0.7917","0","1","2","0","2002-2003","union"
"Jennifer Fleming","F","So","26","8","8","16","0.6154","2","0","1","0","2002-2003","union"
"Erin Vehec","F","So","12","8","6","14","1.1667","0","3","1","0","2002-2003","union"
"Orly Amir","G","Sr","26","3","8","11","0.4231","0","0","0","0","2002-2003","union"
"Jamie Laubisch","D","So","26","2","9","11","0.4231","0","1","0","0","2002-2003","union"
"Meg Lloyd","D","Fr","25","0","11","11","0.4400","0","0","0","0","2002-2003","union"
"Samantha Glover","D","Fr","26","7","3","10","0.3846","1","0","0","0","2002-2003","union"
"Carolyn Simon","F","Sr","26","5","3","8","0.3077","0","1","1","0","2002-2003","union"
"Lisa Schulkind","F","So","23","4","4","8","0.3478","0","0","0","0","2002-2003","union"
"Hillary Magee","F","So","24","3","5","8","0.3333","0","0","0","0","2002-2003","union"
"Alexandra Wasp","D","So","15","2","5","7","0.4667","0","0","0","0","2002-2003","union"
"Molly Semler","F","Sr","17","0","4","4","0.2353","0","0","0","0","2002-2003","union"
"Alyssa Maloney","F","So","25","1","0","1","0.0400","0","0","0","0","2002-2003","union"
"Victoria Elkins","G","Jr","2","0","0","0","0.0000","0","0","0","0","2002-2003","union"
