"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","GWG","PPG","SHG","ENG","Season","Team"
"Laura Langen","F","Fr","21","0","0","0","0.0000","0","0","0","0","2004-2005","st-marys"
"Danielle Zitzer","F","Fr","26","0","0","0","0.0000","0","0","0","0","2004-2005","st-marys"
"Meg Lyons","F","Sr","25","12","10","22","0.8800","0","2","0","1","2004-2005","st-michaels"
"Gabrielle Bourgeois","F","Fr","26","8","13","21","0.8077","0","1","1","0","2004-2005","st-michaels"
"Melissa Gagne","F","So","24","13","6","19","0.7917","2","3","0","0","2004-2005","st-michaels"
"Michelle Miaskiewicz","F","Jr","26","3","11","14","0.5385","1","1","0","0","2004-2005","st-michaels"
"Jamie Bernardi","F","Fr","18","4","6","10","0.5556","0","2","0","0","2004-2005","st-michaels"
"Tracy MacGregor","F","Fr","24","2","5","7","0.2917","1","1","0","0","2004-2005","st-michaels"
"Rachel Lamothe","F","Sr","26","4","2","6","0.2308","1","1","0","0","2004-2005","st-michaels"
"Kate Talbot","F/D","Sr","24","2","2","4","0.1667","0","2","0","0","2004-2005","st-michaels"
"Katie Grable","D","So","21","1","3","4","0.1905","0","1","0","0","2004-2005","st-michaels"
"Holly Brandl","F","Sr","24","1","3","4","0.1667","0","0","0","0","2004-2005","st-michaels"
"Leslie Pomponi","F","Fr","25","1","2","3","0.1200","0","0","0","0","2004-2005","st-michaels"
"Martha Salois","F","So","22","0","3","3","0.1364","0","0","0","0","2004-2005","st-michaels"
"Brittany O'Brien","F","Fr","15","1","1","2","0.1333","0","1","0","0","2004-2005","st-michaels"
"Lauren Remmes","D","So","9","0","2","2","0.2222","0","0","0","0","2004-2005","st-michaels"
"Molly Durand","F","Fr","7","1","0","1","0.1429","0","0","0","0","2004-2005","st-michaels"
"Sarah Walker","F","Jr","17","1","0","1","0.0588","1","0","0","0","2004-2005","st-michaels"
"Kate Morey","F","Fr","9","1","0","1","0.1111","0","0","0","0","2004-2005","st-michaels"
"Ruth D'Amico","D","Jr","11","0","1","1","0.0909","0","0","0","0","2004-2005","st-michaels"
"Ashley McGrath","D","So","21","0","1","1","0.0476","0","0","0","0","2004-2005","st-michaels"
"Francoise Villedrouin","F","So","24","0","1","1","0.0417","0","0","0","0","2004-2005","st-michaels"
"Ashley Mabardy","D","So","26","0","0","0","0.0000","0","0","0","0","2004-2005","st-michaels"
"Alyssa Fitzpatrick","G","Fr","2","0","0","0","0.0000","0","0","0","0","2004-2005","st-michaels"
"Marcy Ring","G","Sr","16","0","0","0","0.0000","0","0","0","0","2004-2005","st-michaels"
"Megan Stubbs","D","Fr","15","0","0","0","0.0000","0","0","0","0","2004-2005","st-michaels"
"Kristen Totten-Greenwood","F","Fr","6","0","0","0","0.0000","0","0","0","0","2004-2005","st-michaels"
"Michelle Roach","F","So","5","0","0","0","0.0000","0","0","0","0","2004-2005","st-michaels"
"Anna Cushman","F","Fr","8","0","0","0","0.0000","0","0","0","0","2004-2005","st-michaels"
"Annice Mason","G","Jr","15","0","0","0","0.0000","0","0","0","0","2004-2005","st-michaels"
"Andrea Marcotte","D","So","9","0","0","0","0.0000","0","0","0","0","2004-2005","st-michaels"
"Lindsay Boeser","F","Fr","25","14","19","33","1.3200","1","4","4","0","2004-2005","st-olaf"
"Susannah Brokl","F","Fr","25","21","10","31","1.2400","4","5","2","0","2004-2005","st-olaf"
"Janae Fabini","F","Fr","25","17","8","25","1.0000","3","8","0","0","2004-2005","st-olaf"
"Lindsay Weier","D","Jr","24","6","15","21","0.8750","1","4","0","0","2004-2005","st-olaf"
"Laura Wild","F","Fr","25","4","9","13","0.5200","1","3","0","0","2004-2005","st-olaf"
"Brit Schultheis","F","Sr","23","3","8","11","0.4783","0","2","0","0","2004-2005","st-olaf"
"Kate Barnett","F","Sr","23","3","8","11","0.4783","1","2","0","0","2004-2005","st-olaf"
"Katie Bennett","F","Fr","23","3","4","7","0.3043","1","0","0","0","2004-2005","st-olaf"
"Melissa Mueller","D","Jr","22","2","5","7","0.3182","1","2","0","0","2004-2005","st-olaf"
"Kelsey Skogland","D","So","23","0","6","6","0.2609","0","0","0","0","2004-2005","st-olaf"
"Heidi Morse","D","Fr","21","2","2","4","0.1905","1","0","0","0","2004-2005","st-olaf"
"Kirsten Paulson","F","Jr","23","1","3","4","0.1739","1","1","0","0","2004-2005","st-olaf"
"Erin Baxter","F","Sr","23","0","4","4","0.1739","0","0","0","0","2004-2005","st-olaf"
"Emily Knutson","D","So","25","1","2","3","0.1200","0","0","0","0","2004-2005","st-olaf"
"Lila Bolke","F","Fr","5","0","0","0","0.0000","0","0","0","0","2004-2005","st-olaf"
"Kerry Rollwagen","G","Sr","15","0","0","0","0.0000","0","0","0","0","2004-2005","st-olaf"
"Kendra Ruff","D","Jr","16","0","0","0","0.0000","0","0","0","0","2004-2005","st-olaf"
"Theresa Nolan","D","So","18","0","0","0","0.0000","0","0","0","0","2004-2005","st-olaf"
"Robin Bland","F","So","11","0","0","0","0.0000","0","0","0","0","2004-2005","st-olaf"
"Jessica Nash","F","Fr","7","0","0","0","0.0000","0","0","0","0","2004-2005","st-olaf"
"Kayla Wente","F","Sr","22","0","0","0","0.0000","0","0","0","0","2004-2005","st-olaf"
"Claire LeDuc","F","So","20","0","0","0","0.0000","0","0","0","0","2004-2005","st-olaf"
"Jennifer Luke","F","Sr","2","0","0","0","0.0000","0","0","0","0","2004-2005","st-olaf"
"Andrea Smith","G","Sr","12","0","0","0","0.0000","0","0","0","0","2004-2005","st-olaf"
"Andra Curtis","F","Jr","11","0","0","0","0.0000","0","0","0","0","2004-2005","st-olaf"
"Melanie Drake","F/D","Jr","27","23","12","35","1.2963","7","7","0","0","2004-2005","st-thomas"
"Tanaya Reitz","F","Jr","27","18","17","35","1.2963","4","3","2","0","2004-2005","st-thomas"
"Ashley Reinhardt","F","Fr","27","16","14","30","1.1111","2","5","0","0","2004-2005","st-thomas"
"Allison Turgeon","F","So","27","6","21","27","1.0000","0","1","1","0","2004-2005","st-thomas"
"Maureen Hardwick","F","Jr","25","12","14","26","1.0400","3","4","1","0","2004-2005","st-thomas"
"Jackie Foley","D","Jr","27","6","15","21","0.7778","0","1","0","0","2004-2005","st-thomas"
"Maria Richardson","F","So","27","10","8","18","0.6667","2","3","0","0","2004-2005","st-thomas"
"Courtney Sekevitch","F","Fr","16","6","12","18","1.1250","1","0","1","0","2004-2005","st-thomas"
"Maggie Toft","D","So","27","5","11","16","0.5926","0","2","1","0","2004-2005","st-thomas"
"Tedra Mitchell","F","Sr","27","7","8","15","0.5556","1","0","1","0","2004-2005","st-thomas"
"Allison O'Hara","D","Jr","26","1","14","15","0.5769","0","1","0","0","2004-2005","st-thomas"
"Susan Hosford","F","Jr","26","6","6","12","0.4615","0","0","0","0","2004-2005","st-thomas"
"Kallie Tabor","D","Fr","22","3","8","11","0.5000","0","1","0","1","2004-2005","st-thomas"
"Holly Noble","F","Fr","24","2","9","11","0.4583","0","0","0","0","2004-2005","st-thomas"
"Anne Schema","F","So","24","5","3","8","0.3333","0","0","1","0","2004-2005","st-thomas"
"Marcy Stech","F","So","16","4","4","8","0.5000","0","0","0","0","2004-2005","st-thomas"
"Sue Heinmiller","F","Jr","18","2","6","8","0.4444","1","1","0","0","2004-2005","st-thomas"
"Jenny Sorensen","F","Jr","16","1","7","8","0.5000","0","0","0","0","2004-2005","st-thomas"
"Erin Shepet","D","Fr","13","2","2","4","0.3077","0","0","0","0","2004-2005","st-thomas"
"Natalie Casas","D","Fr","17","0","3","3","0.1765","0","0","0","0","2004-2005","st-thomas"
"Michelle Radzik","D","Sr","10","1","1","2","0.2000","0","0","0","0","2004-2005","st-thomas"
"Rachel Reinhardt","D","Sr","19","0","1","1","0.0526","0","0","0","0","2004-2005","st-thomas"
"Katie Jetland","G","So","12","0","0","0","0.0000","0","0","0","0","2004-2005","st-thomas"
"Becky Kilpatrick","G","Jr","15","0","0","0","0.0000","0","0","0","0","2004-2005","st-thomas"
"Alexandra Schmidt","D","Fr","23","10","10","20","0.8696","2","2","0","0","2004-2005","trinity"
"Erin Fitzgerald","F","Fr","23","6","10","16","0.6957","1","2","0","1","2004-2005","trinity"
"Tara Borawski","F","Jr","23","10","5","15","0.6522","2","4","0","0","2004-2005","trinity"
"Megan Fallon","F","Fr","23","9","4","13","0.5652","1","1","0","0","2004-2005","trinity"
"Elizabeth Johnson","F","So","23","4","8","12","0.5217","1","1","0","0","2004-2005","trinity"
"Emmy Handy","F","Fr","23","6","3","9","0.3913","0","0","0","0","2004-2005","trinity"
"Jessica Keeley","F","Jr","23","2","7","9","0.3913","1","1","0","0","2004-2005","trinity"
"Kara Douglas","F/D","Fr","23","2","5","7","0.3043","0","0","0","0","2004-2005","trinity"
"Christine Ryan","D","So","23","1","3","4","0.1739","1","0","0","0","2004-2005","trinity"
"Michelle O'Neil","F","Sr","21","1","2","3","0.1429","0","0","0","0","2004-2005","trinity"
"Lila Claghorn","F","Fr","23","0","3","3","0.1304","0","0","0","0","2004-2005","trinity"
"Libby Jakes","D","Sr","9","0","2","2","0.2222","0","0","0","0","2004-2005","trinity"
"Rebecca Aberle","D","Fr","22","0","1","1","0.0455","0","0","0","0","2004-2005","trinity"
"Jennifer Dunbar","D","Fr","22","0","0","0","0.0000","0","0","0","0","2004-2005","trinity"
"Shannon Lindgren","D","Jr","23","0","0","0","0.0000","0","0","0","0","2004-2005","trinity"
"Lisa Bottomley","F","Fr","22","0","0","0","0.0000","0","0","0","0","2004-2005","trinity"
"Emily Ciccolo","F","Jr","17","0","0","0","0.0000","0","0","0","0","2004-2005","trinity"
"Allison Parpal","G","Fr","3","0","0","0","0.0000","0","0","0","0","2004-2005","trinity"
"Courtney Bergh","G","Jr","18","0","0","0","0.0000","0","0","0","0","2004-2005","trinity"
"Helen McCarthy","G","Fr","6","0","0","0","0.0000","0","0","0","0","2004-2005","trinity"
"Ashley Bell","D","Fr","22","0","0","0","0.0000","0","0","0","0","2004-2005","trinity"
"Elise Nichols","F","So","29","14","5","19","0.6552","2","1","2","0","2004-2005","union"
"Ashley Kilstein","F","Fr","33","7","12","19","0.5758","1","0","1","1","2004-2005","union"
"Stephanie Armstrong","F","Fr","33","3","11","14","0.4242","0","1","0","0","2004-2005","union"
"Erin Vehec","F","Sr","15","3","7","10","0.6667","0","1","0","0","2004-2005","union"
"Linnea Edwardson","F","Fr","31","5","3","8","0.2581","0","0","1","0","2004-2005","union"
"Stephanie Burlton","F","So","19","4","4","8","0.4211","1","1","0","0","2004-2005","union"
"Meghan O'Connor","F","So","23","4","2","6","0.2609","0","2","0","0","2004-2005","union"
"Courtney Riepenhoff","F","Sr","33","4","2","6","0.1818","0","1","0","0","2004-2005","union"
"Kate Gustafson","F","Jr","31","2","3","5","0.1613","1","2","0","0","2004-2005","union"
"Jamie Laubisch","D","Sr","32","2","2","4","0.1250","0","0","0","0","2004-2005","union"
"Brittany Stewart","D","So","33","0","4","4","0.1212","0","0","0","0","2004-2005","union"
"Kelly Lannan","F","So","33","3","0","3","0.0909","0","2","0","0","2004-2005","union"
"Courtney Chais","F","Fr","31","1","2","3","0.0968","0","1","0","0","2004-2005","union"
"Maeve Kehoe","D","Fr","33","1","1","2","0.0606","0","0","0","0","2004-2005","union"
"Katelyn Aitcheson","D","So","32","0","2","2","0.0625","0","0","0","0","2004-2005","union"
"Meg Lloyd","D","Jr","24","1","0","1","0.0417","0","1","0","0","2004-2005","union"
"Carli McNeill","D","So","33","0","1","1","0.0303","0","0","0","0","2004-2005","union"
"Amanda Hardwick","C","Fr","12","0","1","1","0.0833","0","0","0","0","2004-2005","union"
"Hannah Baldwin","D","Sr","1","0","0","0","0.0000","0","0","0","0","2004-2005","union"
"Lauren Carlson","G","So","17","0","0","0","0.0000","0","0","0","0","2004-2005","union"
"Amanda Hanson","G","So","20","0","0","0","0.0000","0","0","0","0","2004-2005","union"
"Kristin Hissong","D","Fr","29","0","0","0","0.0000","0","0","0","0","2004-2005","union"
"Alyssa Maloney","F","Sr","27","0","0","0","0.0000","0","0","0","0","2004-2005","union"
"Dana Smullyan","G","Jr","9","0","0","0","0.0000","0","0","0","0","2004-2005","union"
"Carly Aimi","F","Fr","14","0","0","0","0.0000","0","0","0","0","2004-2005","union"
"Deana Wiegand","F","So","25","13","12","25","1.0000","3","4","2","0","2004-2005","utica"
"Courtney Bills","F","So","25","11","11","22","0.8800","1","2","0","0","2004-2005","utica"
"Stephanie Price","F","So","24","8","13","21","0.8750","0","3","1","0","2004-2005","utica"
"Kelly Bills","F","Fr","25","10","7","17","0.6800","2","1","0","0","2004-2005","utica"
"Katie Juliano","F","Sr","23","7","10","17","0.7391","2","3","1","0","2004-2005","utica"
"Lindsay Pemble","F","So","22","5","9","14","0.6364","0","0","1","0","2004-2005","utica"
"Mandy Finkle","F","Jr","23","4","10","14","0.6087","0","1","1","0","2004-2005","utica"
"Kristen MacDonald","D","So","23","5","8","13","0.5652","0","1","1","0","2004-2005","utica"
"Michelle Tesoro","D","Jr","23","5","7","12","0.5217","2","2","0","0","2004-2005","utica"
"Katie Moss","D","So","24","3","5","8","0.3333","2","1","0","0","2004-2005","utica"
"Melissa Lomanto","F","Sr","25","1","7","8","0.3200","0","1","0","0","2004-2005","utica"
"Courtney Bank","D","So","21","3","4","7","0.3333","1","1","0","0","2004-2005","utica"
"Bethany Torrice","F","Sr","24","2","2","4","0.1667","0","0","0","0","2004-2005","utica"
"Ashley Kaufman","D","Fr","20","1","3","4","0.2000","0","0","0","0","2004-2005","utica"
"Kayleigh Fauss","D","Fr","16","1","3","4","0.2500","0","0","0","0","2004-2005","utica"
"Niki Fletcher","F","Jr","22","1","2","3","0.1364","0","0","0","0","2004-2005","utica"
"Jennifer Williams","F","So","8","0","2","2","0.2500","0","0","0","0","2004-2005","utica"
"Sarah Kirby","D","Jr","24","1","0","1","0.0417","0","0","0","0","2004-2005","utica"
"Stephanie Yates","G","So","5","0","1","1","0.2000","0","0","0","0","2004-2005","utica"
"Kelli Vossler","D","So","25","0","1","1","0.0400","0","0","0","0","2004-2005","utica"
"Jenn Sinopoli","D","Jr","1","0","1","1","1.0000","0","0","0","0","2004-2005","utica"
"Emily Smithson","F","Jr","3","0","0","0","0.0000","0","0","0","0","2004-2005","utica"
"Meredith Cunningham","D","So","2","0","0","0","0.0000","0","0","0","0","2004-2005","utica"
"Sarah Detwiler","G","Sr","22","0","0","0","0.0000","0","0","0","0","2004-2005","utica"
"Karen Poole","D","Sr","18","0","0","0","0.0000","0","0","0","0","2004-2005","utica"
"Alex Talbott","G","So","3","0","0","0","0.0000","0","0","0","0","2004-2005","utica"
"Hilary Johnson","F","Jr","32","8","9","17","0.5313","1","3","1","0","2004-2005","vermont"
"Jenny Hogan","F","So","30","5","4","9","0.3000","1","2","0","0","2004-2005","vermont"
"Stephanie Tewksbury","F","Fr","34","5","2","7","0.2059","1","2","0","0","2004-2005","vermont"
"Kate Hudspeth","F","Jr","33","3","2","5","0.1515","0","1","0","0","2004-2005","vermont"
"Abbey Kaknes","F","Jr","34","2","3","5","0.1471","0","1","0","0","2004-2005","vermont"
"Jackie Duerr","F","Sr","34","2","3","5","0.1471","0","1","0","0","2004-2005","vermont"
"Jessie Benoit","F","So","15","2","3","5","0.3333","1","1","0","0","2004-2005","vermont"
"Kate Lesniak","D","Fr","34","0","4","4","0.1176","0","0","0","0","2004-2005","vermont"
"Caroline Donahue","F","Fr","27","1","2","3","0.1111","0","0","0","0","2004-2005","vermont"
"Caitlin Barnes","D","Jr","34","1","2","3","0.0882","0","0","0","0","2004-2005","vermont"
"Ashley Keane","D","So","32","2","0","2","0.0625","0","0","0","0","2004-2005","vermont"
"Gabe Worzella","F","So","30","2","0","2","0.0667","1","0","0","0","2004-2005","vermont"
"Kristi Anderson","F","Fr","17","2","0","2","0.1176","0","2","0","0","2004-2005","vermont"
"Karen Sentoff","F","Fr","29","1","1","2","0.0690","0","0","0","0","2004-2005","vermont"
"Lindsey Tilbury","F/D","Jr","34","0","2","2","0.0588","0","0","0","0","2004-2005","vermont"
"Kristin Ford","D","So","34","0","2","2","0.0588","0","0","0","0","2004-2005","vermont"
"Kattie Anderson","F","So","32","0","2","2","0.0625","0","0","0","0","2004-2005","vermont"
"Kristen Norris","F","So","34","0","2","2","0.0588","0","0","0","0","2004-2005","vermont"
"Diana Fink","F","Fr","26","1","0","1","0.0385","0","0","0","0","2004-2005","vermont"
"Frankie Williams","D","Fr","32","0","1","1","0.0313","0","0","0","0","2004-2005","vermont"
"Nik Skidders","F","So","2","0","0","0","0.0000","0","0","0","0","2004-2005","vermont"
"Jenilee Roy","G","Fr","2","0","0","0","0.0000","0","0","0","0","2004-2005","vermont"
"Kami Cote","G","Sr","34","0","0","0","0.0000","0","0","0","0","2004-2005","vermont"
"Amanda Schultz","F","Jr","25","15","8","23","0.9200","1","6","0","0","2004-2005","wisconsin-eau-claire"
"Laura Suppes","F","So","25","9","8","17","0.6800","3","2","2","0","2004-2005","wisconsin-eau-claire"
"Karen Hebert","F","So","21","4","12","16","0.7619","1","0","0","0","2004-2005","wisconsin-eau-claire"
"Laura Brackey","F","Jr","25","8","7","15","0.6000","2","0","0","1","2004-2005","wisconsin-eau-claire"
"Martina Korinek","F","So","25","5","10","15","0.6000","1","1","0","0","2004-2005","wisconsin-eau-claire"
"Christa Hubert","F","Sr","25","7","6","13","0.5200","1","0","1","0","2004-2005","wisconsin-eau-claire"
"Amber Stevenson","F","So","25","4","8","12","0.4800","0","0","0","0","2004-2005","wisconsin-eau-claire"
"Theresa Guindon","F","Fr","25","8","2","10","0.4000","0","0","0","0","2004-2005","wisconsin-eau-claire"
"Tara Hayner","F/D","So","25","6","4","10","0.4000","1","2","0","0","2004-2005","wisconsin-eau-claire"
"Devon Nichols","F","Jr","5","4","2","6","1.2000","2","1","1","0","2004-2005","wisconsin-eau-claire"
"Allison Timberg","D","So","24","1","5","6","0.2500","0","0","0","0","2004-2005","wisconsin-eau-claire"
"Allison Campbell","D","So","25","2","3","5","0.2000","0","1","0","0","2004-2005","wisconsin-eau-claire"
"Claire Parda","F","Jr","11","3","1","4","0.3636","2","0","1","0","2004-2005","wisconsin-eau-claire"
"Jessie Boyles","F","Jr","22","2","2","4","0.1818","0","0","0","0","2004-2005","wisconsin-eau-claire"
"Sophie Saltzman","D","Fr","23","1","3","4","0.1739","0","0","0","0","2004-2005","wisconsin-eau-claire"
"Crystal Wasem","D","Jr","25","1","3","4","0.1600","1","0","0","0","2004-2005","wisconsin-eau-claire"
"Katie Vannelli","F","So","25","1","0","1","0.0400","0","0","0","0","2004-2005","wisconsin-eau-claire"
"Kelly Ivey","D","Fr","24","0","1","1","0.0417","0","0","0","0","2004-2005","wisconsin-eau-claire"
"R Ouimette","F","","1","0","1","1","1.0000","0","0","0","0","2004-2005","wisconsin-eau-claire"
"Jill Arendt","G","Fr","25","0","0","0","0.0000","0","0","0","0","2004-2005","wisconsin-eau-claire"
"Heather Prochaska","G","Fr","3","0","0","0","0.0000","0","0","0","0","2004-2005","wisconsin-eau-claire"
"Molly Gehr","G","Fr","3","0","0","0","0.0000","0","0","0","0","2004-2005","wisconsin-eau-claire"
"Sarah Saunders","D","So","4","0","0","0","0.0000","0","0","0","0","2004-2005","wisconsin-eau-claire"
"Jessica Fischer","F","Fr","23","10","11","21","0.9130","2","5","0","0","2004-2005","wesleyan"
"Anna Siliciano","F","Sr","23","10","8","18","0.7826","0","0","1","0","2004-2005","wesleyan"
"Meghan Frederico","F","Sr","23","9","5","14","0.6087","1","3","0","0","2004-2005","wesleyan"
"Amanda Nickels","F","Fr","23","6","8","14","0.6087","0","1","1","0","2004-2005","wesleyan"
"Julia Kazmers","D","Fr","23","3","6","9","0.3913","0","1","0","0","2004-2005","wesleyan"
"Adrienne Shea","F","Fr","23","2","6","8","0.3478","0","0","0","0","2004-2005","wesleyan"
"Frances Jacobus-Parker","F","Sr","23","1","2","3","0.1304","0","0","0","0","2004-2005","wesleyan"
"Jaime Wendel","D","So","23","0","3","3","0.1304","0","0","0","0","2004-2005","wesleyan"
"Jessica Pearce","D","Jr","22","0","2","2","0.0909","0","0","0","0","2004-2005","wesleyan"
"Ashley Williams","F","Fr","7","0","1","1","0.1429","0","0","0","0","2004-2005","wesleyan"
"Latonja Sinckler","F","Fr","22","0","0","0","0.0000","0","0","0","0","2004-2005","wesleyan"
"Emma Allison","G","Fr","2","0","0","0","0.0000","0","0","0","0","2004-2005","wesleyan"
"Emily Titterton","D","Jr","18","0","0","0","0.0000","0","0","0","0","2004-2005","wesleyan"
"Danielle Bugge","F","So","23","0","0","0","0.0000","0","0","0","0","2004-2005","wesleyan"
"Jenna Bonczewski","F","Jr","18","0","0","0","0.0000","0","0","0","0","2004-2005","wesleyan"
"Molly Adams","F/D","So","23","0","0","0","0.0000","0","0","0","0","2004-2005","wesleyan"
"Elizabeth Wyner","F","Fr","23","0","0","0","0.0000","0","0","0","0","2004-2005","wesleyan"
"Megan Willey","D","So","23","0","0","0","0.0000","0","0","0","0","2004-2005","wesleyan"
"Meredith Katz","G","So","23","0","0","0","0.0000","0","0","0","0","2004-2005","wesleyan"
"Tory Whitney","F","Fr","19","0","0","0","0.0000","0","0","0","0","2004-2005","wesleyan"
"Ashley Wood","F","So","26","10","15","25","0.9615","2","3","0","0","2004-2005","williams"
"Gigi Stender","F","Sr","25","10","9","19","0.7600","1","2","2","0","2004-2005","williams"
"Caralyn Quan","F","Fr","25","9","9","18","0.7200","0","2","0","0","2004-2005","williams"
"Annie Snodgrass","F","Sr","26","8","9","17","0.6538","2","2","0","0","2004-2005","williams"
"Anna Condino","F","So","26","8","7","15","0.5769","0","1","0","0","2004-2005","williams"
"Allie Morrow","F","Fr","25","7","6","13","0.5200","1","0","0","0","2004-2005","williams"
"Abigail Taylor","F","So","26","5","7","12","0.4615","1","0","0","0","2004-2005","williams"
"Taya Latham","F","So","26","2","9","11","0.4231","0","0","0","0","2004-2005","williams"
"Rachel Barr","D","Jr","25","5","5","10","0.4000","3","2","0","0","2004-2005","williams"
"Sarah Nowakowski","F","Fr","26","5","4","9","0.3462","0","2","0","0","2004-2005","williams"
"Jackie Goff","F","Jr","26","3","6","9","0.3462","1","0","0","0","2004-2005","williams"
"Jen Kim","D","So","26","2","6","8","0.3077","0","0","0","0","2004-2005","williams"
"Ellissa Popoff","D","Jr","25","5","2","7","0.2800","2","2","0","0","2004-2005","williams"
"Elspeth MacMillan","F","Fr","22","1","6","7","0.3182","1","0","0","0","2004-2005","williams"
"Melissa Vandermyn","D","Jr","25","2","4","6","0.2400","0","0","0","0","2004-2005","williams"
"Liz Hodgman","D","Sr","25","1","3","4","0.1600","0","0","0","0","2004-2005","williams"
"Alessandra LaFiandra","F/D","Fr","25","2","1","3","0.1200","0","0","0","0","2004-2005","williams"
"Wendy Stone","D","Sr","26","0","3","3","0.1154","0","0","0","0","2004-2005","williams"
"Catherine Neckes","F","Fr","5","0","2","2","0.4000","0","0","0","0","2004-2005","williams"
"Caroline Goodbody","F","Fr","7","0","1","1","0.1429","0","0","0","0","2004-2005","williams"
"Kristin Sundet","G","Fr","15","0","0","0","0.0000","0","0","0","0","2004-2005","williams"
"Denise McCulloch","G","Fr","15","0","0","0","0.0000","0","0","0","0","2004-2005","williams"
"Lindsay O'Keefe","F","Jr","25","10","12","22","0.8800","1","3","0","0","2004-2005","wisconsin-river-falls"
"Jenny Wallace","D","So","25","7","13","20","0.8000","1","6","0","0","2004-2005","wisconsin-river-falls"
"Lou Paulson","F","Jr","25","12","6","18","0.7200","1","0","2","0","2004-2005","wisconsin-river-falls"
"Leah Baron","F","Jr","25","8","9","17","0.6800","2","4","0","0","2004-2005","wisconsin-river-falls"
"Kelly Hurley","F","So","20","9","5","14","0.7000","4","1","0","0","2004-2005","wisconsin-river-falls"
"Kelly Jensen","F","Fr","25","6","8","14","0.5600","1","1","0","0","2004-2005","wisconsin-river-falls"
"Amy Bruggeman","F","Fr","25","5","5","10","0.4000","1","0","0","0","2004-2005","wisconsin-river-falls"
"Emily Nierenhausen","D","So","16","4","5","9","0.5625","0","2","0","0","2004-2005","wisconsin-river-falls"
"Jenna Scanlon","F","Fr","25","3","3","6","0.2400","1","1","0","0","2004-2005","wisconsin-river-falls"
"Renae Bergh","D","Fr","25","3","1","4","0.1600","0","0","0","0","2004-2005","wisconsin-river-falls"
"Kristen Juven","F","Fr","25","1","3","4","0.1600","1","0","0","0","2004-2005","wisconsin-river-falls"
"Molly Buehner","F","So","25","2","1","3","0.1200","0","1","0","0","2004-2005","wisconsin-river-falls"
"Kacie Anderson","D","Fr","25","0","3","3","0.1200","0","0","0","0","2004-2005","wisconsin-river-falls"
"Kelly Snedeker","F","Fr","24","0","3","3","0.1250","0","0","0","0","2004-2005","wisconsin-river-falls"
"Kristen Hurley","D","So","13","0","3","3","0.2308","0","0","0","0","2004-2005","wisconsin-river-falls"
"Jenny Kern","D","Sr","23","1","1","2","0.0870","0","0","0","0","2004-2005","wisconsin-river-falls"
"Marlene Yaeger","G","Sr","17","0","1","1","0.0588","0","0","0","0","2004-2005","wisconsin-river-falls"
"Allison Schaber","F","So","3","0","0","0","0.0000","0","0","0","0","2004-2005","wisconsin-river-falls"
"Mandi Mohwinkel","G","Fr","1","0","0","0","0.0000","0","0","0","0","2004-2005","wisconsin-river-falls"
"Amber Lindner","G","So","10","0","0","0","0.0000","0","0","0","0","2004-2005","wisconsin-river-falls"
"Erin Kegley","F","So","23","25","14","39","1.6957","5","6","1","1","2004-2005","wisconsin-superior"
"Amy Kachinske","F","Sr","25","9","11","20","0.8000","1","0","0","0","2004-2005","wisconsin-superior"
"Lindsay Bennett","F","So","25","6","11","17","0.6800","2","0","0","0","2004-2005","wisconsin-superior"
"Jamie Cincotta","F","Fr","25","8","8","16","0.6400","2","2","0","0","2004-2005","wisconsin-superior"
"Hally Sharrow","F","Fr","25","4","10","14","0.5600","1","2","0","0","2004-2005","wisconsin-superior"
"Vi Theofylatos","F","So","24","7","6","13","0.5417","1","3","0","0","2004-2005","wisconsin-superior"
"Nadine Aubin","D","Jr","25","6","6","12","0.4800","0","3","0","1","2004-2005","wisconsin-superior"
"Ashley Jenkins","F","So","24","4","7","11","0.4583","1","0","1","0","2004-2005","wisconsin-superior"
"Tara Evoy","D","Jr","25","1","8","9","0.3600","1","1","0","0","2004-2005","wisconsin-superior"
"Rae Hannah","F","Fr","20","5","3","8","0.4000","0","0","0","0","2004-2005","wisconsin-superior"
"Gina Baranzelli","F","Fr","22","3","3","6","0.2727","0","1","0","0","2004-2005","wisconsin-superior"
"Caitlin Jarrett","D","So","25","2","4","6","0.2400","1","0","0","0","2004-2005","wisconsin-superior"
"Gretchen Dahl","F","Jr","19","2","3","5","0.2632","0","1","0","0","2004-2005","wisconsin-superior"
"Kyla Thibideau","F","So","21","1","2","3","0.1429","0","0","0","0","2004-2005","wisconsin-superior"
"Tera Morris","F","So","20","0","3","3","0.1500","0","0","0","0","2004-2005","wisconsin-superior"
"Brittany Arendt","D","Fr","23","1","1","2","0.0870","0","0","0","0","2004-2005","wisconsin-superior"
"Rae Lundberg","D","Jr","25","0","1","1","0.0400","0","0","0","0","2004-2005","wisconsin-superior"
"Mo Wagner","D","So","7","0","1","1","0.1429","0","0","0","0","2004-2005","wisconsin-superior"
"Susie Crabb","D","So","11","0","0","0","0.0000","0","0","0","0","2004-2005","wisconsin-superior"
"Samantha Simpson","D","Fr","13","0","0","0","0.0000","0","0","0","0","2004-2005","wisconsin-superior"
"Elyse Dowdell","G","So","6","0","0","0","0.0000","0","0","0","0","2004-2005","wisconsin-superior"
"Megan Lutz","D","Fr","9","0","0","0","0.0000","0","0","0","0","2004-2005","wisconsin-superior"
