"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","GWG","PPG","SHG","ENG","Season","Team"
"Heather Farrell","W","Sr","35","7","11","18","0.5143","0","1","0","0","2003-2004","ohio-state"
"Erin O'Grady","C","Sr","35","9","7","16","0.4571","1","3","0","1","2003-2004","ohio-state"
"Amber Bowman","D","Fr","34","3","11","14","0.4118","0","1","0","0","2003-2004","ohio-state"
"Krysta Skarda","F","Fr","35","5","4","9","0.2571","2","1","0","0","2003-2004","ohio-state"
"Jeanne Chapple","C","Sr","34","2","6","8","0.2353","1","1","0","0","2003-2004","ohio-state"
"Jennifer Desson","C","Jr","9","7","0","7","0.7778","3","1","0","0","2003-2004","ohio-state"
"Jaclyn Haines","D","Jr","35","2","4","6","0.1714","0","0","0","0","2003-2004","ohio-state"
"Katie Maroney","F/D","Fr","35","3","2","5","0.1429","0","0","0","0","2003-2004","ohio-state"
"Crystal Sayther","C","So","35","1","4","5","0.1429","0","0","0","0","2003-2004","ohio-state"
"Lacey Schultz","D","Fr","35","0","4","4","0.1143","0","0","0","0","2003-2004","ohio-state"
"Katie Sershen","D","So","35","0","2","2","0.0571","0","0","0","0","2003-2004","ohio-state"
"Melissa Pirie","W","Sr","34","1","0","1","0.0294","0","0","0","0","2003-2004","ohio-state"
"Melissa Glaser","G","Jr","26","0","0","0","0.0000","0","0","0","0","2003-2004","ohio-state"
"Erika Vanderveer","G","Fr","11","0","0","0","0.0000","0","0","0","0","2003-2004","ohio-state"
"Elizabeth Gibson","F","Jr","30","31","30","61","2.0333","7","10","2","1","2003-2004","plattsburgh"
"Jenn Clarke","F","So","30","23","30","53","1.7667","1","4","1","1","2003-2004","plattsburgh"
"Lindsay McCafferty","F","So","24","16","13","29","1.2083","1","6","0","0","2003-2004","plattsburgh"
"Jessica Moreau","F","Fr","27","12","16","28","1.0370","0","1","0","0","2003-2004","plattsburgh"
"Lynn Taylor","F","Jr","30","12","16","28","0.9333","1","3","0","0","2003-2004","plattsburgh"
"Chantalle Rye","D","So","30","5","18","23","0.7667","1","2","0","0","2003-2004","plattsburgh"
"Christina Kerr","F","Jr","30","9","13","22","0.7333","1","0","0","0","2003-2004","plattsburgh"
"Erin O'Brien","D","Jr","30","8","13","21","0.7000","4","2","0","0","2003-2004","plattsburgh"
"Kelley Moore","F","Jr","28","11","8","19","0.6786","4","1","0","0","2003-2004","plattsburgh"
"Randi-Lynn Krug","D","Jr","28","7","12","19","0.6786","0","1","0","0","2003-2004","plattsburgh"
"April Barbour","F","Jr","29","5","12","17","0.5862","0","0","1","0","2003-2004","plattsburgh"
"Lisa Bettencourt","F/D","Jr","28","3","10","13","0.4643","0","0","0","0","2003-2004","plattsburgh"
"Katie D'Arcy","D","Jr","29","2","11","13","0.4483","0","0","0","0","2003-2004","plattsburgh"
"Christina Barbour","F","Jr","18","3","6","9","0.5000","1","1","0","0","2003-2004","plattsburgh"
"Brooke McDowell","F","So","17","3","3","6","0.3529","0","0","0","0","2003-2004","plattsburgh"
"Melissa Miceli","F/D","Jr","30","3","3","6","0.2000","0","0","0","0","2003-2004","plattsburgh"
"Sarah Pearson","D","Fr","26","0","6","6","0.2308","0","0","0","0","2003-2004","plattsburgh"
"Carly Smith","F","So","14","3","1","4","0.2857","0","0","0","0","2003-2004","plattsburgh"
"Erin Seymour","D","So","23","2","2","4","0.1739","1","0","0","0","2003-2004","plattsburgh"
"Shara Conroy","D","Fr","20","1","3","4","0.2000","0","0","0","0","2003-2004","plattsburgh"
"Ashlee Rakievich","D","Fr","11","0","2","2","0.1818","0","0","0","0","2003-2004","plattsburgh"
"Carolyne Roy","G","Jr","26","0","1","1","0.0385","0","0","0","0","2003-2004","plattsburgh"
"Sue Whitcomb","G","So","2","0","0","0","0.0000","0","0","0","0","2003-2004","plattsburgh"
"Rachel Bennett","G","Fr","7","0","0","0","0.0000","0","0","0","0","2003-2004","plattsburgh"
"Gretchen Anderson","F","Sr","31","30","20","50","1.6129","7","6","2","2","2003-2004","princeton"
"Heather Jackson","F","So","31","12","18","30","0.9677","4","0","3","0","2003-2004","princeton"
"Lisa Rasmussen","F","Sr","29","11","12","23","0.7931","0","2","0","0","2003-2004","princeton"
"Laura Watt","F","Fr","31","10","12","22","0.7097","0","3","0","0","2003-2004","princeton"
"Kim Pearce","F","Fr","31","10","12","22","0.7097","2","1","1","0","2003-2004","princeton"
"Angela Gooldy","D","Sr","29","4","15","19","0.6552","1","3","0","0","2003-2004","princeton"
"Liz Keady","F","Fr","31","8","8","16","0.5161","1","1","0","1","2003-2004","princeton"
"Sarah Butsch","F","So","31","7","7","14","0.4516","2","1","2","0","2003-2004","princeton"
"Becky Stewart","D","Jr","31","4","8","12","0.3871","1","0","0","0","2003-2004","princeton"
"Susan Hobson","F","Sr","18","3","7","10","0.5556","1","2","0","0","2003-2004","princeton"
"Katharine Maglione","D","Jr","29","2","8","10","0.3448","0","0","0","0","2003-2004","princeton"
"Dina McCumber","D","Fr","31","0","10","10","0.3226","0","0","0","0","2003-2004","princeton"
"Chrissie Norwich","D","So","31","1","6","7","0.2258","0","0","0","0","2003-2004","princeton"
"April Brown","F","Jr","29","0","7","7","0.2414","0","0","0","0","2003-2004","princeton"
"Sarah Greer","F","So","31","2","2","4","0.1290","0","0","0","0","2003-2004","princeton"
"Tarah Clark","F","So","28","2","2","4","0.1429","0","0","0","0","2003-2004","princeton"
"Alison Ralph","F","Fr","21","1","1","2","0.0952","1","0","0","0","2003-2004","princeton"
"Kate Hession","D","Fr","27","0","1","1","0.0370","0","0","0","0","2003-2004","princeton"
"Laura Stroessner","D","So","13","0","1","1","0.0769","0","0","0","0","2003-2004","princeton"
"Megan Van Beusekom","G","Sr","26","0","0","0","0.0000","0","0","0","0","2003-2004","princeton"
"Roxanne Gaudiel","G","So","8","0","0","0","0.0000","0","0","0","0","2003-2004","princeton"
"Sarah Shea","F","So","15","0","0","0","0.0000","0","0","0","0","2003-2004","princeton"
"Kelli Halcisak","D","Sr","35","20","26","46","1.3143","4","6","2","1","2003-2004","providence"
"Rush Zimmerman","F","Jr","32","17","26","43","1.3438","0","8","1","1","2003-2004","providence"
"Darlene Stephenson","F","Sr","36","10","26","36","1.0000","4","5","0","0","2003-2004","providence"
"Sonny Watrous","F","Fr","34","16","11","27","0.7941","3","6","0","0","2003-2004","providence"
"Karen Thatcher","F","So","33","10","17","27","0.8182","2","3","1","2","2003-2004","providence"
"Ashley Payton","F","Jr","27","13","13","26","0.9630","2","0","0","1","2003-2004","providence"
"Meredith Roth","D","Sr","35","6","14","20","0.5714","2","1","0","0","2003-2004","providence"
"Hilary Greaves","F","Jr","36","8","8","16","0.4444","0","7","0","1","2003-2004","providence"
"Danielle Bourgette","D","Jr","36","2","12","14","0.3889","0","1","0","1","2003-2004","providence"
"Katelynn Laffin","F","So","36","6","6","12","0.3333","1","2","0","0","2003-2004","providence"
"Kristin Gigliotti","D","Fr","34","2","6","8","0.2353","1","2","0","0","2003-2004","providence"
"Sarah Youlen","F","Sr","36","2","4","6","0.1667","0","0","0","0","2003-2004","providence"
"Mara Amrhein","F/D","Jr","36","1","5","6","0.1667","0","0","0","0","2003-2004","providence"
"Emily Gryp","D","Jr","36","2","3","5","0.1389","0","0","0","0","2003-2004","providence"
"Kristen Porter","F","Fr","35","3","1","4","0.1143","1","1","0","0","2003-2004","providence"
"Christina Redmond","F","Jr","36","2","1","3","0.0833","1","0","2","0","2003-2004","providence"
"Amy Quinlan","G","Sr","6","0","1","1","0.1667","0","0","0","0","2003-2004","providence"
"Jana Bugden","G","So","27","0","1","1","0.0370","0","0","0","0","2003-2004","providence"
"Amy Thomas","G","Jr","4","0","0","0","0.0000","0","0","0","0","2003-2004","providence"
"Kim Velsing","F","Fr","36","0","0","0","0.0000","0","0","0","0","2003-2004","providence"
"Ashley Bielawski","F","Fr","7","0","0","0","0.0000","0","0","0","0","2003-2004","providence"
"Vicky Graham","F/D","Fr","34","14","15","29","0.8529","1","4","0","1","2003-2004","quinnipiac"
"Gillian Gallagher","F","Jr","32","14","6","20","0.6250","1","6","1","1","2003-2004","quinnipiac"
"Caitlin Peters","F","Jr","33","9","11","20","0.6061","1","3","0","0","2003-2004","quinnipiac"
"Jayne Riley","D","Jr","34","9","10","19","0.5588","0","3","0","0","2003-2004","quinnipiac"
"Sarah Campbell","D","So","33","5","12","17","0.5152","1","1","0","0","2003-2004","quinnipiac"
"Kathryn Dallimore","F","So","33","7","7","14","0.4242","1","4","0","0","2003-2004","quinnipiac"
"Serena Hillman","F","Sr","32","5","9","14","0.4375","2","1","0","0","2003-2004","quinnipiac"
"Trina Hulshof","D","Fr","33","4","9","13","0.3939","1","1","0","0","2003-2004","quinnipiac"
"Candace Boyles","D","So","32","1","12","13","0.4063","0","1","0","0","2003-2004","quinnipiac"
"Kelly Runyan","F/D","So","33","1","6","7","0.2121","1","0","0","0","2003-2004","quinnipiac"
"Debbie Beaudoin","F/D","Sr","27","2","4","6","0.2222","0","0","0","0","2003-2004","quinnipiac"
"Ashley Jaffray","F","Fr","33","3","2","5","0.1515","0","0","0","0","2003-2004","quinnipiac"
"Natashia Pellatt","F","Fr","14","1","4","5","0.3571","0","0","0","0","2003-2004","quinnipiac"
"Jamie Baer","C","So","33","2","2","4","0.1212","1","0","0","0","2003-2004","quinnipiac"
"Katie O'Hara","F","So","14","3","0","3","0.2143","1","2","0","0","2003-2004","quinnipiac"
"Michele Capizzuto","D","So","30","2","0","2","0.0667","0","1","0","0","2003-2004","quinnipiac"
"Erin Sweet","D","So","33","1","1","2","0.0606","0","0","0","0","2003-2004","quinnipiac"
"Laura Magenheimer","D","Sr","28","1","1","2","0.0714","0","0","0","0","2003-2004","quinnipiac"
"Janelle Wolitski","G","Fr","17","0","1","1","0.0588","0","0","0","0","2003-2004","quinnipiac"
"Catherine Laparé","G","Jr","21","0","0","0","0.0000","0","0","0","0","2003-2004","quinnipiac"
"Kathryn Courtney","F","Fr","29","0","0","0","0.0000","0","0","0","0","2003-2004","quinnipiac"
"Kelly Rider","F","Fr","5","0","0","0","0.0000","0","0","0","0","2003-2004","quinnipiac"
"Julie Aho","F","Fr","27","19","15","34","1.2593","5","2","0","0","2003-2004","rensselaer"
"Meredith Langille","F","Jr","27","8","22","30","1.1111","0","1","0","0","2003-2004","rensselaer"
"Julie Welte","F","So","25","15","14","29","1.1600","4","3","0","0","2003-2004","rensselaer"
"Sarah Daniel","F","Fr","27","11","6","17","0.6296","5","1","0","0","2003-2004","rensselaer"
"Kari Rabatin","D","So","27","3","13","16","0.5926","0","0","0","0","2003-2004","rensselaer"
"Deanna Dougherty","F","Sr","27","4","10","14","0.5185","0","0","0","0","2003-2004","rensselaer"
"Katie Woodward","F","Sr","26","7","6","13","0.5000","2","0","0","0","2003-2004","rensselaer"
"Allyn Cooper","D","Jr","27","3","8","11","0.4074","0","2","0","0","2003-2004","rensselaer"
"Bridget Rice","F","Jr","25","6","2","8","0.3200","1","0","0","0","2003-2004","rensselaer"
"Christina Jankowski","F","So","27","5","3","8","0.2963","0","1","0","0","2003-2004","rensselaer"
"Lane Dielwart","D","Jr","26","2","4","6","0.2308","1","0","0","0","2003-2004","rensselaer"
"Jennifer Onksen","F","So","23","2","4","6","0.2609","0","0","0","0","2003-2004","rensselaer"
"Paula Durham","F","Jr","26","1","5","6","0.2308","0","0","0","0","2003-2004","rensselaer"
"Allison Malcolm","D","So","26","0","6","6","0.2308","0","0","0","0","2003-2004","rensselaer"
"Holly O'Donohue","F/D","Fr","21","2","3","5","0.2381","0","0","0","0","2003-2004","rensselaer"
"Sondra Sherman","D","Jr","25","0","5","5","0.2000","0","0","0","0","2003-2004","rensselaer"
"Katie Temple","F","So","27","2","1","3","0.1111","1","1","0","0","2003-2004","rensselaer"
"Dana Kerr","F","So","6","1","0","1","0.1667","0","0","0","0","2003-2004","rensselaer"
"Lauren Smith","F","Sr","10","1","0","1","0.1000","0","0","0","0","2003-2004","rensselaer"
"Ariel Lampell","F","So","2","0","1","1","0.5000","0","0","0","0","2003-2004","rensselaer"
"Katie Hammond","D","Fr","3","0","0","0","0.0000","0","0","0","0","2003-2004","rensselaer"
"Colleen Bonner","F","So","1","0","0","0","0.0000","0","0","0","0","2003-2004","rensselaer"
"Julie Vallarelli","G","Jr","9","0","0","0","0.0000","0","0","0","0","2003-2004","rensselaer"
"Rachel Gitajn","F","So","2","0","0","0","0.0000","0","0","0","0","2003-2004","rensselaer"
"Maj Nixon","D","Sr","22","0","0","0","0.0000","0","0","0","0","2003-2004","rensselaer"
"Rosina Schiff","G","So","18","0","0","0","0.0000","0","0","0","0","2003-2004","rensselaer"
"Chris Johnston","G","Fr","1","0","0","0","0.0000","0","0","0","0","2003-2004","rensselaer"
"Michelle Panella","F","Fr","24","14","13","27","1.1250","3","1","1","0","2003-2004","sacred-heart"
"Kristina DeRita","F","Jr","24","1","9","10","0.4167","0","1","0","0","2003-2004","sacred-heart"
"Jessica Felt","F","So","23","4","3","7","0.3043","0","1","0","0","2003-2004","sacred-heart"
"Kylie Ammel","D","So","23","2","5","7","0.3043","0","0","1","0","2003-2004","sacred-heart"
"Siobhan Russell","D","Jr","21","5","1","6","0.2857","2","0","0","0","2003-2004","sacred-heart"
"Sarah Turbert","F","So","24","4","0","4","0.1667","0","2","0","0","2003-2004","sacred-heart"
"Rebecca Gelinas","D","Sr","24","2","1","3","0.1250","0","1","0","0","2003-2004","sacred-heart"
"Ashliegh Nyborg","D","So","22","1","2","3","0.1364","0","0","0","0","2003-2004","sacred-heart"
"Nicole Farrelly","D","So","23","0","3","3","0.1304","0","0","0","0","2003-2004","sacred-heart"
"Erin Barry","F","Fr","24","2","0","2","0.0833","1","1","0","0","2003-2004","sacred-heart"
"Jane Auxier","D","So","23","0","2","2","0.0870","0","0","0","0","2003-2004","sacred-heart"
"Erin Guertin","F","Fr","24","0","2","2","0.0833","0","0","0","0","2003-2004","sacred-heart"
"Kathryn Preston","F","So","24","1","0","1","0.0417","0","0","0","0","2003-2004","sacred-heart"
"Katherine Bibeau","F","Fr","22","0","1","1","0.0455","0","0","0","0","2003-2004","sacred-heart"
"Tamara Flanagan","F","Jr","24","0","0","0","0.0000","0","0","0","0","2003-2004","sacred-heart"
"Stacey Sheridan","D","Sr","1","0","0","0","0.0000","0","0","0","0","2003-2004","sacred-heart"
"Kathleen Cummings","F","Fr","24","0","0","0","0.0000","0","0","0","0","2003-2004","sacred-heart"
"Stephanie Boulay","G","Fr","20","0","0","0","0.0000","0","0","0","0","2003-2004","sacred-heart"
"Colleen Jackson","D","So","22","0","0","0","0.0000","0","0","0","0","2003-2004","sacred-heart"
"Renee Weeks","F","Sr","24","0","0","0","0.0000","0","0","0","0","2003-2004","sacred-heart"
"Jennifer Barris","G","So","9","0","0","0","0.0000","0","0","0","0","2003-2004","sacred-heart"
"Cassandra Leone","C","Fr","22","7","5","12","0.5455","2","2","1","0","2003-2004","salve-regina"
"Courtney Caulfield","F","Jr","19","6","4","10","0.5263","0","0","0","0","2003-2004","salve-regina"
"Meaghen Toland","C","Jr","21","3","6","9","0.4286","0","0","1","0","2003-2004","salve-regina"
"Rebecca Goncarovs","D","So","22","1","4","5","0.2273","0","0","0","0","2003-2004","salve-regina"
"Nicole Cote","C","Sr","21","3","1","4","0.1905","0","0","0","0","2003-2004","salve-regina"
"Courtney Carthas","D","Fr","22","1","3","4","0.1818","0","0","0","0","2003-2004","salve-regina"
"Katie Jo Hallowell","F","So","19","1","3","4","0.2105","0","0","0","0","2003-2004","salve-regina"
"Corrie van Reuth","F","Fr","22","2","1","3","0.1364","0","1","0","0","2003-2004","salve-regina"
"Bridget Sheerin","F","Fr","21","1","2","3","0.1429","0","0","0","0","2003-2004","salve-regina"
"Nora Connolly","F","So","22","1","1","2","0.0909","0","0","0","0","2003-2004","salve-regina"
"Adia Sovie","F","Fr","18","1","0","1","0.0556","0","1","0","0","2003-2004","salve-regina"
"Shannon Ryan","D","So","22","0","1","1","0.0455","0","0","0","0","2003-2004","salve-regina"
"Jacque DiMattia","F","Fr","7","0","0","0","0.0000","0","0","0","0","2003-2004","salve-regina"
"Kate Daley","F","Jr","22","0","0","0","0.0000","0","0","0","0","2003-2004","salve-regina"
"Sara Peterson","D","Sr","14","0","0","0","0.0000","0","0","0","0","2003-2004","salve-regina"
"Darcie Ouellette","C","Jr","6","0","0","0","0.0000","0","0","0","0","2003-2004","salve-regina"
"Danielle Darisse","F","Jr","15","0","0","0","0.0000","0","0","0","0","2003-2004","salve-regina"
"Michelle Lavoie","D","Sr","17","0","0","0","0.0000","0","0","0","0","2003-2004","salve-regina"
"Justine Buzzell","F","Fr","7","0","0","0","0.0000","0","0","0","0","2003-2004","salve-regina"
"Sarah Kuecher","G","So","13","0","0","0","0.0000","0","0","0","0","2003-2004","salve-regina"
"Rory Amor","D","Fr","7","0","0","0","0.0000","0","0","0","0","2003-2004","salve-regina"
"Kristin Suslowicz","G","Jr","12","0","0","0","0.0000","0","0","0","0","2003-2004","salve-regina"
"Kerry Leonard","F","Fr","19","17","13","30","1.5789","3","2","2","0","2003-2004","southern-maine"
"Bevin Padgett","F/D","Fr","25","8","17","25","1.0000","0","1","1","0","2003-2004","southern-maine"
"Jessica Judge","F","Jr","22","10","14","24","1.0909","3","1","0","0","2003-2004","southern-maine"
"Tricia Kamp","F","Sr","25","5","10","15","0.6000","0","1","1","0","2003-2004","southern-maine"
"Audra Hill","F","So","24","9","5","14","0.5833","3","1","0","0","2003-2004","southern-maine"
"Rachael Wollstadt","F","Jr","24","5","8","13","0.5417","0","2","1","0","2003-2004","southern-maine"
"Jennifer Carboni","F","Fr","25","8","4","12","0.4800","2","0","0","0","2003-2004","southern-maine"
"Jessica Lortie","F","Fr","23","6","6","12","0.5217","1","2","0","0","2003-2004","southern-maine"
"Jennifer Cordone","D","Fr","24","3","7","10","0.4167","1","1","0","0","2003-2004","southern-maine"
"Molly Zogby","F","Jr","25","3","6","9","0.3600","0","0","0","0","2003-2004","southern-maine"
"Meghan Connors","F/D","Fr","25","0","5","5","0.2000","0","0","0","0","2003-2004","southern-maine"
"Caitlin Cashman","D","So","25","1","2","3","0.1200","0","1","0","0","2003-2004","southern-maine"
"Kerry Brennan","F","Fr","7","1","2","3","0.4286","1","0","0","0","2003-2004","southern-maine"
"Jessica Broccoli","D","Fr","25","0","3","3","0.1200","0","0","0","0","2003-2004","southern-maine"
"Lauren Pierce","F","Fr","24","1","1","2","0.0833","0","0","0","0","2003-2004","southern-maine"
"Valerie Atkinson","F/D","So","6","0","2","2","0.3333","0","0","0","0","2003-2004","southern-maine"
"Kristin Pappolla","F","Fr","23","0","0","0","0.0000","0","0","0","0","2003-2004","southern-maine"
"Jenna Wasylak","D","Fr","23","0","0","0","0.0000","0","0","0","0","2003-2004","southern-maine"
"Jen Arno","G","Fr","5","0","0","0","0.0000","0","0","0","0","2003-2004","southern-maine"
"Kaitlin Rowe","D","Fr","1","0","0","0","0.0000","0","0","0","0","2003-2004","southern-maine"
"Sarah Sandwick","F","So","6","0","0","0","0.0000","0","0","0","0","2003-2004","southern-maine"
"Caitlin Tassone","D","Fr","16","0","0","0","0.0000","0","0","0","0","2003-2004","southern-maine"
"Karen Jamnik","G","Sr","22","0","0","0","0.0000","0","0","0","0","2003-2004","southern-maine"
"Jordan Vallarelli","F/D","Fr","25","0","0","0","0.0000","0","0","0","0","2003-2004","southern-maine"
"Katie Eichten","F","Sr","24","6","12","18","0.7500","2","1","0","0","2003-2004","st-catherine"
"Angela M Johnson","D","Fr","22","12","3","15","0.6818","0","1","0","0","2003-2004","st-catherine"
"Deidre Lindstrom","F/D","Jr","24","6","9","15","0.6250","1","0","0","0","2003-2004","st-catherine"
"Kaycee Veenis","F","Fr","24","3","11","14","0.5833","0","2","0","1","2003-2004","st-catherine"
"Michelle Bazzanella","F","Fr","22","5","3","8","0.3636","1","2","0","0","2003-2004","st-catherine"
"Nichole Hottinger","F/D","So","24","2","5","7","0.2917","1","1","0","0","2003-2004","st-catherine"
"Laurel Volenec","F/D","So","24","4","2","6","0.2500","0","0","0","0","2003-2004","st-catherine"
"Sarah Robinson","F","Fr","24","5","0","5","0.2083","1","0","0","0","2003-2004","st-catherine"
"Angie Carstenbrock","F","Jr","24","3","2","5","0.2083","0","1","0","0","2003-2004","st-catherine"
"Amber Janssen","F","Fr","22","0","3","3","0.1364","0","0","0","0","2003-2004","st-catherine"
"Jenna Kane","F/D","So","22","1","1","2","0.0909","0","0","0","0","2003-2004","st-catherine"
"Michelle Byers","F","So","8","1","0","1","0.1250","0","1","0","0","2003-2004","st-catherine"
"Erin Thomas","D","Fr","22","1","0","1","0.0455","0","1","0","0","2003-2004","st-catherine"
"Alyssa Evenson","F","Fr","24","0","1","1","0.0417","0","0","0","0","2003-2004","st-catherine"
"Angela F Johnson","F","Fr","20","0","1","1","0.0500","0","0","0","0","2003-2004","st-catherine"
"Kendra Graper","G","Sr","6","0","0","0","0.0000","0","0","0","0","2003-2004","st-catherine"
"Morgan Kane","G","So","15","0","0","0","0.0000","0","0","0","0","2003-2004","st-catherine"
"Debralyn Bryant","F","So","3","0","0","0","0.0000","0","0","0","0","2003-2004","st-catherine"
"Katie Drew","F","Jr","21","0","0","0","0.0000","0","0","0","0","2003-2004","st-catherine"
"Marie Benesh","G","So","4","0","0","0","0.0000","0","0","0","0","2003-2004","st-catherine"
"Davin Boesinger","F","Jr","6","0","0","0","0.0000","0","0","0","0","2003-2004","st-catherine"
"Danni Herkal","D","Fr","6","0","0","0","0.0000","0","0","0","0","2003-2004","st-catherine"
"Jenny Nevelin","G","Fr","2","0","0","0","0.0000","0","0","0","0","2003-2004","st-catherine"
"Gina Kingsbury","F","Sr","33","26","31","57","1.7273","4","7","2","1","2003-2004","st-lawrence"
"Rebecca Russell","F","Jr","35","24","30","54","1.5429","7","6","2","0","2003-2004","st-lawrence"
"Chelsea Grills","F","Fr","35","17","20","37","1.0571","2","4","2","0","2003-2004","st-lawrence"
"Rickie-Lee Doyle","F","Jr","39","16","16","32","0.8205","5","4","3","0","2003-2004","st-lawrence"
"Emilie Berlinguette","F","So","39","12","15","27","0.6923","5","4","2","0","2003-2004","st-lawrence"
"Sara Simard","F","Sr","39","7","13","20","0.5128","0","2","0","1","2003-2004","st-lawrence"
"Crystal Connors","F","Fr","39","6","12","18","0.4615","0","4","0","0","2003-2004","st-lawrence"
"Abbie Bullard","D","Fr","37","3","14","17","0.4595","0","2","0","0","2003-2004","st-lawrence"
"Laurie Ross","D","So","36","1","16","17","0.4722","1","0","0","0","2003-2004","st-lawrence"
"Christin Powers","F","Jr","39","9","7","16","0.4103","1","0","1","0","2003-2004","st-lawrence"
"Kate Michael","D","So","39","7","7","14","0.3590","1","4","0","1","2003-2004","st-lawrence"
"Whitney Carbone","F","Jr","39","4","8","12","0.3077","0","1","0","0","2003-2004","st-lawrence"
"Tracy Muzerall","D","So","38","1","11","12","0.3158","0","1","0","0","2003-2004","st-lawrence"
"Elisabeth Pahler","F","Fr","37","4","5","9","0.2432","0","0","0","0","2003-2004","st-lawrence"
"Kim Kodatsky","F","Fr","35","4","1","5","0.1429","2","0","0","0","2003-2004","st-lawrence"
"Lindsay Charlebois","D","Sr","39","0","5","5","0.1282","0","0","0","0","2003-2004","st-lawrence"
"Nicole Mandras","F","Fr","32","1","3","4","0.1250","0","0","0","0","2003-2004","st-lawrence"
"Casey Hughes","D","Fr","37","1","1","2","0.0541","0","0","0","0","2003-2004","st-lawrence"
"Barat Wolfe","D","Sr","16","0","2","2","0.1250","0","0","0","0","2003-2004","st-lawrence"
"Dana Hasson","F","Sr","8","0","1","1","0.1250","0","0","0","0","2003-2004","st-lawrence"
"Kaitlin Branon","G","Fr","1","0","0","0","0.0000","0","0","0","0","2003-2004","st-lawrence"
"Lea Armendariz","G","Jr","5","0","0","0","0.0000","0","0","0","0","2003-2004","st-lawrence"
"Julia Palmateer","F","Fr","10","0","0","0","0.0000","0","0","0","0","2003-2004","st-lawrence"
"Rachel Barrie","G","Sr","36","0","0","0","0.0000","0","0","0","0","2003-2004","st-lawrence"
"Roxanne Stang","F","Sr","32","13","17","30","0.9375","2","6","2","0","2003-2004","st-cloud-state"
"Carrie Holldorf","F/D","Jr","32","12","18","30","0.9375","0","5","1","0","2003-2004","st-cloud-state"
"Kobi Kawamoto","D","Sr","32","10","16","26","0.8125","0","1","2","0","2003-2004","st-cloud-state"
"Ashley Stewart","F","So","22","13","12","25","1.1364","2","4","0","0","2003-2004","st-cloud-state"
"Tina Ciraulo","D","Jr","32","6","8","14","0.4375","1","3","0","0","2003-2004","st-cloud-state"
"Kelly Stewart","D","So","32","3","8","11","0.3438","0","0","0","1","2003-2004","st-cloud-state"
"Jacqueline Jensen","F","Fr","32","2","6","8","0.2500","0","1","0","0","2003-2004","st-cloud-state"
"Randie Jelinski","D","So","32","1","6","7","0.2188","1","0","0","0","2003-2004","st-cloud-state"
"Bobbie Anderson","F","Fr","32","3","3","6","0.1875","0","0","1","0","2003-2004","st-cloud-state"
"Leanne Perrin","D","Sr","32","4","1","5","0.1563","1","1","0","0","2003-2004","st-cloud-state"
"Krista Simonson","F","So","31","3","1","4","0.1290","0","1","0","0","2003-2004","st-cloud-state"
"Calise Johnson","F","So","27","1","2","3","0.1111","0","0","0","0","2003-2004","st-cloud-state"
"Ashley Andrews","F","Fr","24","0","3","3","0.1250","0","0","0","0","2003-2004","st-cloud-state"
"Melanie Pudsey","F","Jr","30","1","1","2","0.0667","0","0","1","0","2003-2004","st-cloud-state"
"Katie Hauge","F","So","19","1","1","2","0.1053","0","0","0","0","2003-2004","st-cloud-state"
"Lindsay Ball","F","So","24","1","1","2","0.0833","0","1","0","0","2003-2004","st-cloud-state"
"Tricia Fast","F","Fr","32","0","1","1","0.0313","0","0","0","0","2003-2004","st-cloud-state"
"Ellen Brinkman","G","Sr","20","0","0","0","0.0000","0","0","0","0","2003-2004","st-cloud-state"
"Kari Turkowski","F","Jr","4","0","0","0","0.0000","0","0","0","0","2003-2004","st-cloud-state"
"Rachel Solgon","F","So","32","0","0","0","0.0000","0","0","0","0","2003-2004","st-cloud-state"
"Brie Anderson","G","So","4","0","0","0","0.0000","0","0","0","0","2003-2004","st-cloud-state"
"Lauri St. Jacques","G","Fr","16","0","0","0","0.0000","0","0","0","0","2003-2004","st-cloud-state"
"Emily Kearns","F","Sr","26","22","20","42","1.6154","7","0","1","0","2003-2004","st-marys"
"Melissa Mondo","F","Fr","26","15","16","31","1.1923","1","3","1","0","2003-2004","st-marys"
"Rachel Harrison","F","Fr","24","5","11","16","0.6667","0","0","0","0","2003-2004","st-marys"
"Jenny Hocum","F","Jr","26","8","4","12","0.4615","0","1","2","0","2003-2004","st-marys"
"Kate Williams","D","Jr","26","4","7","11","0.4231","1","1","0","0","2003-2004","st-marys"
"Aja Walters","F","Jr","26","5","4","9","0.3462","2","1","0","0","2003-2004","st-marys"
"Beth Zubrzycki","D","Sr","25","1","8","9","0.3600","1","0","0","0","2003-2004","st-marys"
"Emily Babcock","F","Fr","26","7","1","8","0.3077","0","0","0","0","2003-2004","st-marys"
"Katie Berg","F","Fr","25","4","4","8","0.3200","1","1","0","0","2003-2004","st-marys"
"Rebecca Jelenc","D","Fr","26","0","7","7","0.2692","0","0","0","0","2003-2004","st-marys"
"Alissa Schultz","F","Sr","26","3","3","6","0.2308","1","0","0","0","2003-2004","st-marys"
"Jessica Ribish","F","Fr","26","2","3","5","0.1923","0","0","0","0","2003-2004","st-marys"
"Laura Mueller","F","Fr","26","3","1","4","0.1538","0","1","0","0","2003-2004","st-marys"
"Megan Chown","F","Fr","26","3","1","4","0.1538","0","0","0","0","2003-2004","st-marys"
