"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","PEN","PIM","GWG","PPG","SHG","ENG","Season","Team"
"Ellie Sitek","F","Fr","20","0","0","0","0.0000","2","4","0","0","0","0","2009-2010","st-cloud-state"
"Vanessa Emond","F","So","37","17","16","33","0.8919","11","22","2","2","3","2","2009-2010","st-lawrence"
"Britni Smith","D","Sr","35","8","17","25","0.7143","5","10","1","5","2","1","2009-2010","st-lawrence"
"Kelly Sabatine","F","Fr","36","9","15","24","0.6667","10","20","1","2","1","0","2009-2010","st-lawrence"
"Michelle Ng","F","Fr","37","9","11","20","0.5405","2","4","1","3","0","0","2009-2010","st-lawrence"
"Alley Bero","F","So","37","8","12","20","0.5405","6","12","1","4","0","1","2009-2010","st-lawrence"
"Kayla Sullivan","F","Fr","36","12","5","17","0.4722","9","18","3","5","0","1","2009-2010","st-lawrence"
"Tara Akstull","F","Sr","37","7","10","17","0.4595","7","14","2","3","0","0","2009-2010","st-lawrence"
"Courtney Sawchuk","F","Sr","35","0","9","9","0.2571","12","24","0","0","0","0","2009-2010","st-lawrence"
"Jamie Goldsmith","F","Fr","35","6","2","8","0.2286","14","28","2","2","0","0","2009-2010","st-lawrence"
"Michelle Zimmerman","D","Jr","33","4","3","7","0.2121","3","6","2","0","1","0","2009-2010","st-lawrence"
"Brooke Fernandez","D","Fr","37","2","5","7","0.1892","18","36","0","1","0","0","2009-2010","st-lawrence"
"Kirsten Roach","F","Jr","22","3","1","4","0.1818","6","12","0","0","0","0","2009-2010","st-lawrence"
"Karlee Shields","F","Sr","37","2","1","3","0.0811","0","0","1","0","0","0","2009-2010","st-lawrence"
"Lauren Brozowski","D","Jr","37","1","2","3","0.0811","8","16","0","0","0","0","2009-2010","st-lawrence"
"Josee Belanger","D","So","35","0","2","2","0.0571","3","6","0","0","0","0","2009-2010","st-lawrence"
"Becky Street","D","Sr","34","0","1","1","0.0294","0","0","0","0","0","0","2009-2010","st-lawrence"
"Ashley Scott","F","Fr","37","0","1","1","0.0270","0","0","0","0","0","0","2009-2010","st-lawrence"
"Karell Émard","F","Jr","7","0","1","1","0.1429","6","12","0","0","0","0","2009-2010","st-lawrence"
"Maxie Weisz","G","Sr","19","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","st-lawrence"
"Brittony Chartier","G","Sr","30","0","0","0","0.0000","2","4","0","0","0","0","2009-2010","st-lawrence"
"Kyrsten Venasse","F","Jr","29","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","st-lawrence"
"Nikki Bongaerts","G","So","4","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","st-lawrence"
"Desiree Biron","F","Sr","25","13","6","19","0.7600","10","20","1","4","0","1","2009-2010","st-michaels"
"Crystal Sarno","F","Sr","25","8","5","13","0.5200","11","22","2","3","0","0","2009-2010","st-michaels"
"Meghan Sweezey","F","Sr","25","5","5","10","0.4000","15","30","0","1","1","0","2009-2010","st-michaels"
"Kiera Nelligan","F","So","25","3","7","10","0.4000","1","2","0","0","1","0","2009-2010","st-michaels"
"Emily Paquin","D","Jr","22","3","6","9","0.4091","25","50","0","0","0","0","2009-2010","st-michaels"
"Sarah Landis","F","Sr","25","3","6","9","0.3600","7","14","0","2","0","0","2009-2010","st-michaels"
"Kelly Rose Losi","C","Jr","25","1","7","8","0.3200","14","28","0","1","0","0","2009-2010","st-michaels"
"Allison Graf","D","Fr","24","4","3","7","0.2917","8","16","0","1","0","0","2009-2010","st-michaels"
"Molly DiMasi","F","Sr","25","1","4","5","0.2000","1","2","0","0","0","0","2009-2010","st-michaels"
"Kelly McDonald","F","So","25","2","2","4","0.1600","3","6","0","0","0","0","2009-2010","st-michaels"
"Chrissy Skrzat","F","Fr","4","2","1","3","0.7500","1","2","0","0","0","0","2009-2010","st-michaels"
"Alexis Regan","D","Sr","21","1","2","3","0.1429","10","20","0","1","0","0","2009-2010","st-michaels"
"Laura Levin","F","Fr","23","1","2","3","0.1304","4","8","0","0","0","0","2009-2010","st-michaels"
"Casey Yelton","F","So","22","1","2","3","0.1364","2","4","0","0","0","0","2009-2010","st-michaels"
"Kaleigh Ferrari","F","Jr","25","1","2","3","0.1200","4","8","0","0","0","0","2009-2010","st-michaels"
"Emily Elliott","D","So","25","1","1","2","0.0800","15","30","0","0","0","0","2009-2010","st-michaels"
"Melissa Coughlin","F","Fr","5","0","1","1","0.2000","0","0","0","0","0","0","2009-2010","st-michaels"
"Meg Guarente","D","Jr","23","0","1","1","0.0435","6","12","0","0","0","0","2009-2010","st-michaels"
"Emily Ham","F","Jr","21","0","1","1","0.0476","2","4","0","0","0","0","2009-2010","st-michaels"
"Meghan Colitti","D","Jr","25","0","1","1","0.0400","9","18","0","0","0","0","2009-2010","st-michaels"
"Melissa Hallisey","D","Fr","9","0","0","0","0.0000","1","2","0","0","0","0","2009-2010","st-michaels"
"Alysia Goldman","G","Jr","19","0","0","0","0.0000","1","2","0","0","0","0","2009-2010","st-michaels"
"Erin Stevens","G","Fr","10","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","st-michaels"
"Lisa D'Angelo","D","Fr","1","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","st-michaels"
"Katie Iraci","F","Jr","27","10","11","21","0.7778","2","4","3","1","0","0","2009-2010","st-olaf"
"Kim McClintick","F","Sr","26","12","8","20","0.7692","5","10","1","6","0","0","2009-2010","st-olaf"
"Nicole Stumpf","F","Fr","27","10","10","20","0.7407","7","14","1","4","0","0","2009-2010","st-olaf"
"Alison Umland","F","Fr","27","8","10","18","0.6667","4","8","1","3","0","0","2009-2010","st-olaf"
"Lauren Tomford","F","Sr","26","11","6","17","0.6538","12","24","5","4","0","0","2009-2010","st-olaf"
"Kristen Latta","D","So","27","2","13","15","0.5556","7","14","0","1","0","0","2009-2010","st-olaf"
"Meghan Stumpf","F","Jr","27","7","7","14","0.5185","22","44","1","3","0","0","2009-2010","st-olaf"
"Kari McClintick","F","Sr","27","4","9","13","0.4815","10","20","0","1","0","0","2009-2010","st-olaf"
"Kayla Hill","F","Sr","27","4","7","11","0.4074","5","10","1","1","1","1","2009-2010","st-olaf"
"Jessica Laurinaitis","D","Fr","26","1","10","11","0.4231","14","28","1","1","0","0","2009-2010","st-olaf"
"Alex Meyer","F","So","24","2","8","10","0.4167","4","8","0","1","0","0","2009-2010","st-olaf"
"Taylor Orr","F","So","20","3","3","6","0.3000","6","12","0","0","0","0","2009-2010","st-olaf"
"Kelly Biddle","F","So","24","1","4","5","0.2083","10","20","0","1","0","0","2009-2010","st-olaf"
"Taylor David","D","Sr","25","0","5","5","0.2000","7","14","0","0","0","0","2009-2010","st-olaf"
"Cassie Forster","D","Jr","24","1","3","4","0.1667","6","12","0","0","0","0","2009-2010","st-olaf"
"Breanna Johnson","F","Jr","16","1","2","3","0.1875","1","2","0","0","0","0","2009-2010","st-olaf"
"Bridget Anderson","F","Jr","10","0","3","3","0.3000","0","0","0","0","0","0","2009-2010","st-olaf"
"Carolyn Sneep","D","Jr","26","0","3","3","0.1154","3","6","0","0","0","0","2009-2010","st-olaf"
"Kristina Kontny","F","Sr","13","2","0","2","0.1538","1","2","0","0","0","0","2009-2010","st-olaf"
"Melina Lamer","D","Fr","10","1","0","1","0.1000","3","6","0","0","0","0","2009-2010","st-olaf"
"Sarah Edgerton","F","So","6","1","0","1","0.1667","4","8","0","0","0","0","2009-2010","st-olaf"
"Christina Benjamin","F","So","15","1","0","1","0.0667","0","0","0","0","0","0","2009-2010","st-olaf"
"Jessica Ptachick","G","Sr","16","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","st-olaf"
"Erin McNamara","G","Jr","13","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","st-olaf"
"Corbin Ruiz","G","Jr","1","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","st-olaf"
"Emily Smith","F","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","st-olaf"
"Tori Heinonen","F","Jr","1","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","st-olaf"
"Nicole Olson","F","So","26","12","9","21","0.8077","2","4","1","4","2","0","2009-2010","st-marys"
"Stevie Fiek","F","So","26","9","12","21","0.8077","4","8","2","3","1","0","2009-2010","st-marys"
"Katie Cachey","F","Jr","26","5","11","16","0.6154","11","22","2","2","0","2","2009-2010","st-marys"
"Erin Stenseth","F","Fr","26","6","6","12","0.4615","11","22","3","0","0","0","2009-2010","st-marys"
"Ingrid Klockars","F","Jr","24","8","1","9","0.3750","13","26","2","0","0","0","2009-2010","st-marys"
"Jamie Henneman","F","Jr","10","5","3","8","0.8000","7","14","1","1","1","0","2009-2010","st-marys"
"Dy-anna Stewart","D","Jr","26","2","6","8","0.3077","4","8","0","1","0","0","2009-2010","st-marys"
"Alex Braun","D","So","26","1","5","6","0.2308","11","22","0","1","0","0","2009-2010","st-marys"
"Brianna Drude","F","Fr","22","3","2","5","0.2273","0","0","0","0","0","0","2009-2010","st-marys"
"Madison Sienko","F","Jr","26","2","3","5","0.1923","2","4","0","1","0","0","2009-2010","st-marys"
"Sheree Haslemore","F","So","26","2","2","4","0.1538","7","14","1","0","0","0","2009-2010","st-marys"
"Cassie Stoner","F","Sr","26","1","3","4","0.1538","3","6","0","0","0","0","2009-2010","st-marys"
"Julianne Bartosz","F","Fr","26","1","2","3","0.1154","1","2","0","0","0","0","2009-2010","st-marys"
"Dana Kreuser","D","So","26","0","3","3","0.1154","7","14","0","0","0","0","2009-2010","st-marys"
"Rachel Gates-Vickery","D","So","21","0","2","2","0.0952","5","10","0","0","0","0","2009-2010","st-marys"
"Sara Eisenhauer","D","Sr","26","0","1","1","0.0385","9","18","0","0","0","0","2009-2010","st-marys"
"Madeline Lenz","G","So","1","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","st-marys"
"Ashley Mileykovsky","F","Jr","2","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","st-marys"
"Erin Johnson-Buscemi","G","Jr","3","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","st-marys"
"Tara Rasmussen","F","Fr","18","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","st-marys"
"Kaye Collier","G","Fr","24","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","st-marys"
"Lexi Bohlinger","D","Sr","25","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","st-marys"
"Taylor Schluter","F","So","26","11","11","22","0.8462","0","0","5","2","1","1","2009-2010","st-thomas"
"Korinne O'Connor","F","Fr","26","8","14","22","0.8462","2","4","0","1","0","0","2009-2010","st-thomas"
"Kara Ledel","F","Sr","26","7","8","15","0.5769","8","16","3","4","0","0","2009-2010","st-thomas"
"Kaylee Keys","F","So","15","6","9","15","1.0000","10","20","1","3","0","0","2009-2010","st-thomas"
"Meghan Parker","D","So","25","4","10","14","0.5600","14","28","2","1","1","0","2009-2010","st-thomas"
"Jenny Schnaible","D","Sr","24","4","9","13","0.5417","11","22","1","1","0","0","2009-2010","st-thomas"
"Kristine Beese","D","Sr","26","4","9","13","0.5000","10","20","0","2","0","0","2009-2010","st-thomas"
"Kristen Grossman","F","Jr","26","5","6","11","0.4231","9","18","1","2","0","0","2009-2010","st-thomas"
"Kelley Fallen","F","Jr","26","5","4","9","0.3462","7","14","0","0","0","0","2009-2010","st-thomas"
"Rachel Zilles","F","Sr","23","4","5","9","0.3913","2","4","0","0","0","1","2009-2010","st-thomas"
"Amy Zimniewicz","F","Jr","15","3","6","9","0.6000","5","10","0","1","0","0","2009-2010","st-thomas"
"Justina DeBruzzi","F/D","So","25","2","4","6","0.2400","11","22","0","0","0","0","2009-2010","st-thomas"
"Jamie Tiede","F","So","26","1","5","6","0.2308","5","10","0","1","0","0","2009-2010","st-thomas"
"Sarah Armstrong","F","So","26","2","3","5","0.1923","5","10","1","0","0","0","2009-2010","st-thomas"
"Marie Omann","F","Sr","26","2","3","5","0.1923","3","6","0","0","0","0","2009-2010","st-thomas"
"Jamie Hollway","D","Sr","26","2","1","3","0.1154","5","10","0","0","0","0","2009-2010","st-thomas"
"Katie Psimos","F","Jr","22","0","3","3","0.1364","1","2","0","0","0","0","2009-2010","st-thomas"
"Sami Brober","F","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","st-thomas"
"Nicole Muske","G","So","5","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","st-thomas"
"Jaci Lang","D","So","26","0","0","0","0.0000","14","28","0","0","0","0","2009-2010","st-thomas"
"Lauren Schultz","F","Fr","5","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","st-thomas"
"Lauren Bradel","G","Sr","18","0","0","0","0.0000","1","2","0","0","0","0","2009-2010","st-thomas"
"Gretta Omann","F","So","25","0","0","0","0.0000","2","4","0","0","0","0","2009-2010","st-thomas"
"Lindsey Wilson","G","So","4","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","st-thomas"
"Isabel Menard","F","Fr","35","15","22","37","1.0571","17","34","2","3","1","2","2009-2010","syracuse"
"Julie Rising","F","Jr","36","16","15","31","0.8611","12","24","4","6","0","0","2009-2010","syracuse"
"Stefanie Marty","F","Jr","29","16","15","31","1.0690","11","30","2","7","0","0","2009-2010","syracuse"
"Holly Carrie-Mattimoe","F","Fr","34","9","18","27","0.7941","2","4","2","5","1","0","2009-2010","syracuse"
"Lisa Mullan","F","So","36","11","8","19","0.5278","15","30","2","2","0","0","2009-2010","syracuse"
"Brittaney Maschmeyer","D","Sr","36","2","16","18","0.5000","7","14","0","2","0","0","2009-2010","syracuse"
"Megan Skelly","F","So","35","7","7","14","0.4000","21","42","1","2","0","0","2009-2010","syracuse"
"Gabrielle Beaudry","D","Sr","36","2","9","11","0.3056","16","32","1","0","0","0","2009-2010","syracuse"
"Janelle Malcolm","F","So","35","6","3","9","0.2571","12","24","2","2","0","1","2009-2010","syracuse"
"Jessica Sorensen","D","Fr","35","3","5","8","0.2286","3","6","1","1","0","0","2009-2010","syracuse"
"Erin Burns","D","Fr","32","2","5","7","0.2188","22","44","1","1","0","0","2009-2010","syracuse"
"Kylie Klassen","F","So","36","2","3","5","0.1389","4","8","0","0","0","0","2009-2010","syracuse"
"Kelsey Welch","F","Fr","35","1","2","3","0.0857","3","6","0","1","0","0","2009-2010","syracuse"
"Kelly Dimmen","D","So","34","0","3","3","0.0882","3","6","0","0","0","0","2009-2010","syracuse"
"Jacquie Greco","D","Fr","35","0","2","2","0.0571","0","0","0","0","0","0","2009-2010","syracuse"
"Taylor Metcalfe","D","So","30","0","2","2","0.0667","5","10","0","0","0","0","2009-2010","syracuse"
"Rebecca Gordon","F","Jr","35","0","2","2","0.0571","7","14","0","0","0","0","2009-2010","syracuse"
"Lucy Schoedel","G","Sr","36","0","2","2","0.0556","1","2","0","0","0","0","2009-2010","syracuse"
"Keeta Koalska","F","Jr","6","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","syracuse"
"Linnea Chruscielski","","","5","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","syracuse"
"Katelyn Bero","F","So","4","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","syracuse"
"Nicole Feltes","F","So","6","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","syracuse"
"Talia Menard","F","Fr","36","0","0","0","0.0000","3","6","0","0","0","0","2009-2010","syracuse"
"Steph Jones","G","So","1","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","syracuse"
"Laura Komarek","D","Jr","28","5","26","31","1.1071","18","36","0","4","0","0","2009-2010","trinity"
"Celia Colman-McGaw","D","So","28","19","10","29","1.0357","6","12","2","6","0","0","2009-2010","trinity"
"Kim Weiss","F","Jr","28","14","14","28","1.0000","8","16","3","3","0","0","2009-2010","trinity"
"Jill Roloff","F","Jr","27","10","11","21","0.7778","2","4","2","3","0","0","2009-2010","trinity"
"Britney Ryan","D","Fr","28","5","11","16","0.5714","5","10","1","4","0","1","2009-2010","trinity"
"Domi Di Dia","D","So","28","1","15","16","0.5714","0","0","0","1","0","0","2009-2010","trinity"
"Hannah Harvey","F","So","27","9","6","15","0.5556","2","4","1","5","0","0","2009-2010","trinity"
"Alexa Guglielmi","D","Jr","28","5","7","12","0.4286","9","18","2","2","0","0","2009-2010","trinity"
"Sarah Kohn","F","Jr","27","3","8","11","0.4074","5","10","2","2","0","0","2009-2010","trinity"
"Payson Sword","F","So","19","4","4","8","0.4211","6","12","3","2","0","0","2009-2010","trinity"
"Britney McKenna","F","Sr","21","3","4","7","0.3333","5","10","0","0","0","0","2009-2010","trinity"
"Brigitte Cellino","F","So","13","3","3","6","0.4615","0","0","1","3","0","0","2009-2010","trinity"
"Kait McCarthy","D","Jr","25","2","4","6","0.2400","4","8","0","0","1","0","2009-2010","trinity"
"Hillary McNamara","D","Fr","24","1","5","6","0.2500","4","8","1","0","0","0","2009-2010","trinity"
"Emilie Wiggin","F","Sr","27","2","3","5","0.1852","4","8","1","0","0","0","2009-2010","trinity"
"Hadley Gleason","F","Sr","26","2","2","4","0.1538","5","10","1","1","0","0","2009-2010","trinity"
"Rebecca Rosen","D","Fr","27","0","3","3","0.1111","5","10","0","0","0","0","2009-2010","trinity"
"Chelsea Campbell","F","Fr","21","1","1","2","0.0952","4","8","0","1","0","0","2009-2010","trinity"
"Lindsey Weiner","F","So","27","0","2","2","0.0741","7","14","0","0","0","0","2009-2010","trinity"
"Emily Weedon","D","Jr","11","1","0","1","0.0909","4","8","1","0","0","0","2009-2010","trinity"
"Julie Pesta","D","So","11","1","0","1","0.0909","1","2","0","0","0","0","2009-2010","trinity"
"Isabel Iwachiw","G","Sr","25","0","1","1","0.0400","1","2","0","0","0","0","2009-2010","trinity"
"Michelle Benjamin","D","Jr","3","0","1","1","0.3333","1","2","0","0","0","0","2009-2010","trinity"
"Beth Hitchcock","G","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","trinity"
"Maria Nasta","F","Sr","27","20","15","35","1.2963","17","34","2","6","4","1","2009-2010","umass-boston"
"Rachel Sousa","F","Jr","27","9","16","25","0.9259","3","6","1","2","0","0","2009-2010","umass-boston"
"Lauren Duran","F","Jr","27","11","11","22","0.8148","11","22","4","5","0","0","2009-2010","umass-boston"
"Sam Phillips","F","So","22","8","14","22","1.0000","3","6","1","0","1","0","2009-2010","umass-boston"
"Kristen Smith","F","Jr","27","9","10","19","0.7037","0","0","0","1","0","0","2009-2010","umass-boston"
"Alli Greenberg","F","Fr","27","8","7","15","0.5556","22","44","0","5","0","1","2009-2010","umass-boston"
"Jazz Webber","D","Jr","26","2","13","15","0.5769","15","30","2","1","0","0","2009-2010","umass-boston"
"Katie Kirwan","F","Jr","27","6","8","14","0.5185","2","4","2","1","0","0","2009-2010","umass-boston"
"Hannah Davis","D","Jr","26","4","8","12","0.4615","13","26","1","4","0","0","2009-2010","umass-boston"
"Katelyn Corsino","F","Sr","27","1","8","9","0.3333","5","10","0","0","0","0","2009-2010","umass-boston"
"Sandy Parlato","F","Sr","26","2","4","6","0.2308","5","10","0","0","0","0","2009-2010","umass-boston"
"Kelly Gillis","F","So","20","2","4","6","0.3000","8","16","0","0","0","0","2009-2010","umass-boston"
"Katelyn Lajoie","F","Sr","25","1","5","6","0.2400","4","8","0","0","0","0","2009-2010","umass-boston"
"Whitney Fraleigh","F","So","19","3","2","5","0.2632","0","0","1","0","0","0","2009-2010","umass-boston"
"Karoline Perdios","F","So","16","3","1","4","0.2500","0","0","0","0","0","0","2009-2010","umass-boston"
"Brittany Usmail","D","So","27","2","2","4","0.1481","11","22","2","1","0","0","2009-2010","umass-boston"
"Julia Gould","D","Fr","27","2","1","3","0.1111","2","4","1","0","0","0","2009-2010","umass-boston"
"Katelyn Pohlman","D","Sr","18","0","3","3","0.1667","0","0","0","0","0","0","2009-2010","umass-boston"
"Amanda Cianciulli","D","Sr","24","0","3","3","0.1250","23","46","0","0","0","0","2009-2010","umass-boston"
"Allison Manzella","D","Fr","17","2","0","2","0.1176","0","0","0","0","0","0","2009-2010","umass-boston"
"Jami Cudmore","G","So","5","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","umass-boston"
"Leah Hallett","G","So","25","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","umass-boston"
"Rebecca Murphy","D","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","umass-boston"
"Lauren Hoffman","F","So","34","2","7","9","0.2647","6","12","0","0","0","0","2009-2010","union"
"Lauren Cromartie","F","So","34","3","5","8","0.2353","22","44","0","0","0","0","2009-2010","union"
"Marissa Gentile","F","Jr","34","2","6","8","0.2353","18","36","1","1","0","0","2009-2010","union"
"Émilie Arseneault","F","So","30","5","2","7","0.2333","8","16","2","0","0","1","2009-2010","union"
"Rhianna Kurio","F","Fr","34","2","5","7","0.2059","1","2","0","1","0","0","2009-2010","union"
"Callee Heywood","F","Jr","34","3","3","6","0.1765","9","18","0","0","0","0","2009-2010","union"
"Jackie Koetteritz","D","Sr","34","4","1","5","0.1471","15","30","0","3","0","0","2009-2010","union"
"Jeannie Sabourin","F","Fr","34","3","2","5","0.1471","10","20","0","0","0","0","2009-2010","union"
"Chelsey Heinhuis","D","So","34","2","3","5","0.1471","18","36","0","1","0","0","2009-2010","union"
"Perri Maduri","D","Jr","34","1","4","5","0.1471","2","4","1","0","0","0","2009-2010","union"
"Kelly Alyea","F","So","34","3","1","4","0.1176","13","26","0","0","0","0","2009-2010","union"
"Molly Kate Devin","F","So","5","1","3","4","0.8000","12","24","1","0","0","0","2009-2010","union"
"Emma Rambo","F","Fr","34","2","1","3","0.0882","4","8","0","0","0","0","2009-2010","union"
"Dania Simmonds","D","So","34","0","3","3","0.0882","13","26","0","0","0","0","2009-2010","union"
"Nicole Bartlett","F","Fr","34","1","1","2","0.0588","4","8","0","0","0","0","2009-2010","union"
"Kayleigh Melia","D","So","34","0","1","1","0.0294","12","24","0","0","0","0","2009-2010","union"
"Elsa Perushek","F","Jr","31","0","1","1","0.0323","10","20","0","0","0","0","2009-2010","union"
"Kate Gallagher","G","So","12","0","0","0","0.0000","1","2","0","0","0","0","2009-2010","union"
"Suzanne Ostrow","F","Jr","12","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","union"
"Katie Faucher","D","Fr","23","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","union"
"Alana Marcinko","G","Fr","26","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","union"
"Chelsea Furlani","F","Sr","33","8","9","17","0.5152","6","12","0","5","0","0","2009-2010","vermont"
"Celeste Doucet","F","Jr","32","7","7","14","0.4375","13","26","0","2","1","1","2009-2010","vermont"
"Kailey Nash","F","So","32","8","5","13","0.4063","15","30","3","7","0","0","2009-2010","vermont"
"Emily Walsh","F","Fr","32","4","8","12","0.3750","13","37","0","3","0","0","2009-2010","vermont"
"Brittany Nelson","F","Sr","33","4","8","12","0.3636","13","26","3","3","0","0","2009-2010","vermont"
"Maggie Walsh","D","Fr","31","2","8","10","0.3226","16","32","0","0","0","0","2009-2010","vermont"
"Erin Wente","F","Fr","31","6","3","9","0.2903","9","18","2","2","0","0","2009-2010","vermont"
"Peggy Wakeham","D","Jr","32","2","7","9","0.2813","21","42","1","1","0","0","2009-2010","vermont"
"Erin Barley-Maloney","F","So","19","1","7","8","0.4211","4","8","0","0","0","0","2009-2010","vermont"
"Chelsea Rapin","F","So","32","6","1","7","0.2188","12","24","1","1","0","0","2009-2010","vermont"
"Saleah Morrison","D","Jr","32","1","4","5","0.1563","8","16","0","0","0","0","2009-2010","vermont"
"Jackie Thode","F/D","Sr","32","1","4","5","0.1563","11","22","0","0","0","0","2009-2010","vermont"
"Teddy Fortin","F","Jr","33","0","5","5","0.1515","8","16","0","0","0","0","2009-2010","vermont"
"Hannah Westbrook","D","Jr","32","0","3","3","0.0938","8","16","0","0","0","0","2009-2010","vermont"
"Jul Sifers","F","Jr","32","2","0","2","0.0625","8","27","0","1","0","0","2009-2010","vermont"
"Channing Ahbe","F","So","10","0","2","2","0.2000","4","16","0","0","0","0","2009-2010","vermont"
"Lindsey Cashman","F","Jr","32","0","1","1","0.0313","1","2","0","0","0","0","2009-2010","vermont"
"Melanie Greene","D","Sr","28","0","1","1","0.0357","14","36","0","0","0","0","2009-2010","vermont"
"Kristen Olychuck","G","Sr","32","0","1","1","0.0313","0","0","0","0","0","0","2009-2010","vermont"
"Shannon Bellefeuille","D","So","23","0","1","1","0.0435","6","12","0","0","0","0","2009-2010","vermont"
"Caitlin Whitlock","G","So","1","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","vermont"
"Lynny Gonzales","F/D","Jr","27","16","14","30","1.1111","3","6","4","4","0","0","2009-2010","utica"
"Darcy Hier","F","Jr","27","8","17","25","0.9259","8","16","1","1","3","0","2009-2010","utica"
"Meagan Sudik","F","Jr","27","10","10","20","0.7407","4","8","3","0","1","0","2009-2010","utica"
"Jodie Galluzzi","F","Jr","27","5","10","15","0.5556","3","6","0","2","1","0","2009-2010","utica"
"Samantha Glockling","F","Jr","27","4","11","15","0.5556","26","52","0","3","1","0","2009-2010","utica"
"Tiffany Bichrest","F/D","Jr","25","5","9","14","0.5600","13","26","0","3","0","0","2009-2010","utica"
"MacKenzie Roy","D","So","27","4","9","13","0.4815","16","32","1","2","0","0","2009-2010","utica"
"Becky Heim","D","Jr","27","2","9","11","0.4074","11","22","0","0","1","0","2009-2010","utica"
"Andrea Maxon","F","Sr","27","3","7","10","0.3704","2","4","1","2","0","0","2009-2010","utica"
"Meghan McMahon","F","Fr","27","4","4","8","0.2963","10","20","2","0","0","0","2009-2010","utica"
"Carmen Johnson","F","Fr","27","2","2","4","0.1481","5","10","0","0","0","0","2009-2010","utica"
"Ann Rancourt","D","Jr","26","0","3","3","0.1154","13","26","0","0","0","0","2009-2010","utica"
"Nicole Joslyn","D","Fr","27","0","3","3","0.1111","14","28","0","0","0","0","2009-2010","utica"
"Jona Johnson","F","Jr","26","1","1","2","0.0769","0","0","0","0","0","0","2009-2010","utica"
"Lindsay Norton","D","Fr","26","0","2","2","0.0769","5","10","0","0","0","0","2009-2010","utica"
"Mary Fusco","D","Fr","15","0","2","2","0.1333","9","18","0","0","0","0","2009-2010","utica"
"Eliza Kelley","F","Jr","16","1","0","1","0.0625","1","2","1","0","0","0","2009-2010","utica"
"Devin Leary","F","Fr","2","1","0","1","0.5000","4","8","0","1","0","0","2009-2010","utica"
"Shannen Doherty","F","Fr","18","0","1","1","0.0556","2","4","0","0","0","0","2009-2010","utica"
"Laurel Simer","G","Jr","4","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","utica"
"Sara George","D","Jr","22","0","0","0","0.0000","2","4","0","0","0","0","2009-2010","utica"
"Kristina Reeves","F","Sr","13","0","0","0","0.0000","7","14","0","0","0","0","2009-2010","utica"
"Jill Doherty","G","Sr","25","0","0","0","0.0000","1","2","0","0","0","0","2009-2010","utica"
"Alyssa Baldin","F","So","31","9","11","20","0.6452","12","24","0","4","1","1","2009-2010","wayne-state"
"Katrina Protopapas","F","Sr","31","13","4","17","0.5484","7","14","1","9","0","0","2009-2010","wayne-state"
"Julie Ingratta","F","Fr","30","6","9","15","0.5000","12","24","1","0","0","0","2009-2010","wayne-state"
"Gina Buquet","F","Fr","31","6","8","14","0.4516","17","34","1","2","1","0","2009-2010","wayne-state"
"Veronique Laramee-Paquette","F","So","25","5","7","12","0.4800","16","43","3","2","1","0","2009-2010","wayne-state"
"Jill Szandzik","D","So","31","3","9","12","0.3871","12","24","0","1","0","0","2009-2010","wayne-state"
"Lauren Ragen","F","So","29","3","8","11","0.3793","7","14","0","1","0","0","2009-2010","wayne-state"
"Chelsea Burnett","D","Sr","31","4","5","9","0.2903","5","10","1","2","1","1","2009-2010","wayne-state"
