"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","PEN","PIM","GWG","PPG","SHG","ENG","Season","Team"
"Morgan Lamos","D","Fr","26","1","2","3","0.1154","0","0","1","0","0","0","2015-2016","new-england-college"
"Annie Griswold","F","Sr","26","0","2","2","0.0769","8","16","0","0","0","0","2015-2016","new-england-college"
"Tori Polehonka","D","Jr","25","0","2","2","0.0800","15","30","0","0","0","0","2015-2016","new-england-college"
"Kayla Donahue","D","So","14","0","1","1","0.0714","3","6","0","0","0","0","2015-2016","new-england-college"
"Hannah Desrosiers","D","Fr","25","0","1","1","0.0400","2","4","0","0","0","0","2015-2016","new-england-college"
"Maisie Tatum-Borich","F","Fr","19","0","0","0","0.0000","3","6","0","0","0","0","2015-2016","new-england-college"
"Ashley Castriotta","G","Fr","7","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","new-england-college"
"Lindsey Powers","G","Fr","23","0","0","0","0.0000","3","6","0","0","0","0","2015-2016","new-england-college"
"Alanna Hodge","F","Fr","6","0","0","0","0.0000","2","4","0","0","0","0","2015-2016","new-england-college"
"Jonna Curtis","F","Sr","36","16","17","33","0.9167","7","14","1","2","0","1","2015-2016","new-hampshire"
"Amy Boucher","F","So","36","12","13","25","0.6944","8","16","1","6","0","0","2015-2016","new-hampshire"
"Amy Schlagel","D","So","36","9","12","21","0.5833","12","24","2","4","0","1","2015-2016","new-hampshire"
"Sara Carlson","F","Sr","36","4","15","19","0.5278","6","12","0","1","0","0","2015-2016","new-hampshire"
"Cassandra Vilgrain","F","Jr","36","10","5","15","0.4167","8","16","2","1","0","0","2015-2016","new-hampshire"
"Taylor Wenczkowski","F","Fr","35","4","8","12","0.3429","4","8","0","1","0","0","2015-2016","new-hampshire"
"Margo Lund","F","Sr","36","4","7","11","0.3056","7","14","0","0","0","0","2015-2016","new-hampshire"
"Julia Fedeski","D","So","34","3","8","11","0.3235","7","14","0","2","0","0","2015-2016","new-hampshire"
"Kate Haslett","D","Jr","35","4","5","9","0.2571","4","8","0","0","0","0","2015-2016","new-hampshire"
"Nicoline Jensen","F","Sr","36","3","5","8","0.2222","13","26","1","2","0","0","2015-2016","new-hampshire"
"Carlee Toews","F","So","36","3","5","8","0.2222","1","2","2","1","0","0","2015-2016","new-hampshire"
"Marie-Jo Pelletier","D","Fr","36","0","8","8","0.2222","7","14","0","0","0","0","2015-2016","new-hampshire"
"Devan Taylor","F","Fr","36","4","3","7","0.1944","11","22","1","0","0","0","2015-2016","new-hampshire"
"Haley Breedlove","F","Sr","36","0","6","6","0.1667","2","4","0","0","0","0","2015-2016","new-hampshire"
"Jenna Rheault","D","Fr","36","2","1","3","0.0833","12","24","0","1","0","0","2015-2016","new-hampshire"
"Kaylee Forster","D","So","32","1","2","3","0.0938","4","8","1","0","0","0","2015-2016","new-hampshire"
"Caitlyn Radatovich","F","Fr","22","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","new-hampshire"
"Ashley Wilkes","G","Jr","1","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","new-hampshire"
"Kyra Smith","G","Fr","25","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","new-hampshire"
"Vilma Vaattovaara","G","Sr","10","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","new-hampshire"
"Hilary Cashin","G","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","new-hampshire"
"Ali Praus","F","So","32","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","new-hampshire"
"Brooke Avery","F","So","9","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","new-hampshire"
"Heather Kashman","F","Sr","13","0","0","0","0.0000","2","4","0","0","0","0","2015-2016","new-hampshire"
"Amy Menke","F","Jr","35","19","21","40","1.1429","6","12","3","3","2","1","2015-2016","north-dakota"
"Meghan Dufault","F","Sr","32","12","23","35","1.0938","17","34","5","0","0","0","2015-2016","north-dakota"
"Becca Kohler","F","Sr","35","16","15","31","0.8857","10","23","4","5","0","2","2015-2016","north-dakota"
"Halli Krzyzaniak","D","Jr","33","5","12","17","0.5152","8","16","0","2","0","0","2015-2016","north-dakota"
"Layla Marvin","F","Sr","35","9","7","16","0.4571","2","4","4","1","0","0","2015-2016","north-dakota"
"Samantha Hanson","F/D","Sr","35","1","9","10","0.2857","9","18","0","0","0","0","2015-2016","north-dakota"
"Gracen Hirschy","D","Jr","35","4","5","9","0.2571","4","8","1","1","1","1","2015-2016","north-dakota"
"Anna Kilponen","D","Fr","35","0","9","9","0.2571","2","4","0","0","0","0","2015-2016","north-dakota"
"Sam LaShomb","D/F","Sr","35","3","5","8","0.2286","8","19","0","1","0","0","2015-2016","north-dakota"
"Charly Dahlquist","F","Fr","29","1","6","7","0.2414","10","20","0","0","0","1","2015-2016","north-dakota"
"Vilma Tanskanen","F","Fr","33","4","2","6","0.1818","1","2","0","0","0","0","2015-2016","north-dakota"
"Jordan Hampton","D","Jr","33","2","3","5","0.1515","5","10","0","1","0","0","2015-2016","north-dakota"
"Tanja Eisenschmid","D","Sr","33","0","5","5","0.1515","7","25","0","0","0","0","2015-2016","north-dakota"
"Shannon Kaiser","F","Sr","35","1","2","3","0.0857","1","2","1","0","0","0","2015-2016","north-dakota"
"Kayla Gardner","F","Jr","35","1","2","3","0.0857","9","18","0","0","0","0","2015-2016","north-dakota"
"Rebekah Kolstad","F","Fr","35","0","2","2","0.0571","13","26","0","0","0","0","2015-2016","north-dakota"
"Dorci Medgyes","F/D","Fr","20","1","0","1","0.0500","0","0","0","0","0","0","2015-2016","north-dakota"
"Shelby Amsley-Benzie","G","Sr","31","0","1","1","0.0323","0","0","0","0","0","0","2015-2016","north-dakota"
"Marissa Salo","F","Sr","27","0","0","0","0.0000","1","2","0","0","0","0","2015-2016","north-dakota"
"Breanna Berndsen","F","Fr","16","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","north-dakota"
"Lexie Shaw","G","Jr","4","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","north-dakota"
"Taylor Flaherty","D","Fr","24","0","0","0","0.0000","2","4","0","0","0","0","2015-2016","north-dakota"
"Julia Mastrototaro","F","Sr","25","2","5","7","0.2800","10","20","0","1","0","0","2015-2016","nichols"
"Samantha DiReda","F","Jr","25","4","2","6","0.2400","17","34","0","2","0","0","2015-2016","nichols"
"Laura Christie","F","So","21","4","1","5","0.2381","12","24","2","1","0","0","2015-2016","nichols"
"Erin Dice","F","Sr","25","3","1","4","0.1600","5","10","1","1","0","0","2015-2016","nichols"
"Kelly Ferreira","F","Fr","15","1","2","3","0.2000","4","8","0","0","0","0","2015-2016","nichols"
"Ariana Dembro","F","So","16","0","3","3","0.1875","6","23","0","0","0","0","2015-2016","nichols"
"Alexa Smith","D","Sr","25","0","3","3","0.1200","16","32","0","0","0","0","2015-2016","nichols"
"MacKenzie Lyons","D","Fr","25","0","3","3","0.1200","6","12","0","0","0","0","2015-2016","nichols"
"Kara Donati","F","Jr","13","1","1","2","0.1538","6","12","0","0","0","0","2015-2016","nichols"
"Olivia Knight","F","Fr","17","1","1","2","0.1176","3","6","0","1","0","0","2015-2016","nichols"
"Kelly Downey","F","Jr","19","1","0","1","0.0526","1","2","0","0","0","0","2015-2016","nichols"
"Samantha Mead","D","Sr","25","1","0","1","0.0400","2","4","0","1","0","0","2015-2016","nichols"
"Kirsten Sullivan","F","Fr","12","1","0","1","0.0833","1","2","0","0","0","0","2015-2016","nichols"
"Emily Wood","F","Jr","25","1","0","1","0.0400","2","4","0","0","0","0","2015-2016","nichols"
"Marg Reid","F","Fr","14","0","1","1","0.0714","1","2","0","0","0","0","2015-2016","nichols"
"Melissa LaFleur","F","So","11","0","1","1","0.0909","0","0","0","0","0","0","2015-2016","nichols"
"Catherine Baisley","D","Fr","24","0","1","1","0.0417","2","4","0","0","0","0","2015-2016","nichols"
"Leah Baxendale","D","Fr","13","0","1","1","0.0769","2","4","0","0","0","0","2015-2016","nichols"
"Tori Wolter","D","So","22","0","1","1","0.0455","6","12","0","0","0","0","2015-2016","nichols"
"Emily Barden","F","So","18","0","1","1","0.0556","3","6","0","0","0","0","2015-2016","nichols"
"Callie Jackson","F","Fr","13","0","1","1","0.0769","2","4","0","0","0","0","2015-2016","nichols"
"Lindsay O'Connell","G","So","19","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","nichols"
"Cassandra Goyette","G","Fr","11","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","nichols"
"Lauren Bennett","G","Fr","2","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","nichols"
"Jensen Wurm","F","Fr","10","0","0","0","0.0000","2","4","0","0","0","0","2015-2016","nichols"
"Mikayla Castro","F","Fr","12","0","0","0","0.0000","1","2","0","0","0","0","2015-2016","nichols"
"Amanda Moquin","D","So","25","0","0","0","0.0000","14","28","0","0","0","0","2015-2016","nichols"
"Kendall Coyne","F","Sr","37","50","34","84","2.2703","12","24","4","7","5","4","2015-2016","northeastern"
"Denisa Křížová","F","So","37","20","39","59","1.5946","11","22","5","3","2","1","2015-2016","northeastern"
"Hayley Scamurra","F","Jr","38","14","29","43","1.1316","12","24","2","3","0","1","2015-2016","northeastern"
"Jordan Krause","D","Sr","36","5","25","30","0.8333","15","30","0","3","0","0","2015-2016","northeastern"
"Paige Savage","F","Sr","38","11","17","28","0.7368","14","28","1","4","0","0","2015-2016","northeastern"
"Shelby Herrington","F","So","38","15","8","23","0.6053","25","50","2","3","0","0","2015-2016","northeastern"
"Heather Mottau","D","Jr","34","4","18","22","0.6471","19","49","2","0","0","0","2015-2016","northeastern"
"McKenna Brand","F","So","38","10","11","21","0.5526","3","6","3","1","0","0","2015-2016","northeastern"
"Lauren Kelly","D","So","36","4","16","20","0.5556","10","20","1","1","0","0","2015-2016","northeastern"
"Kasidy Anderson","F","Fr","37","7","9","16","0.4324","8","16","1","0","0","0","2015-2016","northeastern"
"Ainsley MacMillan","D","So","38","4","12","16","0.4211","6","12","2","0","0","0","2015-2016","northeastern"
"Maddie Hartman","D","Fr","36","3","12","15","0.4167","5","10","0","1","0","0","2015-2016","northeastern"
"Halle Silva","F","So","36","3","7","10","0.2778","12","24","2","0","0","0","2015-2016","northeastern"
"Hayley Masters","F","Jr","37","4","4","8","0.2162","9","18","1","0","0","0","2015-2016","northeastern"
"Christina Zalewski","F","So","38","4","4","8","0.2105","6","12","1","0","0","0","2015-2016","northeastern"
"Taytum Clairmont","F","So","36","2","6","8","0.2222","8","19","1","2","0","0","2015-2016","northeastern"
"Tori Hickel","D/F","Sr","38","0","8","8","0.2105","14","28","0","0","0","0","2015-2016","northeastern"
"Melissa Haganey","F","Jr","38","3","3","6","0.1579","5","10","0","0","0","0","2015-2016","northeastern"
"Brittany Bugalski","G","Fr","29","0","2","2","0.0690","0","0","0","0","0","0","2015-2016","northeastern"
"Adrieana Rossini","F","Fr","5","0","1","1","0.2000","0","0","0","0","0","0","2015-2016","northeastern"
"Brianna Storms","G","Fr","1","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","northeastern"
"Morgan Crane","F","Fr","11","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","northeastern"
"Sarah Foss","G","Jr","11","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","northeastern"
"Bryn Labbe","F","Fr","28","14","7","21","0.7500","3","6","4","4","3","0","2015-2016","norwich"
"Adelle Murphy","F","Jr","28","11","10","21","0.7500","5","10","3","2","0","0","2015-2016","norwich"
"Sarah Schwenzfeier","F","So","28","11","9","20","0.7143","6","12","6","2","0","0","2015-2016","norwich"
"Madison Gallagher","D","Sr","28","6","8","14","0.5000","6","12","2","1","0","0","2015-2016","norwich"
"Rachel Bellio","F","Sr","27","6","6","12","0.4444","0","0","0","2","1","0","2015-2016","norwich"
"Taylor Cross","D","Sr","28","3","9","12","0.4286","2","4","1","1","0","0","2015-2016","norwich"
"Robyn Foley","F","Fr","26","2","8","10","0.3846","6","12","0","0","0","0","2015-2016","norwich"
"Maki Shuchuk","F","So","27","5","4","9","0.3333","3","6","0","0","0","0","2015-2016","norwich"
"Erin Joyce","F","So","28","6","2","8","0.2857","6","15","2","2","0","0","2015-2016","norwich"
"Muranda Toews","F","So","25","2","6","8","0.3200","5","10","1","0","0","0","2015-2016","norwich"
"Christine Bouchat-Bonin","D","So","18","1","6","7","0.3889","3","6","1","0","0","0","2015-2016","norwich"
"Carly Menges","D","Fr","14","1","6","7","0.5000","0","0","1","1","0","0","2015-2016","norwich"
"Desirae Kuhlmann","D","So","26","0","7","7","0.2692","6","12","0","0","0","0","2015-2016","norwich"
"Jess Piracini","F","Fr","26","2","4","6","0.2308","3","6","0","0","0","0","2015-2016","norwich"
"Kim Tiberi","D","So","23","1","5","6","0.2609","11","22","0","1","0","0","2015-2016","norwich"
"Nicole Goebel","F","So","26","2","2","4","0.1538","5","10","0","0","0","0","2015-2016","norwich"
"Heidi Amato","F","So","7","1","1","2","0.2857","1","5","0","0","0","0","2015-2016","norwich"
"Maggie Conroy","D","Fr","24","1","1","2","0.0833","4","8","0","0","0","0","2015-2016","norwich"
"Maddie Tasha","D","Fr","25","1","1","2","0.0800","4","8","0","0","0","0","2015-2016","norwich"
"Michelle Masperi","D","Fr","11","0","2","2","0.1818","3","6","0","0","0","0","2015-2016","norwich"
"Emily De Cock","D","So","12","0","2","2","0.1667","2","4","0","0","0","0","2015-2016","norwich"
"Liesel Baker","F","Fr","10","0","1","1","0.1000","4","8","0","0","0","0","2015-2016","norwich"
"Georgia Leahy","F","Fr","1","0","1","1","1.0000","0","0","0","0","0","0","2015-2016","norwich"
"Laurie King","G","So","10","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","norwich"
"Céleste Robert","G","Jr","21","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","norwich"
"Teresa Segreti","F","So","4","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","norwich"
"Kalie Brown","F","So","4","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","norwich"
,"F","Jr","34","14","11","25","0.7353","16","32","2","3","0","1","2015-2016","ohio-state"
,"F","Sr","36","13","9","22","0.6111","6","12","3","2","0","0","2015-2016","ohio-state"
,"D","So","36","4","18","22","0.6111","7","14","2","2","0","0","2015-2016","ohio-state"
,"F","Sr","33","6","13","19","0.5758","10","20","0","0","1","0","2015-2016","ohio-state"
,"F","Fr","36","10","8","18","0.5000","13","34","1","1","0","0","2015-2016","ohio-state"
,"D","Sr","36","5","13","18","0.5000","14","39","0","2","0","0","2015-2016","ohio-state"
,"D","Fr","36","3","14","17","0.4722","14","39","0","1","0","0","2015-2016","ohio-state"
,"F","So","36","2","12","14","0.3889","1","2","0","2","0","0","2015-2016","ohio-state"
,"F","So","36","7","6","13","0.3611","4","8","0","3","0","0","2015-2016","ohio-state"
,"F","Jr","34","5","7","12","0.3529","1","2","1","0","0","0","2015-2016","ohio-state"
,"D","Jr","35","1","10","11","0.3143","27","54","0","0","0","0","2015-2016","ohio-state"
,"F","Sr","36","5","2","7","0.1944","14","28","0","2","0","0","2015-2016","ohio-state"
,"F","Sr","36","1","3","4","0.1111","7","14","0","1","0","0","2015-2016","ohio-state"
,"D","So","10","1","3","4","0.4000","1","2","1","0","0","0","2015-2016","ohio-state"
,"F","Fr","19","2","1","3","0.1579","4","8","0","0","0","0","2015-2016","ohio-state"
,"F","Fr","36","1","1","2","0.0556","2","4","0","0","0","0","2015-2016","ohio-state"
,"D","Jr","36","0","2","2","0.0556","7","25","0","0","0","0","2015-2016","ohio-state"
,"D","Sr","21","0","1","1","0.0476","12","24","0","0","0","0","2015-2016","ohio-state"
,"G","Sr","11","0","1","1","0.0909","0","0","0","0","0","0","2015-2016","ohio-state"
,"G","So","2","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","ohio-state"
,"G","So","29","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","ohio-state"
,"F","So","2","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","ohio-state"
,"F","Jr","1","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","ohio-state"
"Olivia Ellis","F","So","27","7","14","21","0.7778","4","8","2","2","0","0","2015-2016","oswego"
"Andrea Noss","F","So","27","7","9","16","0.5926","0","0","2","1","2","1","2015-2016","oswego"
"Alli Ullrich","D","Jr","27","6","8","14","0.5185","6","12","2","5","0","0","2015-2016","oswego"
"Alexa Aramburu","F","Jr","27","6","8","14","0.5185","4","8","2","1","0","0","2015-2016","oswego"
"Brianna Rice","F","Jr","27","6","7","13","0.4815","0","0","1","0","0","0","2015-2016","oswego"
"Rachel Lenard","F","So","10","4","3","7","0.7000","1","2","1","1","0","0","2015-2016","oswego"
"Kendall Appelbaum","D","Jr","24","3","3","6","0.2500","8","16","0","3","0","0","2015-2016","oswego"
"Ashley Lyman","F","Jr","26","4","1","5","0.1923","3","6","1","0","0","0","2015-2016","oswego"
"Brianna McFall","D","Fr","12","2","3","5","0.4167","0","0","0","1","0","0","2015-2016","oswego"
"Lizzy Marks","F","Sr","27","2","3","5","0.1852","7","14","0","1","0","1","2015-2016","oswego"
"Jayme McCreary","D","Sr","27","1","4","5","0.1852","9","18","0","0","0","0","2015-2016","oswego"
"Alyssa Brockmann","D","Jr","25","1","4","5","0.2000","3","6","0","0","0","0","2015-2016","oswego"
"Bailee Goodon","F","Sr","23","3","1","4","0.1739","3","6","0","0","0","0","2015-2016","oswego"
"Laura Thacker","F","So","27","1","3","4","0.1481","3","6","0","0","0","0","2015-2016","oswego"
"Monica Cramer","F","So","23","0","4","4","0.1739","3","6","0","0","0","0","2015-2016","oswego"
"Brennan Butler","F","Jr","24","2","1","3","0.1250","3","6","0","0","0","0","2015-2016","oswego"
"Victoria Blake","D","So","21","1","1","2","0.0952","5","10","0","0","0","0","2015-2016","oswego"
"Lydia Cosgrove","D","So","16","1","1","2","0.1250","1","2","0","0","0","0","2015-2016","oswego"
"Amy Templeman","D","Fr","24","1","1","2","0.0833","6","12","1","0","0","0","2015-2016","oswego"
"Sarah Grupp","F","So","14","1","0","1","0.0714","1","2","0","0","0","0","2015-2016","oswego"
"Erika Truschke","F","Jr","27","0","1","1","0.0370","3","9","0","0","0","0","2015-2016","oswego"
"Tori Trovato","G","Sr","19","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","oswego"
"Mariah Madrigal","G","So","9","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","oswego"
"Mikaela Ditonto","G","Fr","1","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","oswego"
"Amy Petersen","F","Jr","37","8","21","29","0.7838","5","10","2","2","1","0","2015-2016","penn-state"
"Laura Bowman","F","Jr","37","17","8","25","0.6757","10","20","3","6","0","0","2015-2016","penn-state"
"Hannah Bramm","F","Sr","35","9","6","15","0.4286","8","16","0","0","0","0","2015-2016","penn-state"
"Shannon Yoxheimer","F","Sr","37","8","5","13","0.3514","5","10","1","1","0","0","2015-2016","penn-state"
"Victoria Samuelsson","F","Fr","36","1","12","13","0.3611","3","6","0","0","0","0","2015-2016","penn-state"
"Bella Sutton","D","So","37","4","8","12","0.3243","15","30","1","3","0","0","2015-2016","penn-state"
"Hannah England","F","Fr","32","2","5","7","0.2188","3","6","0","0","0","0","2015-2016","penn-state"
"Emily Laurenzi","F","Sr","37","2","5","7","0.1892","4","8","0","0","0","0","2015-2016","penn-state"
"Remi Martin","D","So","34","2","5","7","0.2059","9","18","1","1","0","0","2015-2016","penn-state"
"Kelly Seward","D","Jr","35","0","6","6","0.1714","9","18","0","0","0","0","2015-2016","penn-state"
"Micayla Catanzariti","F","Sr","34","4","1","5","0.1471","13","26","0","0","0","1","2015-2016","penn-state"
"Hannah Hoenshell","F","Sr","13","3","1","4","0.3077","0","0","3","1","0","0","2015-2016","penn-state"
"Kelsey Crow","D","Fr","25","2","2","4","0.1600","2","4","1","1","0","0","2015-2016","penn-state"
"Jordin Pardoski","D","Sr","37","2","1","3","0.0811","10","20","0","0","0","0","2015-2016","penn-state"
"Sarah Nielsen","F","Jr","37","0","3","3","0.0811","9","18","0","0","0","0","2015-2016","penn-state"
"Aly Hardy","F","So","9","0","2","2","0.2222","0","0","0","0","0","0","2015-2016","penn-state"
"Jeanette Bateman","F/D","Sr","31","0","2","2","0.0645","5","10","0","0","0","0","2015-2016","penn-state"
"Meike Meilleur","F","Fr","24","0","2","2","0.0833","2","4","0","0","0","0","2015-2016","penn-state"
"Paige Jahnke","D","Sr","30","0","2","2","0.0667","4","8","0","0","0","0","2015-2016","penn-state"
"Christi Vetter","F","So","13","1","0","1","0.0769","0","0","0","0","0","0","2015-2016","penn-state"
"Jill Holdcroft","F","Sr","36","0","1","1","0.0278","8","16","0","0","0","0","2015-2016","penn-state"
"Sarah Wilkie","D","Sr","7","0","1","1","0.1429","1","2","0","0","0","0","2015-2016","penn-state"
"Stephanie Walkom","D","Sr","1","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","penn-state"
"Irene Kiroplis","D/F","So","12","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","penn-state"
"Celine Whitlinger","G","Sr","22","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","penn-state"
"Hannah Ehresmann","G","So","15","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","penn-state"
"Kayla Meneghin","F","So","26","21","27","48","1.8462","14","28","2","8","3","1","2015-2016","plattsburgh"
"Melissa Sheeran","F","So","23","26","21","47","2.0435","9","18","7","5","0","0","2015-2016","plattsburgh"
"Bridget Balisy","F","Sr","27","11","31","42","1.5556","5","10","2","1","0","0","2015-2016","plattsburgh"
"Courtney Moriarty","F","Fr","27","20","14","34","1.2593","8","16","1","6","3","0","2015-2016","plattsburgh"
"Jordan Lipson","F","Jr","27","19","14","33","1.2222","9","18","1","9","0","0","2015-2016","plattsburgh"
"Giovanna Senese","F","Sr","27","11","18","29","1.0741","4","8","2","3","0","0","2015-2016","plattsburgh"
"Erin Brand","D","Jr","27","5","24","29","1.0741","3","6","2","3","0","0","2015-2016","plattsburgh"
"Melissa Ames","F","Jr","24","15","11","26","1.0833","2","4","4","5","0","0","2015-2016","plattsburgh"
"Andrea Ziesmann","D","Sr","25","2","11","13","0.5200","3","6","1","1","0","0","2015-2016","plattsburgh"
"Caitlin Gilligan","D","Sr","27","1","12","13","0.4815","2","4","0","0","0","0","2015-2016","plattsburgh"
"Megan Delay","D","Fr","24","1","10","11","0.4583","4","8","0","0","0","0","2015-2016","plattsburgh"
"Ashley Songin","F","Fr","25","4","6","10","0.4000","2","4","0","1","0","0","2015-2016","plattsburgh"
"Katelyn Turk","F","Jr","27","1","9","10","0.3704","5","10","0","0","0","0","2015-2016","plattsburgh"
"Muna Fadel","F","Fr","24","3","6","9","0.3750","2","4","1","1","0","0","2015-2016","plattsburgh"
"Julia Duquette","D","Jr","26","2","7","9","0.3462","3","6","0","0","0","0","2015-2016","plattsburgh"
"Karen Hudson","F","Fr","23","4","4","8","0.3478","3","6","2","0","0","0","2015-2016","plattsburgh"
"Mackenzie Millen","F","Fr","24","2","6","8","0.3333","4","8","0","0","0","0","2015-2016","plattsburgh"
"Maci Hoskins","D","Fr","24","0","4","4","0.1667","5","10","0","0","0","0","2015-2016","plattsburgh"
"Olivia Fox","F","So","13","2","1","3","0.2308","3","6","1","0","0","0","2015-2016","plattsburgh"
"Kassi Abbott","G","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","plattsburgh"
"Nicole Mensi","F","Fr","9","0","0","0","0.0000","1","2","0","0","0","0","2015-2016","plattsburgh"
"Elizabeth Viola","D","So","6","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","plattsburgh"
"Camille Leonard","G","Jr","25","0","0","0","0.0000","1","2","0","0","0","0","2015-2016","plattsburgh"
"Kelsey Lynch","F","Sr","24","9","5","14","0.5833","2","4","4","2","0","0","2015-2016","plymouth-state"
"Brooke Maggy","F","Fr","26","5","6","11","0.4231","2","4","0","1","0","0","2015-2016","plymouth-state"
"Haley Branovan","D","Jr","23","2","9","11","0.4783","10","31","0","0","0","0","2015-2016","plymouth-state"
"Shannon Hickey","F","So","25","4","6","10","0.4000","3","6","2","0","0","0","2015-2016","plymouth-state"
"Kelsey Roy","F","Fr","26","3","7","10","0.3846","6","12","1","0","0","0","2015-2016","plymouth-state"
"Olivia Leon","F","Sr","26","4","5","9","0.3462","2","4","0","4","0","0","2015-2016","plymouth-state"
"Courtney Evans","D","So","25","2","7","9","0.3600","4","8","0","2","0","0","2015-2016","plymouth-state"
"Marisa Zamrock","F","Sr","23","4","2","6","0.2609","3","6","0","0","0","0","2015-2016","plymouth-state"
"Lauren Connelly","F","Jr","24","4","2","6","0.2500","1","2","0","0","0","0","2015-2016","plymouth-state"
"Gracie Shewell","D","Jr","26","2","3","5","0.1923","5","10","0","0","0","0","2015-2016","plymouth-state"
"Frédérike Brazeau Lalonde","F","Jr","26","2","3","5","0.1923","4","8","1","1","0","0","2015-2016","plymouth-state"
"Taylor Jackson","F","Fr","26","4","0","4","0.1538","1","2","1","0","0","0","2015-2016","plymouth-state"
"Emily Auby","F","Jr","26","2","2","4","0.1538","11","22","1","0","1","0","2015-2016","plymouth-state"
"Christina D'Alessandro","D","Fr","26","1","1","2","0.0769","3","6","0","0","0","0","2015-2016","plymouth-state"
"Paige Roberts","F","Jr","7","1","1","2","0.2857","0","0","0","0","0","0","2015-2016","plymouth-state"
"Alivia Bates","F","So","21","1","1","2","0.0952","5","10","0","0","0","0","2015-2016","plymouth-state"
"Mackenzie Kennedy","D","Fr","15","0","1","1","0.0667","4","8","0","0","0","0","2015-2016","plymouth-state"
"Carolyn Simonis","D","So","14","0","1","1","0.0714","1","2","0","0","0","0","2015-2016","plymouth-state"
"Mariah Trupp","G","So","7","0","0","0","0.0000","1","2","0","0","0","0","2015-2016","plymouth-state"
"Jaime Carpenter","F","So","13","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","plymouth-state"
"Sara Huff","D","Jr","22","0","0","0","0.0000","4","8","0","0","0","0","2015-2016","plymouth-state"
"Ally Altschuler","G","Sr","3","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","plymouth-state"
"Emelie Lindqvist","G","Fr","21","0","0","0","0.0000","1","2","0","0","0","0","2015-2016","plymouth-state"
"Taylor Shrode","F","So","20","0","0","0","0.0000","2","4","0","0","0","0","2015-2016","plymouth-state"
"Jordan Ott","F","Jr","25","15","11","26","1.0400","13","26","4","1","1","0","2015-2016","potsdam"
"Alison Greene","F","Sr","25","5","12","17","0.6800","1","2","0","3","0","0","2015-2016","potsdam"
"Anna-Rose Bertin","F","So","25","8","6","14","0.5600","10","20","1","4","0","1","2015-2016","potsdam"
"Jenna Patterson","F","Fr","25","6","4","10","0.4000","12","24","1","0","0","0","2015-2016","potsdam"
"Sally Mooney","F","Sr","25","3","7","10","0.4000","2","4","1","3","0","0","2015-2016","potsdam"
"Katie Marsman","D","Sr","25","1","9","10","0.4000","9","18","1","0","0","0","2015-2016","potsdam"
"Amanda Peterson","F","Jr","24","5","3","8","0.3333","1","2","0","2","0","0","2015-2016","potsdam"
"Rylie Murray","D","Fr","25","4","4","8","0.3200","4","8","1","0","0","1","2015-2016","potsdam"
"Kaylen Van Wagner","D","Jr","25","1","6","7","0.2800","6","15","0","0","0","0","2015-2016","potsdam"
"Brenna Wilson","F","So","25","3","2","5","0.2000","4","8","0","0","0","0","2015-2016","potsdam"
"Rachel Grefke","D","Sr","25","1","2","3","0.1200","6","12","0","0","0","0","2015-2016","potsdam"
"Kady Hart","D","Jr","25","1","1","2","0.0800","8","16","0","0","0","0","2015-2016","potsdam"
"Jaci Morr","F","So","11","1","1","2","0.1818","2","4","0","1","0","0","2015-2016","potsdam"
"Taylor Marcellus","F","So","15","0","2","2","0.1333","0","0","0","0","0","0","2015-2016","potsdam"
