"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","GWG","PPG","SHG","ENG","Season","Team"
"Chrissy Sands","F","Sr","29","0","2","2","0.0690","0","0","0","0","2005-2006","northeastern"
"Stephanie Wood","F","Jr","31","0","1","1","0.0323","0","0","0","0","2005-2006","northeastern"
"Marisa Hourihan","G","Sr","31","0","0","0","0.0000","0","0","0","0","2005-2006","northeastern"
"Brenna Frost","D","Fr","30","0","0","0","0.0000","0","0","0","0","2005-2006","northeastern"
"Katy Augustyn","G","Sr","1","0","0","0","0.0000","0","0","0","0","2005-2006","northeastern"
"Sarah Belliveau","G","So","4","0","0","0","0.0000","0","0","0","0","2005-2006","northeastern"
"Meredith Miller","F","So","23","0","0","0","0.0000","0","0","0","0","2005-2006","northeastern"
"Kim Kodatsky","F","Jr","7","0","0","0","0.0000","0","0","0","0","2005-2006","northeastern"
"Jana Harrigan","F","Sr","36","23","24","47","1.3056","2","2","6","2","2005-2006","ohio-state"
"Amber Bowman","D","Jr","36","11","16","27","0.7500","3","6","0","0","2005-2006","ohio-state"
"Erin Keys","F","So","36","10","7","17","0.4722","2","3","0","1","2005-2006","ohio-state"
"Lisa Chesson","D","So","36","3","14","17","0.4722","1","1","0","0","2005-2006","ohio-state"
"Katie Maroney","F/D","Jr","36","9","7","16","0.4444","0","4","0","0","2005-2006","ohio-state"
"Shelby Aldous","F","So","35","8","8","16","0.4571","4","1","0","0","2005-2006","ohio-state"
"Hayley Klassen","C","Fr","36","8","7","15","0.4167","1","2","0","1","2005-2006","ohio-state"
"Mallory Peckels","F","So","36","5","7","12","0.3333","0","0","0","0","2005-2006","ohio-state"
"Kelly Cahill","D","Fr","19","3","9","12","0.6316","0","1","1","0","2005-2006","ohio-state"
"Morgan Marziali","W","Fr","32","3","6","9","0.2813","0","0","0","1","2005-2006","ohio-state"
"Katie Sershen","D","Sr","36","0","4","4","0.1111","0","0","0","0","2005-2006","ohio-state"
"Krysta Skarda","F","Jr","36","1","1","2","0.0556","0","0","0","0","2005-2006","ohio-state"
"Jody Heywood","F","So","36","1","1","2","0.0556","0","0","0","0","2005-2006","ohio-state"
"Whitney Miller","D","Fr","35","0","2","2","0.0571","0","0","0","0","2005-2006","ohio-state"
"Crystal Sayther","C","Sr","36","1","0","1","0.0278","0","0","0","0","2005-2006","ohio-state"
"Megan Hostasek","D","Fr","36","1","0","1","0.0278","0","0","0","1","2005-2006","ohio-state"
"Erika Vanderveer","G","Jr","27","0","1","1","0.0370","0","0","0","0","2005-2006","ohio-state"
"Lacey Schultz","D","Jr","36","0","1","1","0.0278","0","0","0","0","2005-2006","ohio-state"
"Olivia Antognoli","F","Fr","35","0","0","0","0.0000","0","0","0","0","2005-2006","ohio-state"
"Liana Bonanno","G","Fr","12","0","0","0","0.0000","0","0","0","0","2005-2006","ohio-state"
"Jennifer Hitchcock","F","So","37","30","36","66","1.7838","5","14","2","1","2005-2006","new-hampshire"
"Sadie Wright-Ward","F","So","37","28","33","61","1.6486","4","8","1","0","2005-2006","new-hampshire"
"Sam Faber","F","Fr","37","22","29","51","1.3784","4","5","2","0","2005-2006","new-hampshire"
"Martine Garland","D","Jr","34","5","32","37","1.0882","1","2","0","0","2005-2006","new-hampshire"
"Leah Craig","F","So","34","20","15","35","1.0294","3","7","1","0","2005-2006","new-hampshire"
"Nicole Hekle","F","Jr","37","12","21","33","0.8919","3","4","1","0","2005-2006","new-hampshire"
"Lindsay Hansen","F","Sr","37","8","22","30","0.8108","0","2","0","0","2005-2006","new-hampshire"
"Shannon Clement","D","Jr","37","18","10","28","0.7568","3","5","1","0","2005-2006","new-hampshire"
"Kacey Bellamy","D","Fr","37","8","16","24","0.6486","1","5","0","0","2005-2006","new-hampshire"
"Amy McLaughlin","D","Sr","37","4","16","20","0.5405","2","2","1","0","2005-2006","new-hampshire"
"Lindsey Caleo","F","Jr","36","6","12","18","0.5000","2","1","0","0","2005-2006","new-hampshire"
"Taylor Palazeti","F","So","36","5","8","13","0.3611","1","0","0","0","2005-2006","new-hampshire"
"Jackie Wedster","F","Jr","22","3","9","12","0.5455","2","0","0","0","2005-2006","new-hampshire"
"Angela Taylor","F/D","Fr","34","3","9","12","0.3529","0","1","0","0","2005-2006","new-hampshire"
"Nicole Goguen","D","So","37","1","8","9","0.2432","0","0","0","0","2005-2006","new-hampshire"
"Becky Peters","D","Sr","37","1","6","7","0.1892","1","0","0","0","2005-2006","new-hampshire"
"Jessica Zerafa","F","So","6","2","4","6","1.0000","1","2","0","0","2005-2006","new-hampshire"
"Maggie Joyce","D","Fr","34","2","4","6","0.1765","0","2","0","0","2005-2006","new-hampshire"
"Diana Saly","D","So","36","0","4","4","0.1111","0","0","0","0","2005-2006","new-hampshire"
"Brittany Busa","G","Jr","5","0","0","0","0.0000","0","0","0","0","2005-2006","new-hampshire"
"Andi Hanley","D","So","5","0","0","0","0.0000","0","0","0","0","2005-2006","new-hampshire"
"Melissa Bourdon","G","Jr","32","0","0","0","0.0000","0","0","0","0","2005-2006","new-hampshire"
"Danielle Blanchard","F","Fr","30","21","20","41","1.3667","7","7","2","0","2005-2006","plattsburgh"
"Jessica Moreau","F","Jr","26","15","16","31","1.1923","3","6","0","0","2005-2006","plattsburgh"
"Jenn Clarke","F","Sr","28","17","13","30","1.0714","5","5","3","0","2005-2006","plattsburgh"
"Julie Devereux","D","So","29","3","19","22","0.7586","0","1","0","0","2005-2006","plattsburgh"
"Gina Kozar","F","Fr","29","13","7","20","0.6897","3","2","0","0","2005-2006","plattsburgh"
"Lindsay Brown","F","Fr","26","8","7","15","0.5769","0","1","1","0","2005-2006","plattsburgh"
"Valen Timmons","F","Fr","27","7","8","15","0.5556","1","3","0","0","2005-2006","plattsburgh"
"Claire O'Connor","F","Fr","27","5","9","14","0.5185","1","0","1","0","2005-2006","plattsburgh"
"Keltie Jones","F","Fr","29","5","8","13","0.4483","1","0","1","0","2005-2006","plattsburgh"
"Chantalle Rye","D","Sr","21","4","9","13","0.6190","0","4","0","0","2005-2006","plattsburgh"
"Sarah Samson","F","So","28","3","9","12","0.4286","0","1","0","0","2005-2006","plattsburgh"
"Shay Bywater","F","Fr","27","5","4","9","0.3333","3","1","0","0","2005-2006","plattsburgh"
"Ainsley Brien","D","Fr","30","4","4","8","0.2667","0","2","0","1","2005-2006","plattsburgh"
"Sharis Smith","D","So","27","1","6","7","0.2593","1","0","0","0","2005-2006","plattsburgh"
"Shannon Connors","F","Fr","19","4","2","6","0.3158","0","1","0","0","2005-2006","plattsburgh"
"Caitlin Barling","F","Fr","11","4","2","6","0.5455","1","1","0","0","2005-2006","plattsburgh"
"Sam Menton","F","So","22","1","4","5","0.2273","0","0","0","0","2005-2006","plattsburgh"
"Tara Khan","D","Fr","29","2","2","4","0.1379","0","1","0","0","2005-2006","plattsburgh"
"Jamie Longo","F","So","6","2","1","3","0.5000","0","2","0","0","2005-2006","plattsburgh"
"Lindsay Littman","D","Fr","29","1","1","2","0.0690","0","1","0","0","2005-2006","plattsburgh"
"Elise Campbell","F/D","So","20","1","0","1","0.0500","0","1","0","0","2005-2006","plattsburgh"
"Sandra Grant","G","Fr","3","0","0","0","0.0000","0","0","0","0","2005-2006","plattsburgh"
"Danielle Beattie","G","Fr","2","0","0","0","0.0000","0","0","0","0","2005-2006","plattsburgh"
"Breanne Doyle","G","Sr","27","0","0","0","0.0000","0","0","0","0","2005-2006","plattsburgh"
"Kate Nesbitt","D","Fr","3","0","0","0","0.0000","0","0","0","0","2005-2006","plattsburgh"
"Kim Pearce","F","Jr","33","11","30","41","1.2424","3","1","0","0","2005-2006","princeton"
"Annie Greenwood","F","Fr","33","25","9","34","1.0303","5","12","0","0","2005-2006","princeton"
"Marykate Oakley","F","So","29","13","16","29","1.0000","1","4","0","0","2005-2006","princeton"
"Heather Jackson","F","Sr","33","7","17","24","0.7273","0","2","0","0","2005-2006","princeton"
"Dina McCumber","D","Jr","33","3","21","24","0.7273","0","2","0","0","2005-2006","princeton"
"Laura Watt","F","Jr","33","7","14","21","0.6364","2","6","0","0","2005-2006","princeton"
"Brittany Salmon","F","So","33","12","7","19","0.5758","1","4","0","0","2005-2006","princeton"
"Sarah Butsch","F","Sr","33","10","7","17","0.5152","4","2","1","0","2005-2006","princeton"
"Christine Foster","F","Fr","33","5","5","10","0.3030","1","1","0","0","2005-2006","princeton"
"Chrissie Norwich","D","Sr","33","0","9","9","0.2727","0","0","0","0","2005-2006","princeton"
"Katherine Dineen","D","Fr","33","3","4","7","0.2121","1","2","0","0","2005-2006","princeton"
"Tarah Clark","F","Sr","33","3","4","7","0.2121","2","0","1","0","2005-2006","princeton"
"Kate Hession","D","Jr","33","2","5","7","0.2121","0","0","0","0","2005-2006","princeton"
"Sonja Novak","F","So","33","1","4","5","0.1515","1","0","0","0","2005-2006","princeton"
"Alison Ralph","F","Jr","33","2","1","3","0.0909","0","0","1","0","2005-2006","princeton"
"Margaret Jennings","D","So","11","0","0","0","0.0000","0","0","0","0","2005-2006","princeton"
"Monica Brennan","D","Fr","27","0","0","0","0.0000","0","0","0","0","2005-2006","princeton"
"Roxanne Gaudiel","G","Sr","31","0","0","0","0.0000","0","0","0","0","2005-2006","princeton"
"Mariesa Mason","D","Fr","28","0","0","0","0.0000","0","0","0","0","2005-2006","princeton"
"Rebecca Allen","G","So","1","0","0","0","0.0000","0","0","0","0","2005-2006","princeton"
"Kristen Young","G","Fr","5","0","0","0","0.0000","0","0","0","0","2005-2006","princeton"
"Vicki Chen","F","Fr","8","0","0","0","0.0000","0","0","0","0","2005-2006","princeton"
"Micol Martinelli","F","So","29","0","0","0","0.0000","0","0","0","0","2005-2006","princeton"
"Vicky Graham","F/D","Jr","34","14","10","24","0.7059","2","8","0","0","2005-2006","quinnipiac"
"Antoinette Maldonado","F","Fr","31","10","11","21","0.6774","1","2","0","0","2005-2006","quinnipiac"
"Jennifer MacLean","F","Fr","33","6","9","15","0.4545","1","3","0","0","2005-2006","quinnipiac"
"Kathryn Dallimore","F","Sr","32","5","10","15","0.4688","1","2","0","0","2005-2006","quinnipiac"
"Hayley McMeekin","F","Fr","17","8","6","14","0.8235","0","2","1","0","2005-2006","quinnipiac"
"Elyse Cole","F","Fr","27","6","7","13","0.4815","1","2","1","0","2005-2006","quinnipiac"
"Nicolette Leone","D","Fr","34","3","9","12","0.3529","2","2","0","0","2005-2006","quinnipiac"
"Trudy Reyns","D","Fr","34","2","8","10","0.2941","2","1","0","0","2005-2006","quinnipiac"
"Ashley Jaffray","F","Jr","34","3","5","8","0.2353","0","1","0","0","2005-2006","quinnipiac"
"Kristin Emerick","F","Fr","30","3","5","8","0.2667","0","1","0","0","2005-2006","quinnipiac"
"Karrah Stephen","D","So","32","1","4","5","0.1563","0","0","0","0","2005-2006","quinnipiac"
"Jackie Kendrick","D","Jr","32","2","2","4","0.1250","0","0","0","0","2005-2006","quinnipiac"
"Natashia Pellatt","F","Jr","24","1","2","3","0.1250","0","0","0","0","2005-2006","quinnipiac"
"Kristin Alcorn","F","Sr","27","1","2","3","0.1111","0","0","0","0","2005-2006","quinnipiac"
"Kelly Runyan","F/D","Sr","34","0","3","3","0.0882","0","0","0","0","2005-2006","quinnipiac"
"Tabatha Schury","F","Fr","29","1","1","2","0.0690","0","0","0","0","2005-2006","quinnipiac"
"Jillian Giguere","F/D","Fr","25","1","0","1","0.0400","0","0","0","0","2005-2006","quinnipiac"
"Connie Craig","G","Fr","32","0","1","1","0.0313","0","0","0","0","2005-2006","quinnipiac"
"Erin Sweet","D","Sr","11","0","0","0","0.0000","0","0","0","0","2005-2006","quinnipiac"
"Danielle Alexieff","F","Fr","30","0","0","0","0.0000","0","0","0","0","2005-2006","quinnipiac"
"Janelle Wolitski","G","Jr","5","0","0","0","0.0000","0","0","0","0","2005-2006","quinnipiac"
"Alison Kemon","F","Fr","11","0","0","0","0.0000","0","0","0","0","2005-2006","quinnipiac"
"Kathryn Courtney","F","Jr","11","0","0","0","0.0000","0","0","0","0","2005-2006","quinnipiac"
"Jacki Lapointe","F","Fr","3","0","0","0","0.0000","0","0","0","0","2005-2006","quinnipiac"
"Stephanie Tougas","G","So","1","0","0","0","0.0000","0","0","0","0","2005-2006","quinnipiac"
"Kelly Rider","F","Jr","30","0","0","0","0.0000","0","0","0","0","2005-2006","quinnipiac"
"Karen Thatcher","F","Sr","35","18","29","47","1.3429","3","7","4","1","2005-2006","providence"
"Sonny Watrous","F","Jr","35","19","21","40","1.1429","5","8","1","0","2005-2006","providence"
"Kristin Gigliotti","D","Jr","34","15","18","33","0.9706","0","7","0","1","2005-2006","providence"
"Ashley Payton","F","Sr","35","14","19","33","0.9429","5","4","0","2","2005-2006","providence"
"Kathleen Smith","D","So","35","8","16","24","0.6857","0","4","1","0","2005-2006","providence"
"Erin Normore","F/D","Fr","35","6","16","22","0.6286","1","2","0","0","2005-2006","providence"
"Katelynn Laffin","F","Sr","35","9","10","19","0.5429","0","6","0","0","2005-2006","providence"
"Katy Beach","F","Fr","33","5","5","10","0.3030","1","2","0","0","2005-2006","providence"
"Jenna Keilch","F","So","35","3","7","10","0.2857","0","2","0","0","2005-2006","providence"
"Rachel Crissy","F","So","33","4","5","9","0.2727","1","1","2","0","2005-2006","providence"
"Cherie Hendrickson","F","So","35","1","6","7","0.2000","1","0","0","0","2005-2006","providence"
"Kelli Doolin","F","So","35","2","4","6","0.1714","0","0","0","0","2005-2006","providence"
"Stephanie Morris","F","Fr","31","2","1","3","0.0968","0","0","0","0","2005-2006","providence"
"Meredith George","D","Fr","35","1","2","3","0.0857","0","0","0","0","2005-2006","providence"
"Maura Grainger","F","Fr","35","1","2","3","0.0857","0","0","0","0","2005-2006","providence"
"Brittney Lomond","F/D","Fr","35","0","2","2","0.0571","0","0","0","0","2005-2006","providence"
"Jana Bugden","G","Sr","32","0","2","2","0.0625","0","0","0","0","2005-2006","providence"
"Caitlin Malboeuf","D","So","35","0","2","2","0.0571","0","0","0","0","2005-2006","providence"
"Lauren Florio","G","Jr","3","0","0","0","0.0000","0","0","0","0","2005-2006","providence"
"Stacey Scott","G","Fr","7","0","0","0","0.0000","0","0","0","0","2005-2006","providence"
"Nicole McDonald","F","Fr","23","17","8","25","1.0870","4","4","1","0","2005-2006","rensselaer"
"Sarah Daniel","F","Jr","26","14","11","25","0.9615","2","2","1","2","2005-2006","rensselaer"
"Jamie-Lynn Stewart","F","Fr","24","9","11","20","0.8333","2","1","0","0","2005-2006","rensselaer"
"Melanie Guillemette","D","Fr","25","6","14","20","0.8000","1","0","1","0","2005-2006","rensselaer"
"Julie Welte","F","Sr","26","6","11","17","0.6538","1","1","0","0","2005-2006","rensselaer"
"Emily Donowick","F","Fr","24","8","5","13","0.5417","3","1","2","0","2005-2006","rensselaer"
"Jaime Jacquard-Sowa","F","Fr","26","7","6","13","0.5000","2","1","0","0","2005-2006","rensselaer"
"Brooke Thompson","F","So","26","7","4","11","0.4231","0","2","0","0","2005-2006","rensselaer"
"Kari Rabatin","D","Sr","24","3","6","9","0.3750","1","1","0","0","2005-2006","rensselaer"
"Melissa Boik","D","Fr","26","2","7","9","0.3462","0","2","0","0","2005-2006","rensselaer"
"Kelly Barbera","D","So","26","1","6","7","0.2692","1","0","0","0","2005-2006","rensselaer"
"Jennifer Onksen","F","Sr","24","2","2","4","0.1667","0","0","0","0","2005-2006","rensselaer"
"Ellen McNamara","D","So","26","0","4","4","0.1538","0","0","0","0","2005-2006","rensselaer"
"Laura Menken","D","Fr","26","0","4","4","0.1538","0","0","0","0","2005-2006","rensselaer"
"Ciara Libaridian","D","Jr","26","1","1","2","0.0769","0","1","0","0","2005-2006","rensselaer"
"Holly O'Donohue","F/D","Jr","26","1","0","1","0.0385","1","0","0","0","2005-2006","rensselaer"
"Allison Malcolm","D","Sr","18","0","1","1","0.0556","0","0","0","0","2005-2006","rensselaer"
"Katie Temple","F","Sr","25","0","0","0","0.0000","0","0","0","0","2005-2006","rensselaer"
"Rosina Schiff","G","Sr","14","0","0","0","0.0000","0","0","0","0","2005-2006","rensselaer"
"Ashley Mayr","G","Fr","8","0","0","0","0.0000","0","0","0","0","2005-2006","rensselaer"
"Emily Ford","G","Fr","6","0","0","0","0.0000","0","0","0","0","2005-2006","rensselaer"
"Isabelle Richard","F","So","25","14","16","30","1.2000","1","3","0","0","2005-2006","rit"
"Brittany Davies","F","Fr","24","10","18","28","1.1667","1","2","0","1","2005-2006","rit"
"Maegan Geypens","F","Fr","25","14","12","26","1.0400","2","4","0","0","2005-2006","rit"
"Jessica Ciarmella","F","Fr","24","10","11","21","0.8750","2","2","1","0","2005-2006","rit"
"Stacey McConnell","D","Jr","20","7","14","21","1.0500","2","2","0","0","2005-2006","rit"
"Nicole Gedney","F","Sr","25","3","15","18","0.7200","0","0","1","0","2005-2006","rit"
"Becky Jaiven","F","So","25","8","7","15","0.6000","0","1","0","0","2005-2006","rit"
"Kaley Ostanek","F/D","Sr","25","7","5","12","0.4800","1","1","0","0","2005-2006","rit"
"Allison Bernstein","F","So","24","5","7","12","0.5000","1","0","0","0","2005-2006","rit"
"Sarah Wilson","F","So","25","4","8","12","0.4800","0","2","0","0","2005-2006","rit"
"Dayna Birch","F","Fr","23","6","4","10","0.4348","3","1","0","0","2005-2006","rit"
"Courtenay Cooper","D","Fr","25","1","9","10","0.4000","0","0","0","0","2005-2006","rit"
"Lindsay Latour","D","Jr","25","3","4","7","0.2800","1","2","0","0","2005-2006","rit"
"Kiersten Shinrock","F/D","So","17","1","5","6","0.3529","0","0","0","0","2005-2006","rit"
"Samantha Bergan","D","Fr","19","1","4","5","0.2632","0","1","0","0","2005-2006","rit"
"Jerica Young","F","Fr","25","2","2","4","0.1600","1","0","1","0","2005-2006","rit"
"Chelsea Palmer","F","Fr","23","1","2","3","0.1304","0","0","0","0","2005-2006","rit"
"Chandra Baker","F","Fr","18","1","2","3","0.1667","0","1","0","0","2005-2006","rit"
"Kathryn Reinhold","F","Jr","19","1","1","2","0.1053","0","0","0","0","2005-2006","rit"
"Rachel Chrash","F","So","7","0","0","0","0.0000","0","0","0","0","2005-2006","rit"
"Breanna Dobbe","G","So","12","0","0","0","0.0000","0","0","0","0","2005-2006","rit"
"Nicki Werner","G","Jr","18","0","0","0","0.0000","0","0","0","0","2005-2006","rit"
"Gina Arnone","RW","Fr","24","23","19","42","1.7500","6","5","1","1","2005-2006","sacred-heart"
"Michelle Panella","F","Jr","29","18","19","37","1.2759","1","2","0","0","2005-2006","sacred-heart"
"Katie McLaughlin","F","So","29","11","14","25","0.8621","2","5","3","0","2005-2006","sacred-heart"
"Whitney Dziama","F","Fr","28","4","13","17","0.6071","0","1","0","0","2005-2006","sacred-heart"
"Kristina Feltz","D","Fr","29","4","12","16","0.5517","0","2","0","0","2005-2006","sacred-heart"
"Sarah Hickman","F","So","29","6","8","14","0.4828","1","1","0","0","2005-2006","sacred-heart"
"Jane Auxier","D","Sr","29","2","10","12","0.4138","0","2","0","0","2005-2006","sacred-heart"
"Sarah Turbert","F","Sr","26","7","4","11","0.4231","0","2","0","1","2005-2006","sacred-heart"
"Jessica Felt","F","Sr","27","6","3","9","0.3333","0","2","0","0","2005-2006","sacred-heart"
"Allie Gillman","F","Fr","28","4","4","8","0.2857","0","1","0","0","2005-2006","sacred-heart"
"Jaclyn Rideout","F","Fr","29","3","5","8","0.2759","0","0","0","0","2005-2006","sacred-heart"
"Devon Gaslin","D","So","29","3","4","7","0.2414","1","1","0","0","2005-2006","sacred-heart"
"Nicole Farrelly","D","Sr","16","0","6","6","0.3750","0","0","0","0","2005-2006","sacred-heart"
"Rachel Mroz","D","So","29","1","3","4","0.1379","0","0","0","0","2005-2006","sacred-heart"
"Erin Barry","F","Jr","29","1","2","3","0.1034","0","0","0","0","2005-2006","sacred-heart"
"Alexis Dedousis","RW","Fr","26","1","2","3","0.1154","0","0","0","0","2005-2006","sacred-heart"
"Maria Lascala","C","Fr","28","2","0","2","0.0714","0","0","0","0","2005-2006","sacred-heart"
"Nichole Coscia","D","Fr","25","0","1","1","0.0400","0","0","0","0","2005-2006","sacred-heart"
"Stephanie Boulay","G","Jr","29","0","0","0","0.0000","0","0","0","0","2005-2006","sacred-heart"
"Laura Faulk","F","So","1","0","0","0","0.0000","0","0","0","0","2005-2006","sacred-heart"
"Tianna Biskko","D","","2","0","0","0","0.0000","0","0","0","0","2005-2006","sacred-heart"
"Juliana Wynohranyk","D","So","7","0","0","0","0.0000","0","0","0","0","2005-2006","sacred-heart"
"Liz Durkos","D","Fr","6","0","0","0","0.0000","0","0","0","0","2005-2006","sacred-heart"
"Sarah Perry","G","So","5","0","0","0","0.0000","0","0","0","0","2005-2006","sacred-heart"
"Caitlin Campbell","F","Fr","21","12","7","19","0.9048","0","3","0","0","2005-2006","salve-regina"
"Mariel Guay","F","Fr","21","5","13","18","0.8571","0","1","0","0","2005-2006","salve-regina"
"Aimee Provencher","D","So","21","12","3","15","0.7143","2","0","0","0","2005-2006","salve-regina"
"Ashley Coffin","F","Fr","17","4","10","14","0.8235","0","0","0","1","2005-2006","salve-regina"
"Jillian Donnelly","F","Fr","17","4","5","9","0.5294","0","1","0","0","2005-2006","salve-regina"
"Corrie van Reuth","F","Jr","10","4","5","9","0.9000","1","1","1","0","2005-2006","salve-regina"
"Kaitlyn Farrell","D","So","19","3","6","9","0.4737","0","1","1","0","2005-2006","salve-regina"
"Shannon Ryan","D","Sr","21","1","8","9","0.4286","0","0","0","0","2005-2006","salve-regina"
"Whitney Hossfeld","D","Fr","20","3","3","6","0.3000","0","0","0","0","2005-2006","salve-regina"
"Jennifer Corcoran","F","Fr","19","1","4","5","0.2632","1","0","0","0","2005-2006","salve-regina"
"Steffi Carrell","D","Fr","21","0","3","3","0.1429","0","0","0","0","2005-2006","salve-regina"
"Jenna Carreiro","D","Fr","21","0","3","3","0.1429","0","0","0","0","2005-2006","salve-regina"
"Amy Simard","G","Fr","12","1","1","2","0.1667","0","0","0","0","2005-2006","salve-regina"
"Nora Connolly","F","Sr","7","0","2","2","0.2857","0","0","0","0","2005-2006","salve-regina"
"Michelle Chabot","G","Fr","16","0","1","1","0.0625","0","0","0","0","2005-2006","salve-regina"
"Renee Larosee","F","Jr","17","0","1","1","0.0588","0","0","0","0","2005-2006","salve-regina"
"Andie Solemina","G","Fr","1","0","0","0","0.0000","0","0","0","0","2005-2006","salve-regina"
"Tamsin Gosselin","G","Fr","13","0","0","0","0.0000","0","0","0","0","2005-2006","salve-regina"
"Morgan Beikirch","F","Fr","31","8","8","16","0.5161","1","1","1","0","2005-2006","robert-morris"
"Kathryn Traynor","F","Fr","31","10","5","15","0.4839","1","4","2","1","2005-2006","robert-morris"
"Kristen Miles","F","Fr","23","8","3","11","0.4783","1","4","0","0","2005-2006","robert-morris"
"Samantha Ullrich","D","Fr","31","2","7","9","0.2903","1","1","0","0","2005-2006","robert-morris"
"Ali Proodian","F","Fr","30","5","3","8","0.2667","1","1","2","0","2005-2006","robert-morris"
"Jamie Ferrentino","F","Fr","31","2","5","7","0.2258","0","0","1","0","2005-2006","robert-morris"
"Alissa Dorman","F","Fr","31","2","3","5","0.1613","0","1","0","0","2005-2006","robert-morris"
"Megan Picinic","F","Fr","31","2","2","4","0.1290","0","0","2","0","2005-2006","robert-morris"
"Laura White","D","Fr","31","0","4","4","0.1290","0","0","0","0","2005-2006","robert-morris"
"Vanessa Zwegers","F","Fr","31","2","1","3","0.0968","0","0","0","0","2005-2006","robert-morris"
"Angela Kost","F","Fr","31","0","2","2","0.0645","0","0","0","0","2005-2006","robert-morris"
"Ashley Barnett","D","Fr","27","0","2","2","0.0741","0","0","0","0","2005-2006","robert-morris"
"Jenny Monteleone","D","Fr","31","0","2","2","0.0645","0","0","0","0","2005-2006","robert-morris"
"Nicole Zynda","D","Fr","30","0","1","1","0.0333","0","0","0","0","2005-2006","robert-morris"
"Brianne McLaughlin","G","Fr","30","0","0","0","0.0000","0","0","0","0","2005-2006","robert-morris"
"Quinn Caggiula","G","Fr","3","0","0","0","0.0000","0","0","0","0","2005-2006","robert-morris"
"Megan Irving","F","Fr","26","5","11","16","0.6154","1","3","0","0","2005-2006","southern-maine"
"Katie Quartuccio","D","So","26","9","6","15","0.5769","1","3","0","0","2005-2006","southern-maine"
"Amy McNally","F","So","26","8","6","14","0.5385","0","4","0","0","2005-2006","southern-maine"
"Kelly Connors","F","Jr","26","6","8","14","0.5385","1","1","0","0","2005-2006","southern-maine"
"Meaghan Barnaby","F","Sr","26","3","5","8","0.3077","0","1","0","0","2005-2006","southern-maine"
"Lauren Pierce","F","Jr","26","3","4","7","0.2692","0","0","0","0","2005-2006","southern-maine"
"Caitlin Tassone","D","Jr","26","4","2","6","0.2308","1","0","0","0","2005-2006","southern-maine"
"Kristin Pappolla","F","Jr","22","3","3","6","0.2727","1","1","0","0","2005-2006","southern-maine"
"Caitlin Cashman","D","Sr","26","2","4","6","0.2308","1","1","0","0","2005-2006","southern-maine"
"Lindsay Herzog","F","So","22","2","3","5","0.2273","0","0","1","0","2005-2006","southern-maine"
"Jennifer Cordone","D","Jr","26","2","3","5","0.1923","0","0","0","0","2005-2006","southern-maine"
"Jessica Broccoli","D","Jr","26","1","3","4","0.1538","0","1","0","0","2005-2006","southern-maine"
"Jenna Wasylak","D","Jr","22","0","4","4","0.1818","0","0","0","0","2005-2006","southern-maine"
"Jen Amell","F","Fr","16","1","2","3","0.1875","0","1","0","0","2005-2006","southern-maine"
"Stephanie King","D","Fr","26","0","3","3","0.1154","0","0","0","0","2005-2006","southern-maine"
"Casey Deck","F","Fr","2","0","0","0","0.0000","0","0","0","0","2005-2006","southern-maine"
"Miranda Coffey","F","So","25","0","0","0","0.0000","0","0","0","0","2005-2006","southern-maine"
"Emily Barrett","G","Fr","7","0","0","0","0.0000","0","0","0","0","2005-2006","southern-maine"
"Regina Wilson","D","Fr","21","0","0","0","0.0000","0","0","0","0","2005-2006","southern-maine"
"Shannon Keane","F","Fr","11","0","0","0","0.0000","0","0","0","0","2005-2006","southern-maine"
"Jen Arno","G","Jr","20","0","0","0","0.0000","0","0","0","0","2005-2006","southern-maine"
"Stephanie Kendrick","F/D","Fr","22","10","6","16","0.7273","0","1","0","0","2005-2006","st-benedict"
"Patty King","F","Fr","23","8","5","13","0.5652","1","1","0","0","2005-2006","st-benedict"
"Ashley Davenport","F","So","23","5","8","13","0.5652","0","0","0","0","2005-2006","st-benedict"
"Lisa Bush","F","Sr","23","8","3","11","0.4783","1","3","0","1","2005-2006","st-benedict"
"Amanda Trusty","F","So","23","6","5","11","0.4783","1","2","0","0","2005-2006","st-benedict"
"Andrea Selby","F","Fr","23","4","6","10","0.4348","1","0","1","0","2005-2006","st-benedict"
"Sarah Wilson","F","Jr","23","1","9","10","0.4348","0","0","0","0","2005-2006","st-benedict"
"Jackie Hoeft","F","So","23","5","4","9","0.3913","0","3","0","0","2005-2006","st-benedict"
"Abby Milton","F","Fr","22","4","5","9","0.4091","0","1","0","0","2005-2006","st-benedict"
"Stephanie Gassert","D","Jr","23","0","7","7","0.3043","0","0","0","0","2005-2006","st-benedict"
"Alicia Behr","D","Fr","23","3","2","5","0.2174","0","1","0","0","2005-2006","st-benedict"
"Erin Baldwin","F","Jr","15","2","3","5","0.3333","0","1","0","0","2005-2006","st-benedict"
"Sarah Horlitz","D","Jr","23","1","3","4","0.1739","0","1","0","0","2005-2006","st-benedict"
"Maggie Kinney","D","So","23","1","3","4","0.1739","0","0","0","0","2005-2006","st-benedict"
"Aimee Haag","F","So","10","0","1","1","0.1000","0","0","0","0","2005-2006","st-benedict"
"Kendra Mooney","F","So","20","0","0","0","0.0000","0","0","0","0","2005-2006","st-benedict"
"Emily Jensen","F","Jr","15","0","0","0","0.0000","0","0","0","0","2005-2006","st-benedict"
