"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","PEN","PIM","GWG","PPG","SHG","ENG","Season","Team"
"Cassie Rooney","F","Jr","24","4","8","12","0.5000","15","30","0","1","0","1","2010-2011","st-catherine"
"Kayla Clafton","D","Jr","24","3","8","11","0.4583","3","6","2","3","0","0","2010-2011","st-catherine"
"Jessica Feltes","D","Sr","24","4","4","8","0.3333","4","8","0","0","1","0","2010-2011","st-catherine"
"Katie Lawler","D","Sr","24","3","5","8","0.3333","12","24","0","2","0","0","2010-2011","st-catherine"
"Ashley Tilton","F","So","23","3","4","7","0.3043","6","12","0","1","0","0","2010-2011","st-catherine"
"Ashley Grell","F","So","24","3","4","7","0.2917","1","2","1","0","0","0","2010-2011","st-catherine"
"Rachael Gasperetti","F","So","24","1","6","7","0.2917","2","4","0","0","0","0","2010-2011","st-catherine"
"Bridget Braastad","D","Jr","24","2","4","6","0.2500","15","30","0","1","0","0","2010-2011","st-catherine"
"Becky Clifton","D","So","24","3","2","5","0.2083","3","6","0","2","0","0","2010-2011","st-catherine"
"Liz Bauer","C","Jr","24","2","3","5","0.2083","0","0","1","1","0","0","2010-2011","st-catherine"
"Megan Boehmer","F","Sr","23","3","1","4","0.1739","0","0","1","0","0","0","2010-2011","st-catherine"
"Nicki Mosbeck","F","Fr","24","2","2","4","0.1667","3","6","0","1","0","0","2010-2011","st-catherine"
"Cassie Vennemann","F","So","24","1","2","3","0.1250","3","6","0","0","0","0","2010-2011","st-catherine"
"Katie Jirik","D","Fr","24","1","2","3","0.1250","7","14","0","0","0","0","2010-2011","st-catherine"
"Kallie Geissler","F","So","24","0","1","1","0.0417","3","6","0","0","0","0","2010-2011","st-catherine"
"Erica Pitzen","G","Jr","2","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","st-catherine"
"Kayla Lange","G","So","5","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","st-catherine"
"Mel Gerten","G","Sr","21","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","st-catherine"
"Kelly Sabatine","F","So","32","15","19","34","1.0625","16","40","3","4","0","0","2010-2011","st-lawrence"
"Brooke Fernandez","D","So","36","7","19","26","0.7222","39","78","2","3","1","0","2010-2011","st-lawrence"
"Vanessa Emond","F","Jr","36","14","11","25","0.6944","16","32","2","4","0","0","2010-2011","st-lawrence"
"Karell Ã‰mard","F","Sr","34","9","12","21","0.6176","0","0","2","2","0","0","2010-2011","st-lawrence"
"Rylee Smith","F","Fr","36","7","13","20","0.5556","9","18","0","2","1","0","2010-2011","st-lawrence"
"Kayla Sullivan","F","So","36","9","7","16","0.4444","12","24","3","1","0","0","2010-2011","st-lawrence"
"Bailey Habscheid","D","Fr","34","7","9","16","0.4706","4","8","0","4","0","0","2010-2011","st-lawrence"
"Alley Bero","F","Jr","36","6","10","16","0.4444","5","10","1","1","1","1","2010-2011","st-lawrence"
"Michelle Ng","F","So","35","3","10","13","0.3714","2","4","1","1","0","0","2010-2011","st-lawrence"
"Jamie Goldsmith","F","So","36","2","10","12","0.3333","12","24","1","0","0","0","2010-2011","st-lawrence"
"Lauren Brozowski","D","Sr","36","5","3","8","0.2222","7","14","1","1","0","0","2010-2011","st-lawrence"
"Mel Desrochers","D","Fr","36","4","4","8","0.2222","6","12","0","0","0","0","2010-2011","st-lawrence"
"Kirsten Roach","F","Sr","34","1","5","6","0.1765","6","12","0","0","0","0","2010-2011","st-lawrence"
"Josee Belanger","D","Jr","32","1","3","4","0.1250","2","4","0","0","0","0","2010-2011","st-lawrence"
"Dayle Wilkinson","D","Fr","25","0","3","3","0.1200","0","0","0","0","0","0","2010-2011","st-lawrence"
"Michelle Zimmerman","D","Sr","4","0","0","0","0.0000","1","2","0","0","0","0","2010-2011","st-lawrence"
"Ashley Scott","F","So","36","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","st-lawrence"
"Nikki Bongaerts","G","Jr","2","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","st-lawrence"
"Dallas Boyd","F","Fr","6","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","st-lawrence"
"Maxie Weisz","G","Sr","26","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","st-lawrence"
"Caitlyn Lahonen","G","Fr","13","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","st-lawrence"
"Nicole Olson","F","Jr","25","9","14","23","0.9200","0","0","0","3","0","0","2010-2011","st-marys"
"Haley Coolsaet","F","Fr","25","11","8","19","0.7600","5","10","2","2","0","1","2010-2011","st-marys"
"Erin Stenseth","F","So","25","7","8","15","0.6000","13","26","3","3","0","0","2010-2011","st-marys"
"Stevie Fiek","F","Jr","20","4","8","12","0.6000","5","10","0","0","0","1","2010-2011","st-marys"
"Alex Braun","D","Jr","25","1","8","9","0.3600","12","24","0","0","0","0","2010-2011","st-marys"
"Dana Kreuser","D","Jr","25","4","4","8","0.3200","1","2","1","3","0","0","2010-2011","st-marys"
"Brittany Therrien","F","Fr","21","6","1","7","0.3333","4","8","2","0","0","0","2010-2011","st-marys"
"Dy-anna Stewart","D","Sr","25","3","4","7","0.2800","7","14","0","1","0","0","2010-2011","st-marys"
"Sheree Haslemore","F","Jr","25","3","4","7","0.2800","5","10","1","1","0","0","2010-2011","st-marys"
"Kara Cole","F","Fr","25","2","4","6","0.2400","5","10","0","0","0","0","2010-2011","st-marys"
"Brooke Bartelt","D","Fr","23","2","3","5","0.2174","12","24","1","1","0","0","2010-2011","st-marys"
"Mel Haight","F","Fr","16","1","3","4","0.2500","3","6","0","0","0","0","2010-2011","st-marys"
"Jess Pederson","D","Fr","25","0","4","4","0.1600","10","20","0","0","0","0","2010-2011","st-marys"
"Cecilia Hardacker","F","Fr","10","3","0","3","0.3000","1","2","0","0","0","0","2010-2011","st-marys"
"Riley Brown","D","Fr","8","0","2","2","0.2500","5","10","0","0","0","0","2010-2011","st-marys"
"Riane Imdieke","F","Fr","15","0","2","2","0.1333","0","0","0","0","0","0","2010-2011","st-marys"
"Julianne Bartosz","F","So","21","0","2","2","0.0952","1","2","0","0","0","0","2010-2011","st-marys"
"Lauren Borkowski","F","Fr","19","1","0","1","0.0526","0","0","1","0","0","0","2010-2011","st-marys"
"Ingrid Klockars","F","Sr","18","0","1","1","0.0556","1","2","0","0","0","0","2010-2011","st-marys"
"Heidi Martin","F","Fr","22","0","1","1","0.0455","0","0","0","0","0","0","2010-2011","st-marys"
"Cierra Lopis","F","Jr","23","0","0","0","0.0000","1","2","0","0","0","0","2010-2011","st-marys"
"Kaye Collier","G","So","17","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","st-marys"
"Erin Johnson-Buscemi","G","Sr","1","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","st-marys"
"Sarah Gustafson","G","Fr","8","0","0","0","0.0000","1","2","0","0","0","0","2010-2011","st-marys"
"Madelena Santore","F","Jr","25","18","9","27","1.0800","12","24","3","4","2","0","2010-2011","st-michaels"
"Kelly McDonald","F","Jr","27","5","14","19","0.7037","3","6","1","3","0","0","2010-2011","st-michaels"
"Kiera Nelligan","F","Jr","23","5","12","17","0.7391","5","18","1","0","0","0","2010-2011","st-michaels"
"Allison Graf","D","So","27","6","8","14","0.5185","13","26","0","3","0","0","2010-2011","st-michaels"
"Emily Paquin","D/F","Sr","27","6","5","11","0.4074","25","50","1","3","0","1","2010-2011","st-michaels"
"Macey Thomas","F","Fr","25","4","6","10","0.4000","2","4","0","1","0","0","2010-2011","st-michaels"
"Kelly Rose Losi","F","Sr","26","3","5","8","0.3077","24","48","0","3","0","0","2010-2011","st-michaels"
"Meghan Colitti","D","Sr","27","2","4","6","0.2222","25","50","0","2","0","0","2010-2011","st-michaels"
"Chrissy Skrzat","F","So","26","2","3","5","0.1923","9","18","0","1","0","0","2010-2011","st-michaels"
"Michele Doherty","F","Fr","10","1","4","5","0.5000","1","2","0","0","0","0","2010-2011","st-michaels"
"Emily Elliott","D","Jr","24","3","1","4","0.1667","13","26","0","1","0","0","2010-2011","st-michaels"
"Melissa Hallisey","F","So","27","2","2","4","0.1481","14","28","0","0","0","0","2010-2011","st-michaels"
"Kaleigh Ferrari","F","Sr","20","2","1","3","0.1500","6","12","0","0","0","0","2010-2011","st-michaels"
"Mary Liz Pinnella","F","Fr","22","1","1","2","0.0909","8","16","0","0","0","0","2010-2011","st-michaels"
"Melissa Coughlin","F","So","27","0","2","2","0.0741","0","0","0","0","0","0","2010-2011","st-michaels"
"Meg Guarente","D","Sr","8","1","0","1","0.1250","0","0","0","0","0","0","2010-2011","st-michaels"
"Casey Yelton","F","Jr","14","1","0","1","0.0714","0","0","0","0","0","0","2010-2011","st-michaels"
"Tracy Stevenson","F","Fr","12","0","1","1","0.0833","1","2","0","0","0","0","2010-2011","st-michaels"
"Emily Ham","F","Sr","27","0","0","0","0.0000","6","12","0","0","0","0","2010-2011","st-michaels"
"Alysia Goldman","G","Sr","15","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","st-michaels"
"Erin Stevens","G","So","16","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","st-michaels"
"Sara Denton","D","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","st-michaels"
"Lisa D'Angelo","D","So","14","0","0","0","0.0000","7","14","0","0","0","0","2010-2011","st-michaels"
"Olivia Collins","D","Fr","23","0","0","0","0.0000","4","8","0","0","0","0","2010-2011","st-michaels"
"Laura Levin","F","So","21","0","0","0","0.0000","4","8","0","0","0","0","2010-2011","st-michaels"
"Zoe Kurth","F","So","25","8","13","21","0.8400","7","14","2","4","0","0","2010-2011","st-norbert"
"Henriette Ostergaard","F","So","20","8","11","19","0.9500","16","32","2","2","0","0","2010-2011","st-norbert"
"Andrea Senne","F","So","27","9","8","17","0.6296","9","18","1","0","0","0","2010-2011","st-norbert"
"Lotta Haarala","D","So","26","6","7","13","0.5000","19","49","2","4","0","0","2010-2011","st-norbert"
"Danielle Rozon","F","So","25","7","5","12","0.4800","4","8","1","3","0","0","2010-2011","st-norbert"
"Jade Popescul","F","Fr","27","5","4","9","0.3333","0","0","2","1","1","0","2010-2011","st-norbert"
"Ali Parker","F","Fr","22","4","5","9","0.4091","9","18","1","1","0","0","2010-2011","st-norbert"
"Tara Frey","F","Fr","27","5","3","8","0.2963","7","14","0","1","0","0","2010-2011","st-norbert"
"Tarraneh Dadgar","F","So","26","2","6","8","0.3077","5","10","0","0","0","0","2010-2011","st-norbert"
"Emma Agen","D","So","22","2","6","8","0.3636","14","39","0","1","0","0","2010-2011","st-norbert"
"Karissa Anderson","F","So","12","3","4","7","0.5833","3","6","0","0","0","0","2010-2011","st-norbert"
"Madeleine Siggelin","D","Fr","26","2","4","6","0.2308","12","24","1","2","0","0","2010-2011","st-norbert"
"Laurel Hill","D","So","9","2","4","6","0.6667","1","2","0","1","0","0","2010-2011","st-norbert"
"Katie Conlon","F","Fr","25","2","3","5","0.2000","4","8","0","1","0","0","2010-2011","st-norbert"
"Sophie Herbert","F","Fr","17","1","4","5","0.2941","6","12","0","0","0","0","2010-2011","st-norbert"
"Ashley Wilson","F/D","So","24","0","3","3","0.1250","3","6","0","0","0","0","2010-2011","st-norbert"
"Hannah Smith","D","Fr","14","1","1","2","0.1429","7","14","1","0","0","0","2010-2011","st-norbert"
"Kelley Ritchie","F","So","18","0","2","2","0.1111","2","4","0","0","0","0","2010-2011","st-norbert"
"Julia Muscarello","F/D","So","18","1","0","1","0.0556","3","6","0","0","0","0","2010-2011","st-norbert"
"Taylor Giacin","F","So","12","1","0","1","0.0833","2","4","0","0","0","0","2010-2011","st-norbert"
"Ashley Biehl","F","So","20","0","1","1","0.0500","2","4","0","0","0","0","2010-2011","st-norbert"
"Brooke Nicholson","D","So","17","0","0","0","0.0000","3","6","0","0","0","0","2010-2011","st-norbert"
"Katie Aluia","G","So","14","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","st-norbert"
"Mandy Montgomery","G","So","5","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","st-norbert"
"Breanna Kelly","D","So","13","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","st-norbert"
"Kaley Gibson","G","So","11","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","st-norbert"
"Marissa Gale","F/D","So","14","0","0","0","0.0000","3","6","0","0","0","0","2010-2011","st-norbert"
"Nicole Stumpf","F","So","22","11","7","18","0.8182","7","14","5","2","0","0","2010-2011","st-olaf"
"Katie Iraci","F","Sr","25","9","8","17","0.6800","1","2","2","4","0","0","2010-2011","st-olaf"
"Meghan Stumpf","F","Sr","25","7","8","15","0.6000","12","24","0","1","1","0","2010-2011","st-olaf"
"Kristen Latta","D","Jr","25","3","12","15","0.6000","12","24","1","2","0","0","2010-2011","st-olaf"
"Alison Umland","F","So","25","2","13","15","0.6000","6","12","0","1","0","0","2010-2011","st-olaf"
"Margot Fleming","F","Fr","25","9","5","14","0.5600","3","6","1","3","1","1","2010-2011","st-olaf"
"Taylor Orr","F","Jr","25","4","10","14","0.5600","17","34","1","2","0","0","2010-2011","st-olaf"
"Alex Meyer","F","Jr","25","9","4","13","0.5200","4","8","1","4","0","0","2010-2011","st-olaf"
"Tara Reyelts","F","Fr","25","5","3","8","0.3200","2","4","0","2","0","0","2010-2011","st-olaf"
"Christina Benjamin","F","Jr","25","5","2","7","0.2800","6","12","1","1","0","0","2010-2011","st-olaf"
"Carolyn Sneep","D","Sr","24","1","6","7","0.2917","5","10","0","0","0","0","2010-2011","st-olaf"
"Cassie Forster","D","Sr","25","2","4","6","0.2400","5","10","0","0","0","0","2010-2011","st-olaf"
"Alana Patrick","D","Fr","23","0","6","6","0.2609","1","2","0","0","0","0","2010-2011","st-olaf"
"Breanna Johnson","F","Sr","24","2","2","4","0.1667","1","2","0","0","0","0","2010-2011","st-olaf"
"Kristin Skoog","D","Fr","20","1","3","4","0.2000","6","12","0","0","0","0","2010-2011","st-olaf"
"Katie Moeller","F","Fr","25","1","1","2","0.0800","3","6","0","0","0","0","2010-2011","st-olaf"
"Sarah Edgerton","F","Jr","22","1","1","2","0.0909","8","16","0","0","0","0","2010-2011","st-olaf"
"Kira Clunis","F","Fr","23","0","2","2","0.0870","2","4","0","0","0","0","2010-2011","st-olaf"
"Jessica Ptachick","G","Sr","15","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","st-olaf"
"Corbin Ruiz","G","Sr","2","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","st-olaf"
"Bridget Anderson","F","Sr","10","0","0","0","0.0000","1","2","0","0","0","0","2010-2011","st-olaf"
"Melina Lamer","D","So","5","0","0","0","0.0000","1","2","0","0","0","0","2010-2011","st-olaf"
"Erin McNamara","G","Sr","11","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","st-olaf"
"Meghan Parker","D","Jr","26","7","10","17","0.6538","13","26","2","6","0","0","2010-2011","st-thomas"
"Korinne O'Connor","F","So","26","7","6","13","0.5000","4","8","2","2","0","1","2010-2011","st-thomas"
"Kaylee Keys","F","Jr","26","6","7","13","0.5000","15","30","1","0","1","1","2010-2011","st-thomas"
"Taylor Schluter","F","Jr","26","4","8","12","0.4615","12","24","1","0","0","0","2010-2011","st-thomas"
"Jamie Tiede","F","Jr","26","8","2","10","0.3846","4","8","2","3","0","0","2010-2011","st-thomas"
"Justina DeBruzzi","F/D","Jr","20","5","5","10","0.5000","8","16","1","2","0","1","2010-2011","st-thomas"
"Kelley Fallen","F","Sr","26","3","5","8","0.3077","7","14","1","1","0","0","2010-2011","st-thomas"
"Christina Rozeske","F/D","Fr","26","1","7","8","0.3077","5","10","0","0","0","0","2010-2011","st-thomas"
"Jaci Lang","D","Jr","25","1","7","8","0.3200","13","26","0","0","0","0","2010-2011","st-thomas"
"Kristen Grossman","F","Sr","26","3","3","6","0.2308","5","10","0","0","0","0","2010-2011","st-thomas"
"Lauren Mumm","F","Fr","25","3","2","5","0.2000","4","8","0","0","0","0","2010-2011","st-thomas"
"Maria Bothwell","F","Fr","26","1","4","5","0.1923","4","8","0","0","0","0","2010-2011","st-thomas"
"Mary Grace Flesher","F","Fr","23","3","1","4","0.1739","1","2","0","0","0","0","2010-2011","st-thomas"
"Kelsey Barnier","F","Fr","26","2","2","4","0.1538","0","0","1","0","0","0","2010-2011","st-thomas"
"Katie Psimos","F","Sr","26","0","3","3","0.1154","5","10","0","0","0","0","2010-2011","st-thomas"
"Andrea Bishop","D","Fr","26","1","1","2","0.0769","11","22","0","0","0","0","2010-2011","st-thomas"
"Sarah Armstrong","F","Jr","18","1","0","1","0.0556","2","4","0","0","0","0","2010-2011","st-thomas"
"Haley Juricko","F","Fr","6","1","0","1","0.1667","0","0","0","0","0","0","2010-2011","st-thomas"
"Gretta Omann","F","Jr","16","0","1","1","0.0625","1","2","0","0","0","0","2010-2011","st-thomas"
"Mackenzie Holm","D","Fr","19","0","1","1","0.0526","8","16","0","0","0","0","2010-2011","st-thomas"
"Alise Riedel","G","Fr","21","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","st-thomas"
"Amy Bauzenberger","F","Fr","4","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","st-thomas"
"Liz Maidl","G","So","4","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","st-thomas"
"Nicole Muske","G","Jr","5","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","st-thomas"
"Libby Guzzo","F","Sr","24","7","5","12","0.5000","25","58","1","4","0","0","2010-2011","st-scholastica"
"Briana Stephens","F","Fr","25","6","4","10","0.4000","5","10","0","0","0","0","2010-2011","st-scholastica"
"Briget Cojocar","F","Fr","25","3","7","10","0.4000","3","6","1","1","0","0","2010-2011","st-scholastica"
"Jana Henry","F","Fr","25","2","8","10","0.4000","4","8","1","0","0","0","2010-2011","st-scholastica"
"Jordan Klimek","F","Fr","23","6","3","9","0.3913","1","2","1","2","0","0","2010-2011","st-scholastica"
"Kiana Leisz","D","Fr","25","2","7","9","0.3600","12","24","0","0","0","0","2010-2011","st-scholastica"
"Michelle Rebeck","F","Fr","25","2","6","8","0.3200","14","28","1","0","0","1","2010-2011","st-scholastica"
"Brenna Flatley","D","Fr","24","4","1","5","0.2083","10","20","1","3","0","0","2010-2011","st-scholastica"
"Cara McMannis","F","Fr","22","1","4","5","0.2273","2","4","0","0","0","0","2010-2011","st-scholastica"
"Stephanie Lenz","F","So","23","1","4","5","0.2174","8","16","0","0","0","0","2010-2011","st-scholastica"
"Michelle Fischer","D","Fr","25","1","4","5","0.2000","4","8","0","0","0","0","2010-2011","st-scholastica"
"Frankie Bergman","F","Fr","25","3","1","4","0.1600","7","14","0","0","0","0","2010-2011","st-scholastica"
"Monika Waidacher","F","Fr","25","3","0","3","0.1200","5","10","0","1","0","0","2010-2011","st-scholastica"
"Kristen Kilian","F","Fr","9","2","1","3","0.3333","0","0","0","0","0","0","2010-2011","st-scholastica"
"Keri Pickel","F","Fr","24","2","0","2","0.0833","2","4","1","0","0","0","2010-2011","st-scholastica"
"Angela Schlieske","F","Fr","19","1","1","2","0.1053","9","18","0","0","0","0","2010-2011","st-scholastica"
"Sonja Sorakrai","D","Jr","7","1","0","1","0.1429","1","2","0","0","0","0","2010-2011","st-scholastica"
"Ashley Deick","F","Fr","18","1","0","1","0.0556","1","2","0","0","0","0","2010-2011","st-scholastica"
"Stephanie Lepak","D","Fr","16","0","1","1","0.0625","1","2","0","0","0","0","2010-2011","st-scholastica"
"Alana Levido","D","Fr","24","0","1","1","0.0417","7","14","0","0","0","0","2010-2011","st-scholastica"
"Rachel Borchardt","G","Jr","22","0","0","0","0.0000","3","6","0","0","0","0","2010-2011","st-scholastica"
"Kat Lydon","G","Fr","2","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","st-scholastica"
"Shelby Schuenke","F","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","st-scholastica"
"Cortney Rykken","F","So","3","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","st-scholastica"
"Gabby Baldassari","G","Fr","2","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","st-scholastica"
"Sonya DeBruzzi","D","Fr","5","0","0","0","0.0000","4","8","0","0","0","0","2010-2011","st-scholastica"
"Isabel Menard","F","So","32","19","24","43","1.3438","15","41","3","6","1","1","2010-2011","syracuse"
"Julie Rising","F","Sr","36","11","17","28","0.7778","11","22","1","7","1","0","2010-2011","syracuse"
"Ashley Cockell","D","Sr","34","11","16","27","0.7941","49","117","1","4","0","1","2010-2011","syracuse"
"Akane Hosoyamada","D","Fr","36","2","16","18","0.5000","5","10","0","1","0","0","2010-2011","syracuse"
"Stefanie Marty","F","Sr","33","8","9","17","0.5152","8","16","2","2","0","0","2010-2011","syracuse"
"Megan Skelly","F","Jr","36","7","10","17","0.4722","21","50","2","1","0","1","2010-2011","syracuse"
"Holly Carrie-Mattimoe","F","So","36","6","11","17","0.4722","10","20","0","4","0","0","2010-2011","syracuse"
"Margot Scharfe","F","Fr","36","7","8","15","0.4167","4","8","1","1","0","0","2010-2011","syracuse"
"Christina LaCombe","D","Fr","34","0","9","9","0.2647","13","26","0","0","0","0","2010-2011","syracuse"
"Lisa Mullan","F","Jr","36","4","3","7","0.1944","14","28","1","0","0","0","2010-2011","syracuse"
"Cara Johnson","F","Fr","36","2","5","7","0.1944","9","18","0","1","0","0","2010-2011","syracuse"
"Kelly Dimmen","D","Jr","36","2","5","7","0.1944","8","16","1","1","0","0","2010-2011","syracuse"
"Taylor Metcalfe","D","Jr","36","1","6","7","0.1944","10","20","0","0","0","0","2010-2011","syracuse"
"Sadie St. Germain","F","Fr","31","2","4","6","0.1935","3","6","0","0","0","0","2010-2011","syracuse"
"Kelsey Welch","F","So","36","4","1","5","0.1389","12","24","1","0","0","0","2010-2011","syracuse"
"Jessica Sorensen","D","So","19","1","4","5","0.2632","1","2","1","0","0","0","2010-2011","syracuse"
"Jacquie Greco","D","So","23","1","0","1","0.0435","0","0","0","0","0","0","2010-2011","syracuse"
"Brittney Krebs","D","Fr","23","0","1","1","0.0435","5","10","0","0","0","0","2010-2011","syracuse"
"Erin Burns","D","So","6","0","1","1","0.1667","1","2","0","0","0","0","2010-2011","syracuse"
"Kallie Billadeau","G","Fr","22","0","1","1","0.0455","1","2","0","0","0","0","2010-2011","syracuse"
"Caitlin Roach","D","Fr","10","0","1","1","0.1000","2","4","0","0","0","0","2010-2011","syracuse"
"Sam Press","F","Fr","8","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","syracuse"
"Talia Menard","F","So","34","0","0","0","0.0000","4","8","0","0","0","0","2010-2011","syracuse"
"Jenesica Drinkwater","G","Fr","15","0","0","0","0.0000","3","6","0","0","0","0","2010-2011","syracuse"
"Steph Jones","G","Jr","1","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","syracuse"
"Kim Weiss","F","Sr","26","22","9","31","1.1923","4","8","5","6","2","3","2010-2011","trinity"
"Celia Colman-McGaw","F","Jr","26","8","10","18","0.6923","7","14","1","0","0","0","2010-2011","trinity"
"Laura Komarek","D","Sr","24","5","11","16","0.6667","15","30","1","1","0","0","2010-2011","trinity"
"Alexa Guglielmi","F","Sr","26","6","9","15","0.5769","6","12","3","3","0","1","2010-2011","trinity"
"Emily Kleidon","F","Fr","25","5","6","11","0.4400","6","12","1","1","1","0","2010-2011","trinity"
"Jill Roloff","F","Sr","24","5","5","10","0.4167","3","6","1","4","0","0","2010-2011","trinity"
"Payson Sword","F","Jr","26","3","7","10","0.3846","6","12","1","1","0","0","2010-2011","trinity"
"Britney Ryan","D","So","26","1","9","10","0.3846","5","10","0","1","0","0","2010-2011","trinity"
"Sarah Kohn","F","Sr","20","4","3","7","0.3500","1","2","2","2","0","0","2010-2011","trinity"
"Macauly Bauer","F","Fr","26","1","5","6","0.2308","2","4","0","1","0","0","2010-2011","trinity"
"Domi Di Dia","D","Jr","14","1","4","5","0.3571","0","0","0","1","0","0","2010-2011","trinity"
"Lauren Glynn","F","Fr","21","2","1","3","0.1429","3","6","1","0","0","0","2010-2011","trinity"
"Brigitte Cellino","F","Jr","14","1","2","3","0.2143","0","0","1","0","0","0","2010-2011","trinity"
"Rebecca Rosen","D","Fr","22","0","3","3","0.1364","9","18","0","0","0","0","2010-2011","trinity"
"Chelsea Campbell","F","So","23","2","0","2","0.0870","7","14","0","1","0","0","2010-2011","trinity"
"Hillary McNamara","D","So","23","1","1","2","0.0870","2","4","1","0","0","0","2010-2011","trinity"
"Lindsey Weiner","F","Jr","26","0","2","2","0.0769","2","4","0","0","0","0","2010-2011","trinity"
"Abby Ostrom","F","Fr","6","0","1","1","0.1667","1","2","0","0","0","0","2010-2011","trinity"
"Julie Pesta","D","Jr","1","0","1","1","1.0000","0","0","0","0","0","0","2010-2011","trinity"
"Alexa Pujol","G","Fr","20","0","1","1","0.0500","1","2","0","0","0","0","2010-2011","trinity"
"Whitney Colbert","F","Fr","4","0","1","1","0.2500","0","0","0","0","0","0","2010-2011","trinity"
"Kristen Maxwell","G","Fr","6","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","trinity"
"Beth Hitchcock","G","So","3","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","trinity"
"Sarah Duncan","D","Fr","15","0","0","0","0.0000","1","2","0","0","0","0","2010-2011","trinity"
"Hannah Harvey","F","Jr","5","0","0","0","0.0000","2","4","0","0","0","0","2010-2011","trinity"
"Michelle Benjamin","D","Sr","8","0","0","0","0.0000","1","2","0","0","0","0","2010-2011","trinity"
"Lauren Hoffman","F","Jr","34","4","7","11","0.3235","7","14","0","0","1","0","2010-2011","union"
"Lauren Cromartie","F","Jr","29","2","7","9","0.3103","6","12","0","0","0","0","2010-2011","union"
"Kelly Alyea","F","Jr","34","3","4","7","0.2059","12","24","0","0","1","0","2010-2011","union"
"Callee Heywood","F","Sr","34","4","2","6","0.1765","10","20","0","0","0","0","2010-2011","union"
"Émilie Arseneault","F","Jr","29","3","3","6","0.2069","0","0","0","2","0","0","2010-2011","union"
"Perri Maduri","D","Sr","34","0","6","6","0.1765","3","6","0","0","0","0","2010-2011","union"
"Marissa Gentile","F","Sr","32","4","1","5","0.1563","16","32","0","1","0","0","2010-2011","union"
"Ashley Johnston","D","Fr","34","1","4","5","0.1471","3","6","1","1","0","0","2010-2011","union"
"Stefanie Thomson","F","Fr","25","4","0","4","0.1600","6","12","1","1","0","0","2010-2011","union"
"Jeannie Sabourin","F","So","23","2","2","4","0.1739","1","2","0","1","0","0","2010-2011","union"
"Dania Simmonds","D","Jr","34","1","3","4","0.1176","13","26","0","1","0","0","2010-2011","union"
"Emma Rambo","F","So","33","1","2","3","0.0909","8","16","0","1","0","0","2010-2011","union"
"Maddy Norton","D","Fr","33","1","2","3","0.0909","4","8","0","0","0","0","2010-2011","union"
"Rhianna Kurio","F","So","34","0","3","3","0.0882","1","2","0","0","0","0","2010-2011","union"
"Nicole Bartlett","F","So","20","1","1","2","0.1000","3","6","0","0","0","0","2010-2011","union"
"Elsa Bruestle","F","Fr","28","1","1","2","0.0714","8","16","0","0","0","0","2010-2011","union"
"Chelsey Heinhuis","D","Jr","33","0","2","2","0.0606","9","18","0","0","0","0","2010-2011","union"
"Taylor Purvis","C","Fr","19","1","0","1","0.0526","1","2","0","0","0","0","2010-2011","union"
"Elsa Perushek","F","Sr","15","0","1","1","0.0667","4","8","0","0","0","0","2010-2011","union"
"Molly Kate Devin","F","Jr","31","0","1","1","0.0323","7","14","0","0","0","0","2010-2011","union"
"Kayleigh Melia","D","Jr","22","0","1","1","0.0455","8","16","0","0","0","0","2010-2011","union"
"Kate Gallagher","G","Jr","30","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","union"
"Alana Marcinko","G","So","14","0","0","0","0.0000","1","2","0","0","0","0","2010-2011","union"
